Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CHI,1974,79,Lionel Antoine,24,LT,14,9,262,6-6,Southern Illinois,8/31/1950,2,3,Chicago Bears / 1st / 3rd pick /1972
CHI,1974,74,Bob Asher,26,RT,14,14,250,6-5,Vanderbilt,6/13/1948,4,5,Dallas Cowboys / 2nd / 27th pick /1970
CHI,1974,18,Joe Barnes,23,QB,3,0,205,5-11,Texas Tech,12/18/1951,Rook,0,Chicago Bears / 13th / 316th pick /1974
CHI,1974,50,Waymond Bryant,22,MLB,13,8,236,6-4,Tennessee St.,7/28/1952,Rook,6,Chicago Bears / 1st / 4th pick /1974
CHI,1974,55,Doug Buffone,30,LLB,14,14,230,6-3,Louisville,6/27/1944,8,8,"Chicago Bears / 4th / 60th pick /1966, San Diego Chargers / 8th / 72nd pick /1966"
CHI,1974,60,Wally Chambers,23,RDT,14,14,250,6-6,Eastern Kentucky,5/15/1951,1,11,Chicago Bears / 1st / 8th pick /1973
CHI,1974,45,Craig Clemons,25,SS,14,14,195,5-11,Iowa,6/1/1949,2,6,Chicago Bears / 1st / 12th pick /1972
CHI,1974,52,Rich Coady,30,C,11,9,245,6-3,Memphis,12/17/1944,4,3,Chicago Bears / 11th / 289th pick /1968
CHI,1974,10,Bobby Douglass,27,QB,7,3,225,6-4,Kansas,6/22/1947,5,3,Chicago Bears / 2nd / 41st pick /1969
CHI,1974,48,Allan Ellis,23,LCB,14,14,185,5-11,UCLA,8/19/1951,1,6,Chicago Bears / 5th / 107th pick /1973
CHI,1974,43,George Farmer,26,WR,9,4,214,6-4,UCLA,4/19/1948,4,0,Chicago Bears / 3rd / 54th pick /1970
CHI,1974,62,Tom Forrest,22,G,8,0,255,6-2,Cincinnati,4/11/1952,Rook,2,San Diego Chargers / 8th / 185th pick /1974
CHI,1974,29,Dave Gagnon,23,RB,13,0,210,5-10,Ferris St.,1/17/1951,Rook,0,
CHI,1974,76,Dave Gallagher,22,LDE,14,11,256,6-4,Michigan,1/2/1952,Rook,6,Chicago Bears / 1st / 20th pick /1974
CHI,1974,26,Carl Garrett,27,RB,7,6,210,5-11,New Mex. Highlands,8/31/1947,5,4,Boston Patriots / 3rd / 58th pick /1969
CHI,1974,47,Ken Grandberry,22,RB,14,8,195,6-0,Washington St.,1/25/1952,Rook,5,Chicago Bears / 8th / 190th pick /1974
CHI,1974,30,Jimmy Gunn,26,RLB,14,14,220,6-1,USC,11/27/1948,4,7,Chicago Bears / 13th / 314th pick /1970
CHI,1974,84,Richard Harris,26,DE,14,3,260,6-5,Grambling St.,1/21/1948,3,2,Philadelphia Eagles / 1st / 5th pick /1971
CHI,1974,35,Jim Harrison,26,RB,9,4,235,6-4,Missouri,9/10/1948,3,1,Chicago Bears / 2nd / 28th pick /1971
CHI,1974,81,Clint Haslerig,22,WR,3,0,189,6-0,Michigan,4/9/1952,Rook,0,San Francisco 49ers / 4th / 83rd pick /1974
CHI,1974,17,Ike Hill,27,WR,13,0,180,5-10,Catawba,4/15/1947,4,1,Oakland Raiders / 9th / 232nd pick /1970
CHI,1974,69,Mike Hoban,22,G,1,0,235,6-2,Michigan,1/19/1952,Rook,0,
CHI,1974,34,Norm Hodgins,22,DB,14,0,190,6-1,LSU,3/1/1952,Rook,3,Chicago Bears / 11th / 264th pick /1974
CHI,1974,72,Gary Hrivnak,23,RDE,14,7,252,6-5,Purdue,3/3/1951,1,4,Chicago Bears / 2nd / 48th pick /1973
CHI,1974,19,Gary Huff,23,QB,13,11,195,6-1,Florida St.,4/27/1951,1,4,Chicago Bears / 2nd / 33rd pick /1973
CHI,1974,67,Don Hultz,34,DE,8,0,241,6-3,Southern Miss,12/16/1940,11,3,
CHI,1974,65,Randy Jackson,30,T,11,5,250,6-5,Florida,3/6/1944,7,2,"Buffalo Bills / 3rd / 25th pick /1966, Chicago Bears / 4th / 51st pick /1966"
CHI,1974,64,Ernie Janet,25,LG,14,14,250,6-4,Washington,7/22/1949,2,5,San Francisco 49ers / 2nd / 37th pick /1971
CHI,1974,88,Jim Kelly,23,TE,14,0,212,6-4,Tennessee St.,8/7/1951,Rook,1,
CHI,1974,63,Steve Kinney,25,T,10,5,255,6-5,Utah St.,6/27/1949,1,2,
CHI,1974,31,Bill Knox,23,DB,14,0,190,5-9,Purdue,6/19/1951,Rook,3,
CHI,1974,33,Gary Kosins,25,RB,14,0,215,6-1,Dayton,1/21/1949,2,0,Miami Dolphins / 3rd / 77th pick /1972
CHI,1974,44,Garry Lyle,29,FS,14,14,198,6-2,George Washington,10/20/1945,6,6,Chicago Bears / 3rd / 63rd pick /1967
