No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
95,Anthony Adams,30,RDT,16,16,310,6-0,Penn St.,6/18/1980,7,8,San Francisco 49ers / 2nd / 57th pick /2003,CHI,2010,2025-08-15 13:45:41
97,Mark Anderson,27,DE,4,1,255,6-4,Alabama,5/26/1983,4,1,Chicago Bears / 5th / 159th pick /2006,CHI,2010,2025-08-15 13:45:41
19,Devin Aromashodu,26,WR,14,2,201,6-2,Auburn,5/23/1984,3,1,Miami Dolphins / 7th / 233rd pick /2006,CHI,2010,2025-08-15 13:45:41
62,Johan Asiata,25,G,2,0,310,6-4,Oregon St.,12/19/1985,Rook,0,,CHI,2010,2025-08-15 13:45:41
80,Earl Bennett,23,WR,14,3,205,6-1,Vanderbilt,3/23/1987,2,5,Chicago Bears / 3rd / 70th pick /2008,CHI,2010,2025-08-15 13:45:41
35,Zackary Bowman,26,DB,13,3,197,6-1,Nebraska,11/14/1984,2,2,Chicago Bears / 5th / 142nd pick /2008,CHI,2010,2025-08-15 13:45:41
55,Lance Briggs,30,LLB,15,15,244,6-1,Arizona,11/12/1980,7,12,Chicago Bears / 3rd / 68th pick /2003,CHI,2010,2025-08-15 13:45:41
36,Josh Bullocks,27,DB,16,0,210,6-0,Nebraska,2/28/1983,5,1,New Orleans Saints / 2nd / 40th pick /2005,CHI,2010,2025-08-15 13:45:41
88,Desmond Clark,33,TE,5,0,249,6-3,Wake Forest,4/20/1977,11,0,Denver Broncos / 6th / 179th pick /1999,CHI,2010,2025-08-15 13:45:41
10,Todd Collins,39,QB,2,1,223,6-4,Michigan,11/5/1971,15,0,Buffalo Bills / 2nd / 45th pick /1995,CHI,2010,2025-08-15 13:45:41
6,Jay Cutler,27,QB,15,15,231,6-3,Vanderbilt,4/29/1983,4,12,Denver Broncos / 1st / 11th pick /2006,CHI,2010,2025-08-15 13:45:41
87,Kellen Davis,25,TE,16,3,259,6-6,Michigan St.,10/11/1985,2,0,Chicago Bears / 5th / 158th pick /2008,CHI,2010,2025-08-15 13:45:41
81,Rashied Davis,31,WR,16,0,187,5-9,San Jose St.,7/24/1979,5,2,,CHI,2010,2025-08-15 13:45:41
22,Matt Forte,25,RB,16,16,221,6-1,Tulane,12/10/1985,2,13,Chicago Bears / 2nd / 44th pick /2008,CHI,2010,2025-08-15 13:45:41
63,Roberto Garza,31,RG/LG,14,14,310,6-2,Texas A&M-Kingsville,3/26/1979,9,6,Atlanta Falcons / 4th / 99th pick /2001,CHI,2010,2025-08-15 13:45:41
9,Robbie Gould,28,K,16,0,190,6-0,Penn St.,12/6/1982,5,3,,CHI,2010,2025-08-15 13:45:41
21,Corey Graham,25,DB,16,0,196,6-0,New Hampshire,7/25/1985,3,1,Chicago Bears / 5th / 168th pick /2007,CHI,2010,2025-08-15 13:45:41
12,Caleb Hanie,25,QB,2,0,236,6-2,Colorado St.,9/11/1985,1,0,,CHI,2010,2025-08-15 13:45:41
46,Chris Harris,28,FS,16,16,211,6-0,La-Monroe,8/6/1982,5,11,Chicago Bears / 6th / 181st pick /2005,CHI,2010,2025-08-15 13:45:41
91,Tommie Harris,27,LDT,15,6,295,6-3,Oklahoma,4/29/1983,6,4,Chicago Bears / 1st / 14th pick /2004,CHI,2010,2025-08-15 13:45:41
99,Marcus Harrison,26,DT,5,0,310,6-3,Arkansas,7/10/1984,2,0,Chicago Bears / 3rd / 90th pick /2008,CHI,2010,2025-08-15 13:45:41
23,Devin Hester,28,WR,16,13,190,5-11,Miami (FL),11/4/1982,4,8,Chicago Bears / 2nd / 57th pick /2006,CHI,2010,2025-08-15 13:45:41
92,Hunter Hillenmeyer,30,LB,1,0,238,6-4,Vanderbilt,10/28/1980,7,0,Green Bay Packers / 5th / 166th pick /2003,CHI,2010,2025-08-15 13:45:41
