No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
95,Anthony Adams,31,DT,11,4,310,6-0,Penn St.,6/18/1980,8,3,San Francisco 49ers / 2nd / 57th pick /2003,CHI,2011,2025-08-15 13:45:49
86,Kyle Adams,23,TE,8,0,250,6-4,Purdue,1/19/1988,Rook,0,,CHI,2011,2025-08-15 13:45:49
96,Mario Addison,24,DE,4,0,260,6-3,Troy,9/6/1987,Rook,0,,CHI,2011,2025-08-15 13:45:49
25,Armando Allen,22,RB,2,0,205,5-10,Notre Dame,4/30/1989,Rook,0,,CHI,2011,2025-08-15 13:45:49
24,Marion Barber III,28,RB,11,1,218,5-11,Minnesota,6/10/1983,6,3,Dallas Cowboys / 4th / 109th pick /2005,CHI,2011,2025-08-15 13:45:49
32,Kahlil Bell,25,RB,13,3,219,6-0,UCLA,12/10/1986,2,3,,CHI,2011,2025-08-15 13:45:49
80,Earl Bennett,24,WR,11,4,205,6-1,Vanderbilt,3/23/1987,3,3,Chicago Bears / 3rd / 70th pick /2008,CHI,2011,2025-08-15 13:45:49
35,Zackary Bowman,27,DB,16,1,197,6-1,Nebraska,11/14/1984,3,1,Chicago Bears / 5th / 142nd pick /2008,CHI,2011,2025-08-15 13:45:49
55,Lance Briggs,31,LLB,16,16,244,6-1,Arizona,11/12/1980,8,11,Chicago Bears / 3rd / 68th pick /2003,CHI,2011,2025-08-15 13:45:49
72,Gabe Carimi,23,T,2,2,315,6-7,Wisconsin,6/13/1988,Rook,1,Chicago Bears / 1st / 29th pick /2011,CHI,2011,2025-08-15 13:45:49
44,Tyler Clutts,27,FB,16,8,260,6-2,Fresno St.,11/9/1984,1,0,,CHI,2011,2025-08-15 13:45:49
47,Chris Conte,22,FS,14,9,203,6-2,California,2/23/1989,Rook,4,Chicago Bears / 3rd / 93rd pick /2011,CHI,2011,2025-08-15 13:45:49
6,Jay Cutler,28,QB,10,10,231,6-3,Vanderbilt,4/29/1983,5,7,Denver Broncos / 1st / 11th pick /2006,CHI,2011,2025-08-15 13:45:49
