No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
86,Kyle Adams,24,TE,15,2,250,6-4,Purdue,1/19/1988,1,0,,CHI,2012,2025-08-15 13:45:56
25,Armando Allen,23,RB,15,0,205,5-10,Notre Dame,4/30/1989,1,1,,CHI,2012,2025-08-15 13:45:56
19,Joe Anderson,24,WR,3,0,196,6-1,Texas Southern,11/21/1988,Rook,0,,CHI,2012,2025-08-15 13:45:56
32,Kahlil Bell,26,RB,4,0,219,6-0,UCLA,12/10/1986,3,1,,CHI,2012,2025-08-15 13:45:56
80,Earl Bennett,25,WR,12,4,205,6-1,Vanderbilt,3/23/1987,4,3,Chicago Bears / 3rd / 70th pick /2008,CHI,2012,2025-08-15 13:45:56
38,Zackary Bowman,28,DB,11,0,197,6-1,Nebraska,11/14/1984,4,1,Chicago Bears / 5th / 142nd pick /2008,CHI,2012,2025-08-15 13:45:56
55,Lance Briggs,32,LLB,16,16,244,6-1,Arizona,11/12/1980,9,11,Chicago Bears / 3rd / 68th pick /2003,CHI,2012,2025-08-15 13:45:56
78,James Brown,24,T,5,3,307,6-4,Troy,11/30/1988,Rook,1,,CHI,2012,2025-08-15 13:45:56
29,Michael Bush,28,RB,13,1,243,6-2,Louisville,6/16/1984,4,4,Oakland Raiders / 4th / 100th pick /2007,CHI,2012,2025-08-15 13:45:56
2,Jason Campbell,31,QB,6,1,235,6-5,Auburn,12/31/1981,6,1,Washington Redskins / 1st / 25th pick /2005,CHI,2012,2025-08-15 13:45:56
72,Gabe Carimi,24,RT,16,14,315,6-7,Wisconsin,6/13/1988,1,6,Chicago Bears / 1st / 29th pick /2011,CHI,2012,2025-08-15 13:45:56
93,Nate Collins,25,DT,9,0,279,6-2,Virginia,12/14/1987,2,1,,CHI,2012,2025-08-15 13:45:56
47,Chris Conte,23,FS,15,15,203,6-2,California,2/23/1989,1,6,Chicago Bears / 3rd / 93rd pick /2011,CHI,2012,2025-08-15 13:45:56
52,Blake Costanzo,28,LB,14,1,235,6-1,Lafayette,4/14/1984,5,2,,CHI,2012,2025-08-15 13:45:56
6,Jay Cutler,29,QB,15,15,231,6-3,Vanderbilt,4/29/1983,6,11,Denver Broncos / 1st / 11th pick /2006,CHI,2012,2025-08-15 13:45:56
87,Kellen Davis,27,TE,16,15,259,6-6,Michigan St.,10/11/1985,4,2,Chicago Bears / 5th / 158th pick /2008,CHI,2012,2025-08-15 13:45:56
57,Dom DeCicco,24,LB,4,0,230,6-4,Pittsburgh,9/11/1988,1,0,,CHI,2012,2025-08-15 13:45:56
22,Matt Forte,27,RB,15,15,221,6-1,Tulane,12/10/1985,4,11,Chicago Bears / 2nd / 44th pick /2008,CHI,2012,2025-08-15 13:45:56
59,Jerry Franklin,24,LB,3,0,242,6-2,Arkansas,1/10/1988,Rook,0,,CHI,2012,2025-08-15 13:45:56
63,Roberto Garza,33,C,16,16,310,6-2,Texas A&M-Kingsville,3/26/1979,11,7,Atlanta Falcons / 4th / 99th pick /2001,CHI,2012,2025-08-15 13:45:56
9,Robbie Gould,30,K,13,0,190,6-0,Penn St.,12/6/1982,7,2,,CHI,2012,2025-08-15 13:45:56
24,Kelvin Hayden,29,DB,16,2,195,6-0,Illinois,7/23/1983,7,3,Indianapolis Colts / 2nd / 60th pick /2005,CHI,2012,2025-08-15 13:45:56
58,Geno Hayes,25,LB,15,3,220,6-2,Florida St.,8/10/1987,4,3,Tampa Bay Buccaneers / 6th / 175th pick /2008,CHI,2012,2025-08-15 13:45:56
