Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CLE,2006,3,Derek Anderson,23,QB,5,3,235,6-6,Oregon St.,6/15/1983,1,2,Baltimore Ravens / 6th / 213th pick /2005
CLE,2006,63,Joe Andruzzi,31,LG,14,14,315,6-3,Southern Connecticut St.,8/23/1975,8,5,
CLE,2006,24,Gary Baxter,28,DB,3,3,210,6-2,Baylor,11/24/1978,5,1,Baltimore Ravens / 2nd / 62nd pick /2001
CLE,2006,28,Leigh Bodden,25,LCB,9,9,193,6-1,Duquesne,9/24/1981,3,4,
CLE,2006,20,Ralph Brown,28,DB,16,4,185,5-10,Nebraska,9/16/1978,6,2,New York Giants / 5th / 140th pick /2000
CLE,2006,71,Kelly Butler,24,RT,6,5,330,6-8,Purdue,6/24/1982,1,2,Detroit Lions / 6th / 172nd pick /2004
CLE,2006,60,Cosey Coleman,28,RG,15,15,310,6-4,Tennessee,10/27/1978,6,5,Tampa Bay Buccaneers / 2nd / 51st pick /2000
CLE,2006,16,Josh Cribbs,23,WR,16,1,192,6-1,Kent St.,6/9/1983,1,2,
CLE,2006,54,Andra Davis,28,LILB,14,14,255,6-1,Florida,12/23/1978,4,7,Cleveland Browns / 5th / 141st pick /2002
CLE,2006,4,Phil Dawson,31,K,16,0,200,5-11,Texas,1/23/1975,7,2,
CLE,2006,87,Darnell Dinkins,29,TE,14,2,260,6-4,Pittsburgh,1/20/1977,4,0,
CLE,2006,11,Ken Dorsey,25,QB,1,0,220,6-4,Miami (FL),4/22/1981,2,0,San Francisco 49ers / 7th / 241st pick /2003
CLE,2006,70,Nat Dorsey,23,T,13,2,345,6-7,Georgia Tech,9/9/1983,2,1,Minnesota Vikings / 4th / 115th pick /2004
CLE,2006,34,Reuben Droughns,28,RB,14,12,220,5-11,Oregon,8/21/1978,5,4,Detroit Lions / 3rd / 81st pick /2000
CLE,2006,98,Nick Eason,26,DT,13,3,305,6-3,Clemson,5/29/1980,2,2,Denver Broncos / 4th / 114th pick /2003
CLE,2006,17,Braylon Edwards,23,WR,16,15,214,6-3,Michigan,2/21/1983,1,6,Cleveland Browns / 1st / 3rd pick /2005
CLE,2006,38,Therrian Fontenot,24,DB,1,0,190,5-11,Fresno St.,6/20/1982,1,0,
CLE,2006,66,Hank Fraley,29,C,16,16,310,6-3,Robert Morris,9/21/1977,5,5,
CLE,2006,75,Simon Fraser,23,LDE,16,5,295,6-6,Ohio St.,3/27/1983,1,4,
