Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
CLE,1999,27,Karim Abdul-Jabbar,25,RB,10,6,194,5-10,UCLA,6/28/1974,3,3,Miami Dolphins / 3rd / 80th pick /1996
CLE,1999,55,Rahim Abdullah,23,LLB,16,13,233,6-5,Clemson,3/22/1976,Rook,4,Cleveland Browns / 2nd / 45th pick /1999
CLE,1999,94,Derrick Alexander,26,RDE,16,16,277,6-4,Florida St.,11/13/1973,4,5,Minnesota Vikings / 1st / 11th pick /1995
CLE,1999,93,Jerry Ball,35,DT,3,3,330,6-1,SMU,12/15/1964,12,1,Detroit Lions / 3rd / 63rd pick /1987
CLE,1999,92,Roy Barker,30,DE,12,3,287,6-5,North Carolina,2/14/1969,7,1,Minnesota Vikings / 4th / 98th pick /1992
CLE,1999,74,Orlando Bobo,25,G,9,1,320,6-3,"East Mississippi CC,La-Monroe",2/9/1974,2,1,
CLE,1999,75,Lomas Brown,36,LT,10,10,282,6-4,Florida,3/30/1963,14,4,Detroit Lions / 1st / 6th pick /1985
CLE,1999,77,Orlando Brown,29,RT,15,15,360,6-7,"Central State (OH),South Carolina St.",11/12/1970,5,6,
CLE,1999,65,Jim Bundren,25,G,16,1,303,6-3,Clemson,10/6/1974,Rook,1,Miami Dolphins / 7th / 210th pick /1998
CLE,1999,83,Mark Campbell,24,TE,14,4,260,6-6,Michigan,12/6/1975,Rook,1,
CLE,1999,69,Roger Chanoine,23,T,1,0,305,6-4,Temple,9/11/1976,1,0,
CLE,1999,84,Darrin Chiaverini,22,WR,16,8,210,6-2,Colorado,10/12/1977,Rook,4,Cleveland Browns / 5th / 148th pick /1999
CLE,1999,93,Stalin Colinet,25,RDT,11,9,281,6-6,Boston Col.,7/17/1974,2,2,Minnesota Vikings / 3rd / 78th pick /1997
CLE,1999,2,Tim Couch,22,QB,15,14,220,6-4,Kentucky,7/31/1977,Rook,8,Cleveland Browns / 1st / 1st pick /1999
CLE,1999,87,Zola Davis,24,WR,6,1,185,6-0,South Carolina,1/16/1975,Rook,0,
CLE,1999,4,Phil Dawson,24,K,15,0,200,5-11,Texas,1/23/1975,1,2,
CLE,1999,88,James Dearth,23,TE,2,0,265,6-4,"Tulsa,Tarleton St.",1/22/1976,Rook,0,Cleveland Browns / 6th / 191st pick /1999
CLE,1999,11,Ty Detmer,32,QB,5,2,189,6-0,BYU,10/30/1967,6,2,Green Bay Packers / 9th / 230th pick /1992
CLE,1999,62,Bill Duff,25,DT,5,0,284,6-3,Tennessee,2/24/1974,Rook,0,
CLE,1999,81,Damon Dunn,23,WR,1,0,182,5-9,Stanford,3/15/1976,Rook,0,
CLE,1999,81,David Dunn,27,WR,6,0,215,6-3,Fresno St.,6/10/1972,4,0,Cincinnati Bengals / 5th / 139th pick /1995
CLE,1999,44,Marc Edwards,25,FB,16,14,249,6-0,Notre Dame,11/17/1974,2,2,San Francisco 49ers / 2nd / 55th pick /1997
CLE,1999,39,Marlon Forbes,28,DB,16,1,215,6-1,Penn St.,12/25/1971,3,1,
CLE,1999,24,Corey Fuller,28,FS,16,16,220,5-10,Florida St.,5/1/1971,4,5,Minnesota Vikings / 2nd / 55th pick /1995
CLE,1999,17,Chris Gardocki,29,P,16,0,192,6-1,Clemson,2/7/1970,8,3,Chicago Bears / 3rd / 78th pick /1991
