No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
40,Matthew Adams,28,LB,17,1,230,6-0,Houston,12/12/1995,5,2,Indianapolis Colts / 7th / 221st pick /2018,CLE,2023,2025-08-15 13:51:42
84,Jordan Akins,31,TE,17,4,245,6-4,Central Florida,4/19/1992,5,1,Houston Texans / 3rd / 98th pick /2018,CLE,2023,2025-08-15 13:51:42
37,D'Anthony Bell,27,S,17,4,211,6-1,"Iowa Central,Butler (KS),West Florida",10/17/1996,1,3,,CLE,2023,2025-08-15 13:51:42
18,David Bell,23,WR,15,3,212,6-1,Purdue,12/14/2000,1,1,Cleveland Browns / 3rd / 99th pick /2022,CLE,2023,2025-08-15 13:51:42
75,Joel Bitonio,32,G,15,15,320,6-4,Nevada,10/11/1991,9,7,Cleveland Browns / 2nd / 35th pick /2014,CLE,2023,2025-08-15 13:51:42
13,Corey Bojorquez,27,P,16,0,217,6-0,"Cerritos (CA),New Mexico",9/13/1996,5,3,,CLE,2023,2025-08-15 13:51:42
88,Harrison Bryant,25,TE,17,9,243,6-5,Florida Atlantic,4/23/1998,3,1,Cleveland Browns / 4th / 115th pick /2020,CLE,2023,2025-08-15 13:51:42
64,Geron Christian,27,T,9,9,302,6-5,Louisville,9/10/1996,5,4,Washington Redskins / 3rd / 74th pick /2018,CLE,2023,2025-08-15 13:51:42
24,Nick Chubb,28,RB,2,2,227,5-11,Georgia,12/27/1995,5,1,Cleveland Browns / 2nd / 35th pick /2018,CLE,2023,2025-08-15 13:51:42
78,Jack Conklin,29,T,1,1,308,6-6,Michigan St.,8/17/1994,7,0,Tennessee Titans / 1st / 8th pick /2016,CLE,2023,2025-08-15 13:51:42
2,Amari Cooper,29,WR,15,15,211,6-1,Alabama,6/17/1994,8,10,Oakland Raiders / 1st / 4th pick /2015,CLE,2023,2025-08-15 13:51:42
16,Jaelon Darden,24,WR,1,0,175,5-8,North Texas,1/14/1999,2,0,Tampa Bay Buccaneers / 4th / 129th pick /2021,CLE,2023,2025-08-15 13:51:42
22,Grant Delpit,25,S,13,13,208,6-3,LSU,9/20/1998,2,6,Cleveland Browns / 2nd / 44th pick /2020,CLE,2023,2025-08-15 13:51:42
43,Mohamoud Diabate,22,LB,16,1,225,6-4,"Florida,Utah",5/18/2001,Rook,2,,CLE,2023,2025-08-15 13:51:42
12,Jeff Driskel,30,QB,1,1,231,6-4,"Florida,Louisiana Tech",4/23/1993,5,1,San Francisco 49ers / 6th / 207th pick /2016,CLE,2023,2025-08-15 13:51:42
68,Michael Dunn,29,G,12,2,315,6-5,Maryland,8/28/1994,3,1,,CLE,2023,2025-08-15 13:51:42
96,Jordan Elliott,26,DT,17,14,303,6-4,"Texas,Missouri",11/23/1997,3,8,Cleveland Browns / 3rd / 88th pick /2020,CLE,2023,2025-08-15 13:51:42
23,Martin Emerson,23,CB,16,12,201,6-2,Mississippi St.,9/27/2000,1,6,Cleveland Browns / 3rd / 68th pick /2022,CLE,2023,2025-08-15 13:51:42
42,Tony Fields,24,LB,17,4,222,6-0,"Arizona,West Virginia",6/18/1999,2,4,Cleveland Browns / 5th / 153rd pick /2021,CLE,2023,2025-08-15 13:51:42
15,Joe Flacco,38,QB,5,5,245,6-6,"Pittsburgh,Delaware",1/16/1985,15,5,Baltimore Ravens / 1st / 18th pick /2008,CLE,2023,2025-08-15 13:51:42
34,Jerome Ford,24,RB,17,12,210,5-10,"Alabama,Cincinnati",9/12/1999,1,6,Cleveland Browns / 5th / 156th pick /2022,CLE,2023,2025-08-15 13:51:42
