No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
50,Ray-Ray Armstrong,22,DB,16,0,220,6-3,Miami (FL),3/5/1991,Rook,1,,RAM,2013,2025-08-15 14:28:47
11,Tavon Austin,23,WR,13,3,179,5-8,West Virginia,3/15/1990,Rook,6,St. Louis Rams / 1st / 8th pick /2013,RAM,2013,2025-08-15 14:28:47
12,Stedman Bailey,23,WR,16,2,193,5-10,West Virginia,11/11/1990,Rook,2,St. Louis Rams / 3rd / 92nd pick /2013,RAM,2013,2025-08-15 14:28:47
72,Joe Barksdale,25,RT,16,13,326,6-5,LSU,1/4/1988,2,7,Oakland Raiders / 3rd / 92nd pick /2011,RAM,2013,2025-08-15 14:28:47
61,Tim Barnes,25,C,16,4,297,6-4,Missouri,5/14/1988,1,3,,RAM,2013,2025-08-15 14:28:47
53,Daren Bates,23,LB,15,0,225,5-11,Auburn,11/27/1990,Rook,2,,RAM,2013,2025-08-15 14:28:47
8,Sam Bradford,26,QB,7,7,224,6-4,Oklahoma,11/8/1987,3,6,St. Louis Rams / 1st / 1st pick /2010,RAM,2013,2025-08-15 14:28:47
90,Michael Brockers,23,RDT,16,16,297,6-5,LSU,12/21/1990,1,7,St. Louis Rams / 1st / 14th pick /2012,RAM,2013,2025-08-15 14:28:47
10,Kellen Clemens,30,QB,10,9,220,6-2,Oregon,6/7/1983,7,6,New York Jets / 2nd / 49th pick /2006,RAM,2013,2025-08-15 14:28:47
71,Matt Conrath,24,DE,8,0,290,6-7,Virginia,8/11/1989,1,1,,RAM,2013,2025-08-15 14:28:47
89,Jared Cook,26,TE,16,13,246,6-5,South Carolina,4/7/1987,4,6,Tennessee Titans / 3rd / 89th pick /2009,RAM,2013,2025-08-15 14:28:47
93,Jermelle Cudjo,27,DT,13,0,293,6-2,Central Oklahoma,9/28/1986,3,1,,RAM,2013,2025-08-15 14:28:47
36,Benny Cunningham,23,RB,14,0,218,5-10,Middle Tenn. St.,7/7/1990,Rook,2,,RAM,2013,2025-08-15 14:28:47
,Justice Cunningham,22,TE,1,,258,6-3,South Carolina,1/14/1991,Rook,0,Indianapolis Colts / 7th / 254th pick /2013,RAM,2013,2025-08-15 14:28:47
62,Harvey Dahl,32,RG,9,9,308,6-5,Nevada,6/24/1981,7,4,,RAM,2013,2025-08-15 14:28:47
37,Matt Daniels,24,DB,2,0,211,6-1,Duke,9/27/1989,1,0,,RAM,2013,2025-08-15 14:28:47
38,Cody Davis,24,DB,12,0,205,6-2,Texas Tech,6/6/1989,Rook,1,,RAM,2013,2025-08-15 14:28:47
