Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAM,2006,94,Victor Adeyanju,23,RDE,12,9,270,6-4,Indiana,2/11/1983,Rook,5,St. Louis Rams / 4th / 113th pick /2006
RAM,2006,57,Jon Alston,23,LB,3,0,235,6-0,Stanford,6/4/1983,Rook,0,St. Louis Rams / 3rd / 77th pick /2006
RAM,2006,21,O.J. Atogwe,25,FS,16,16,205,5-11,Stanford,6/23/1981,1,6,St. Louis Rams / 3rd / 66th pick /2005
RAM,2006,70,Alex Barron,24,RT,16,16,315,6-8,Florida St.,9/28/1982,1,8,St. Louis Rams / 1st / 19th pick /2005
RAM,2006,24,Ron Bartell,24,DB,16,1,210,6-1,Howard,2/22/1982,1,2,St. Louis Rams / 2nd / 50th pick /2005
RAM,2006,55,Jamal Brooks,30,LB,7,0,245,6-2,Hampton,11/9/1976,5,0,
RAM,2006,34,Fakhir Brown,29,RCB,14,14,192,5-11,Grambling St.,9/21/1977,7,5,
RAM,2006,80,Isaac Bruce,34,WR,16,13,188,6-0,"West Los Angeles College,Santa Monica College (CA),Memphis",11/10/1972,12,11,Los Angeles Rams / 2nd / 33rd pick /1994
RAM,2006,10,Marc Bulger,29,QB,16,16,208,6-3,West Virginia,4/5/1977,4,15,New Orleans Saints / 6th / 168th pick /2000
RAM,2006,23,Jerametrius Butler,28,DB,7,0,181,5-10,Kansas St.,11/28/1978,5,1,St. Louis Rams / 5th / 145th pick /2001
RAM,2006,86,Dominique Byrd,22,TE,5,0,255,6-3,USC,2/7/1984,Rook,0,St. Louis Rams / 3rd / 93rd pick /2006
RAM,2006,27,Dwaine Carpenter,30,DB,9,0,203,6-1,North Carolina A&T,11/4/1976,3,1,
RAM,2006,42,Jerome Carter,24,DB,14,0,219,6-0,Florida St.,10/25/1982,1,1,St. Louis Rams / 4th / 117th pick /2005
RAM,2006,25,Corey Chavous,30,SS,16,16,204,6-1,Vanderbilt,1/15/1976,8,6,Arizona Cardinals / 2nd / 33rd pick /1998
RAM,2006,54,Brandon Chillar,24,LLB,16,14,237,6-3,UCLA,10/21/1982,2,5,St. Louis Rams / 4th / 130th pick /2004
RAM,2006,52,Dexter Coakley,34,RLB,16,5,236,5-10,Appalachian St.,10/20/1972,9,3,Dallas Cowboys / 3rd / 65th pick /1997
RAM,2006,83,Kevin Curtis,28,WR,16,1,186,6-0,"Snow College (UT),Utah St.",7/17/1978,3,5,St. Louis Rams / 3rd / 74th pick /2003
RAM,2006,48,Stephen Davis,32,RB,15,0,230,6-0,Auburn,3/1/1974,10,2,Washington Redskins / 4th / 102nd pick /1996
RAM,2006,30,Tony Fisher,27,RB,8,0,222,6-1,Notre Dame,10/12/1979,4,2,
RAM,2006,22,Travis Fisher,27,LCB,9,9,194,5-10,Central Florida,9/12/1979,4,3,St. Louis Rams / 2nd / 64th pick /2002
RAM,2006,96,Jason Fisk,34,DT,16,0,295,6-3,Stanford,9/4/1972,11,2,Minnesota Vikings / 7th / 243rd pick /1995
RAM,2006,11,Ryan Fitzpatrick,24,QB,1,0,221,6-2,Harvard,11/24/1982,1,0,St. Louis Rams / 7th / 250th pick /2005
RAM,2006,12,Gus Frerotte,35,QB,1,0,237,6-3,Tulsa,7/31/1971,12,0,Washington Redskins / 7th / 197th pick /1994
RAM,2006,97,La'Roi Glover,32,LDT,16,16,285,6-2,San Diego St.,7/4/1974,10,7,Oakland Raiders / 5th / 166th pick /1996
RAM,2006,72,Adam Goldberg,26,G,15,2,309,6-7,Wyoming,8/12/1980,2,2,
RAM,2006,93,Brandon Green,26,RDE,13,5,264,6-3,Rice,9/5/1980,2,3,Jacksonville Jaguars / 6th / 176th pick /2003
RAM,2006,95,Anthony Hargrove,23,DE,4,2,282,6-3,Georgia Tech,7/20/1983,2,1,St. Louis Rams / 3rd / 91st pick /2004
RAM,2006,33,Kay-Jay Harris,27,RB,7,0,235,6-1,West Virginia,3/27/1979,Rook,0,
RAM,2006,44,Madison Hedgecock,25,FB,16,9,266,6-3,North Carolina,8/27/1981,1,0,St. Louis Rams / 7th / 251st pick /2005
RAM,2006,26,Tye Hill,24,LCB,16,10,185,5-10,Clemson,6/3/1982,Rook,4,St. Louis Rams / 1st / 15th pick /2006
RAM,2006,81,Torry Holt,30,WR,16,16,200,6-0,North Carolina St.,6/5/1976,7,12,St. Louis Rams / 1st / 6th pick /1999
RAM,2006,68,Richie Incognito,23,C,16,16,322,6-4,"Nebraska,Oregon",7/5/1983,1,8,St. Louis Rams / 3rd / 81st pick /2005
RAM,2006,39,Steven Jackson,23,RB,16,16,240,6-2,Oregon St.,7/22/1983,2,20,St. Louis Rams / 1st / 24th pick /2004
RAM,2006,58,Isaiah Kacyvenski,29,LB,10,0,252,6-1,Harvard,10/3/1977,6,1,Seattle Seahawks / 4th / 119th pick /2000
RAM,2006,73,Jimmy Kennedy,27,RDT,16,16,320,6-4,Penn St.,11/15/1979,3,6,St. Louis Rams / 1st / 12th pick /2003
RAM,2006,82,Joe Klopfenstein,23,TE,16,16,262,6-5,Colorado,11/9/1983,Rook,2,St. Louis Rams / 2nd / 46th pick /2006
