Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
RAM,1994,83,Flipper Anderson,29,WR,16,16,175,6-0,UCLA,3/7/1965,6,8,Los Angeles Rams / 2nd / 46th pick /1988
RAM,1994,77,Darryl Ashmore,25,T,11,3,310,6-7,Northwestern,11/1/1969,1,2,Los Angeles Rams / 7th / 171st pick /1992
RAM,1994,21,Johnny Bailey,27,RB,14,0,190,5-8,Texas A&M-Kingsville,3/17/1967,4,5,Chicago Bears / 9th / 228th pick /1990
RAM,1994,28,Robert Bailey,26,DB,16,2,176,5-9,Miami (FL),9/3/1968,3,3,Los Angeles Rams / 4th / 107th pick /1991
RAM,1994,71,Chuck Belin,24,LG,14,6,305,6-2,Wisconsin,10/27/1970,Rook,3,Los Angeles Rams / 5th / 127th pick /1993
RAM,1994,36,Jerome Bettis,22,RB,16,16,252,5-11,Notre Dame,2/16/1972,1,8,Los Angeles Rams / 1st / 10th pick /1993
RAM,1994,48,Rickey Brady,24,TE,1,0,246,6-4,Oklahoma,11/19/1970,Rook,0,Los Angeles Rams / 6th / 167th pick /1994
RAM,1994,88,Chris Brantley,24,WR,15,0,180,5-10,Rutgers,12/12/1970,Rook,0,Los Angeles Rams / 4th / 108th pick /1994
RAM,1994,61,Bern Brostek,28,C,10,10,300,6-3,Washington,9/11/1966,4,4,Los Angeles Rams / 1st / 23rd pick /1990
RAM,1994,80,Isaac Bruce,22,WR,12,0,188,6-0,"West Los Angeles College,Santa Monica College (CA),Memphis",11/10/1972,Rook,2,Los Angeles Rams / 2nd / 33rd pick /1994
RAM,1994,89,Richard Buchanan,25,WR,3,0,178,5-10,Northwestern,5/8/1969,1,1,
RAM,1994,51,Blair Bush,38,C,16,0,268,6-3,Washington,11/25/1956,16,1,Cincinnati Bengals / 1st / 16th pick /1978
RAM,1994,17,Chris Chandler,29,QB,12,6,224,6-4,Washington,10/12/1965,6,5,Indianapolis Colts / 3rd / 76th pick /1988
RAM,1994,54,Brett Collins,26,LB,2,0,226,6-1,Washington,10/8/1968,2,0,Green Bay Packers / 12th / 314th pick /1992
RAM,1994,56,Shane Conlan,30,MLB,15,15,235,6-3,Penn St.,4/3/1964,7,7,Buffalo Bills / 1st / 8th pick /1987
RAM,1994,29,Dexter Davis,24,DB,4,0,190,5-10,Clemson,3/20/1970,3,0,Phoenix Cardinals / 4th / 86th pick /1991
RAM,1994,84,Troy Drayton,24,TE,16,16,260,6-3,Penn St.,6/29/1970,1,2,Los Angeles Rams / 2nd / 39th pick /1993
RAM,1994,75,D'Marco Farr,23,DT,10,3,276,6-1,Washington,6/9/1971,Rook,2,
RAM,1994,68,Brad Fichtel,24,C,1,0,285,6-2,Eastern Illinois,3/10/1970,Rook,0,Los Angeles Rams / 7th / 179th pick /1993
RAM,1994,70,Wayne Gandy,23,RT,16,9,315,6-4,Auburn,2/10/1971,Rook,4,Los Angeles Rams / 1st / 15th pick /1994
RAM,1994,90,Sean Gilbert,24,RDT,14,14,318,6-5,Pittsburgh,4/10/1970,2,6,Los Angeles Rams / 1st / 3rd pick /1992
RAM,1994,79,Leo Goeas,28,RG,13,13,300,6-4,Hawaii,8/15/1966,4,6,San Diego Chargers / 3rd / 60th pick /1990
RAM,1994,30,Howard Griffith,27,FB,16,10,230,6-0,Illinois,11/17/1967,1,1,Indianapolis Colts / 9th / 236th pick /1991
RAM,1994,24,Wymon Henderson,33,DB,14,1,190,5-10,UNLV,12/15/1961,7,1,
RAM,1994,20,Darryl Henley,28,RCB,15,14,172,5-9,UCLA,10/30/1966,5,6,Los Angeles Rams / 2nd / 53rd pick /1989
RAM,1994,86,Jessie Hester,31,WR,16,15,175,5-11,Florida St.,1/21/1963,9,6,Los Angeles Raiders / 1st / 23rd pick /1985
RAM,1994,57,Thomas Homco,24,LB,15,0,245,6-1,Northwestern,1/8/1970,1,1,
RAM,1994,31,Steve Israel,25,DB,10,2,194,5-11,Pittsburgh,3/16/1969,2,1,Los Angeles Rams / 2nd / 30th pick /1992
RAM,1994,72,Clarence Jones,26,LT,16,16,300,6-6,Maryland,5/6/1968,3,7,New York Giants / 4th / 111th pick /1991
RAM,1994,98,Jimmie Jones,28,LDT,14,14,285,6-4,Miami (FL),1/9/1966,4,7,Dallas Cowboys / 3rd / 64th pick /1990
RAM,1994,52,Joe Kelly,30,LLB,16,14,227,6-2,Washington,12/11/1964,8,7,Cincinnati Bengals / 1st / 11th pick /1986
RAM,1994,81,Todd Kinchen,25,WR,13,0,187,5-11,LSU,1/7/1969,2,3,Los Angeles Rams / 3rd / 60th pick /1992
RAM,1994,5,Sean Landeta,32,P,16,0,215,6-0,Towson,1/6/1962,9,3,
RAM,1994,38,David Lang,26,RB,13,0,213,5-11,Northern Arizona,3/28/1968,3,1,Los Angeles Rams / 12th / 328th pick /1990
RAM,1994,34,Tim Lester,26,RB,14,4,233,5-10,Eastern Kentucky,6/15/1968,2,0,Los Angeles Rams / 10th / 255th pick /1992
RAM,1994,64,Keith Loneker,23,G,2,2,330,6-3,Kansas,6/21/1971,1,1,
RAM,1994,41,Todd Lyght,25,LCB,16,16,190,6-0,Notre Dame,2/9/1969,3,6,Los Angeles Rams / 1st / 5th pick /1991
RAM,1994,35,Keith Lyle,22,DB,16,0,210,6-2,Virginia,4/17/1972,Rook,1,Los Angeles Rams / 3rd / 71st pick /1994
RAM,1994,8,Tommy Maddox,23,QB,5,0,220,6-4,UCLA,9/2/1971,2,0,Denver Broncos / 1st / 25th pick /1992
RAM,1994,53,Chris Martin,34,LB,14,0,236,6-2,Auburn,12/19/1960,11,1,
RAM,1994,87,Ron Middleton,29,TE,16,3,262,6-2,Auburn,7/17/1965,8,0,
RAM,1994,13,Chris Miller,29,QB,13,10,212,6-2,Oregon,8/9/1965,7,6,Atlanta Falcons / 1st / 13th pick /1987
RAM,1994,66,Tom Newberry,32,LG/C,15,14,285,6-2,Wisconsin–LaCrosse,12/20/1962,8,6,Los Angeles Rams / 2nd / 50th pick /1986
RAM,1994,26,Anthony Newman,29,FS,16,14,203,6-0,Oregon,11/25/1965,6,6,Los Angeles Rams / 2nd / 35th pick /1988
RAM,1994,95,Brad Ottis,22,DE,13,0,281,6-5,Wayne State (NE),8/2/1972,Rook,1,Los Angeles Rams / 2nd / 56th pick /1994
RAM,1994,58,Roman Phifer,26,RLB,16,15,248,6-2,UCLA,3/5/1968,3,7,Los Angeles Rams / 2nd / 31st pick /1991
RAM,1994,22,Marquez Pope,24,SS,16,16,193,5-11,Fresno St.,10/29/1970,2,6,San Diego Chargers / 2nd / 33rd pick /1992
RAM,1994,97,Gerald Robinson,31,DE,13,0,262,6-3,Auburn,5/4/1963,8,2,Minnesota Vikings / 1st / 14th pick /1986
RAM,1994,92,David Rocker,25,DT,11,1,267,6-4,Auburn,3/12/1969,3,1,Houston Oilers / 4th / 101st pick /1991
RAM,1994,59,Henry Rolling,29,LB,9,2,232,6-2,Nevada,9/8/1965,6,1,Tampa Bay Buccaneers / 5th / 135th pick /1987
RAM,1994,82,Jermaine Ross,23,WR,4,0,192,6-0,Purdue,4/27/1971,Rook,0,
RAM,1994,78,Jackie Slater,40,RT,12,7,277,6-4,Jackson St.,5/27/1954,18,3,Los Angeles Rams / 3rd / 86th pick /1976
RAM,1994,60,Fred Stokes,30,RDE,16,15,274,6-3,Georgia Southern,3/14/1964,7,6,Los Angeles Rams / 12th / 332nd pick /1987
RAM,1994,32,Toby Wright,24,DB,16,2,212,5-11,Nebraska,11/19/1970,Rook,2,Los Angeles Rams / 2nd / 49th pick /1994
RAM,1994,76,Robert Young,25,LDE,16,16,273,6-6,Mississippi St.,1/29/1969,3,7,Los Angeles Rams / 5th / 116th pick /1991
RAM,1994,10,Tony Zendejas,34,K,16,0,165,5-8,Nevada,5/15/1960,9,2,Washington Redskins / 1st / 27th pick /1984Supp
