No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
55,Brian Allen,23,C,13,0,303,6-2,Michigan St.,10/11/1995,Rook,1,Los Angeles Rams / 4th / 111th pick /2018,RAM,2018,2025-08-15 14:29:28
35,C.J. Anderson,27,RB,2,2,225,5-8,"Laney,California",2/10/1991,5,2,,RAM,2018,2025-08-15 14:29:28
26,Mark Barron,29,RILB,12,12,230,6-2,Alabama,10/27/1989,6,5,Tampa Bay Buccaneers / 1st / 7th pick /2012,RAM,2018,2025-08-15 14:29:28
66,Austin Blythe,26,RG,16,16,280,6-2,Iowa,6/16/1992,2,11,Indianapolis Colts / 7th / 248th pick /2016,RAM,2018,2025-08-15 14:29:28
90,Michael Brockers,28,LDE,16,16,297,6-5,LSU,12/21/1990,6,7,St. Louis Rams / 1st / 14th pick /2012,RAM,2018,2025-08-15 14:29:28
68,Jamon Brown,25,G,6,0,340,6-4,Louisville,3/15/1993,3,1,St. Louis Rams / 3rd / 72nd pick /2015,RAM,2018,2025-08-15 14:29:28
34,Malcolm Brown,25,RB,12,0,225,5-11,Texas,5/15/1993,3,2,,RAM,2018,2025-08-15 14:29:28
41,Marqui Christian,24,DB,16,0,195,5-11,Midwestern St.,10/27/1994,2,1,Arizona Cardinals / 5th / 167th pick /2016,RAM,2018,2025-08-15 14:29:28
12,Brandin Cooks,25,WR,16,16,193,5-10,Oregon St.,9/25/1993,4,13,New Orleans Saints / 1st / 20th pick /2014,RAM,2018,2025-08-15 14:29:28
10,Pharoh Cooper,23,WR,5,0,208,5-11,South Carolina,3/7/1995,2,0,Los Angeles Rams / 4th / 117th pick /2016,RAM,2018,2025-08-15 14:29:28
24,Blake Countess,25,DB,16,1,185,5-10,"Auburn,Michigan",8/8/1993,2,1,Philadelphia Eagles / 6th / 196th pick /2016,RAM,2018,2025-08-15 14:29:28
33,Justin Davis,23,RB,11,0,199,6-1,USC,11/11/1995,1,0,,RAM,2018,2025-08-15 14:29:28
99,Aaron Donald,27,RDT,16,16,280,6-1,Pittsburgh,5/23/1991,4,16,St. Louis Rams / 1st / 13th pick /2014,RAM,2018,2025-08-15 14:29:28
91,Dominique Easley,26,DT,3,3,263,6-2,Florida,4/28/1992,4,1,New England Patriots / 1st / 29th pick /2014,RAM,2018,2025-08-15 14:29:28
50,Samson Ebukam,23,LOLB,16,14,245,6-3,Eastern Washington,5/9/1995,1,7,Los Angeles Rams / 4th / 125th pick /2017,RAM,2018,2025-08-15 14:29:28
