No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
16,Danny Amendola,27,WR,11,8,185,5-11,Texas Tech,11/2/1985,3,5,,RAM,2012,2025-08-15 14:28:41
68,Joe Barksdale,24,T,6,2,326,6-5,LSU,1/4/1988,1,1,Oakland Raiders / 3rd / 92nd pick /2011,RAM,2012,2025-08-15 14:28:41
61,Tim Barnes,24,C,15,0,297,6-4,Missouri,5/14/1988,Rook,1,,RAM,2012,2025-08-15 14:28:41
8,Sam Bradford,25,QB,16,16,224,6-4,Oklahoma,11/8/1987,2,10,St. Louis Rams / 1st / 1st pick /2010,RAM,2012,2025-08-15 14:28:41
90,Michael Brockers,22,RDT,13,12,297,6-5,LSU,12/21/1990,Rook,5,St. Louis Rams / 1st / 14th pick /2012,RAM,2012,2025-08-15 14:28:41
57,Sammy Brown,22,LB,1,0,243,6-2,"Mississippi Gulf Coast CC,Houston",4/17/1990,Rook,0,,RAM,2012,2025-08-15 14:28:41
10,Kellen Clemens,29,QB,2,0,220,6-2,Oregon,6/7/1983,6,0,New York Jets / 2nd / 49th pick /2006,RAM,2012,2025-08-15 14:28:41
52,Justin Cole,25,LB,16,0,242,6-3,San Jose St.,11/22/1987,1,1,,RAM,2012,2025-08-15 14:28:41
71,Matt Conrath,23,DE,1,0,290,6-7,Virginia,8/11/1989,Rook,0,,RAM,2012,2025-08-15 14:28:41
93,Jermelle Cudjo,26,DT,15,4,293,6-2,Central Oklahoma,9/28/1986,2,3,,RAM,2012,2025-08-15 14:28:41
43,Craig Dahl,27,FS/SS,16,16,207,6-1,North Dakota St.,6/17/1985,5,6,,RAM,2012,2025-08-15 14:28:41
62,Harvey Dahl,31,RG,14,14,308,6-5,Nevada,6/24/1981,6,6,,RAM,2012,2025-08-15 14:28:41
37,Matt Daniels,23,DB,4,0,211,6-1,Duke,9/27/1989,Rook,0,,RAM,2012,2025-08-15 14:28:41
58,Jo-Lonn Dunbar,27,RLB,16,16,233,6-1,Boston Col.,3/13/1985,4,8,,RAM,2012,2025-08-15 14:28:41
31,Cortland Finnegan,28,LCB,16,15,190,5-10,Samford,2/2/1984,6,7,Tennessee Titans / 7th / 215th pick /2006,RAM,2012,2025-08-15 14:28:41
