No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
20,Prince Amukamara,23,RCB,13,11,206,6-0,Nebraska,6/6/1989,1,4,New York Giants / 1st / 19th pick /2011,NYG,2012,2025-08-15 14:18:34
96,Marvin Austin,23,DT,8,0,310,6-2,North Carolina,1/1/1989,1,1,New York Giants / 2nd / 52nd pick /2011,NYG,2012,2025-08-15 14:18:34
64,David Baas,31,C,16,16,312,6-4,Michigan,9/28/1981,7,9,San Francisco 49ers / 2nd / 33rd pick /2005,NYG,2012,2025-08-15 14:18:34
13,Ramses Barden,26,WR,12,1,227,6-6,Cal Poly-San Luis Obispo,1/1/1986,3,3,New York Giants / 3rd / 85th pick /2009,NYG,2012,2025-08-15 14:18:34
65,Will Beatty,27,LT,16,15,291,6-6,Connecticut,3/2/1985,3,8,New York Giants / 2nd / 60th pick /2009,NYG,2012,2025-08-15 14:18:34
47,Travis Beckum,25,TE,4,0,240,6-3,Wisconsin,1/24/1987,3,0,New York Giants / 3rd / 100th pick /2009,NYG,2012,2025-08-15 14:18:34
85,Martellus Bennett,25,TE,16,16,275,6-6,Texas A&M,3/10/1987,4,7,Dallas Cowboys / 2nd / 61st pick /2008,NYG,2012,2025-08-15 14:18:34
95,Rocky Bernard,33,RDT,12,5,301,6-3,Texas A&M,4/19/1979,10,3,Seattle Seahawks / 5th / 146th pick /2002,NYG,2012,2025-08-15 14:18:34
93,Chase Blackburn,29,MLB,15,15,240,6-3,Akron,6/10/1983,7,7,,NYG,2012,2025-08-15 14:18:34
59,Michael Boley,30,RLB,16,11,230,6-3,Southern Miss,8/24/1982,7,6,Atlanta Falcons / 5th / 160th pick /2005,NYG,2012,2025-08-15 14:18:34
77,Kevin Boothe,29,LG,16,16,325,6-5,Cornell,7/5/1983,6,9,Oakland Raiders / 6th / 176th pick /2006,NYG,2012,2025-08-15 14:18:34
44,Ahmad Bradshaw,26,RB,14,12,195,5-11,Marshall,3/19/1986,5,11,New York Giants / 7th / 250th pick /2007,NYG,2012,2025-08-15 14:18:34
73,James Brewer,25,T,8,0,323,6-6,Indiana,12/23/1987,Rook,1,New York Giants / 4th / 117th pick /2011,NYG,2012,2025-08-15 14:18:34
35,Andre Brown,26,RB,10,2,224,6-0,North Carolina St.,12/15/1986,2,4,New York Giants / 4th / 129th pick /2009,NYG,2012,2025-08-15 14:18:34
27,Stevie Brown,25,SS,16,11,213,6-0,Michigan,7/17/1987,2,6,Oakland Raiders / 7th / 251st pick /2010,NYG,2012,2025-08-15 14:18:34
99,Chris Canty,30,RDT,9,9,317,6-7,Virginia,11/10/1982,7,4,Dallas Cowboys / 4th / 132nd pick /2005,NYG,2012,2025-08-15 14:18:34
60,Selvish Capers,27,T,3,0,304,6-5,West Virginia,11/13/1985,Rook,0,Washington Redskins / 7th / 231st pick /2010,NYG,2012,2025-08-15 14:18:34
8,David Carr,33,QB,2,0,212,6-3,Fresno St.,7/21/1979,10,0,Houston Texans / 1st / 1st pick /2002,NYG,2012,2025-08-15 14:18:34
37,Michael Coe,29,DB,7,1,190,6-1,Alabama St.,12/17/1983,5,1,Indianapolis Colts / 5th / 173rd pick /2007,NYG,2012,2025-08-15 14:18:34
63,Jim Cordle,25,T,16,0,297,6-4,Ohio St.,8/22/1987,1,1,,NYG,2012,2025-08-15 14:18:34
80,Victor Cruz,26,WR,16,16,204,6-0,Massachusetts,11/11/1986,2,12,,NYG,2012,2025-08-15 14:18:34
51,Zak DeOssie,28,LB,16,0,250,6-5,Brown,5/25/1984,5,2,New York Giants / 4th / 116th pick /2007,NYG,2012,2025-08-15 14:18:34
66,David Diehl,32,RT,13,9,304,6-5,Illinois,9/15/1980,9,5,New York Giants / 5th / 160th pick /2003,NYG,2012,2025-08-15 14:18:34
36,Terrence Frederick,22,DB,2,0,187,5-10,Texas A&M,2/10/1990,Rook,0,Pittsburgh Steelers / 7th / 246th pick /2012,NYG,2012,2025-08-15 14:18:34
58,Mark Herzlich,25,LB,16,2,236,6-5,Boston Col.,9/1/1987,1,2,,NYG,2012,2025-08-15 14:18:34
31,Will Hill,22,DB,12,0,205,6-1,Florida,3/7/1990,1,1,,NYG,2012,2025-08-15 14:18:34
87,Domenik Hixon,28,WR,13,3,205,6-2,Akron,10/8/1984,5,6,Denver Broncos / 4th / 130th pick /2006,NYG,2012,2025-08-15 14:18:34
28,Jayron Hosley,22,RCB,12,6,178,5-10,Virginia Tech,9/18/1990,Rook,3,New York Giants / 3rd / 94th pick /2012,NYG,2012,2025-08-15 14:18:34
45,Henry Hynoski,24,FB,16,11,260,6-2,Pittsburgh,12/30/1988,1,1,,NYG,2012,2025-08-15 14:18:34
12,Jerrel Jernigan,23,WR,9,0,181,5-9,Troy,6/14/1989,1,0,New York Giants / 3rd / 83rd pick /2011,NYG,2012,2025-08-15 14:18:34
97,Linval Joseph,24,LDT,16,16,329,6-4,East Carolina,10/10/1988,2,7,New York Giants / 2nd / 46th pick /2010,NYG,2012,2025-08-15 14:18:34
94,Mathias Kiwanuka,29,LLB,16,5,267,6-5,Boston Col.,3/8/1983,6,3,New York Giants / 1st / 32nd pick /2006,NYG,2012,2025-08-15 14:18:34
78,Markus Kuhn,26,DT,10,1,299,6-4,North Carolina St.,5/6/1986,Rook,1,New York Giants / 7th / 239th pick /2012,NYG,2012,2025-08-15 14:18:34
75,Sean Locklear,31,RT,12,10,310,6-4,North Carolina St.,5/29/1981,8,6,Seattle Seahawks / 3rd / 84th pick /2004,NYG,2012,2025-08-15 14:18:34
38,Kregg Lumpkin,28,RB,5,0,222,5-11,Georgia,5/15/1984,4,0,,NYG,2012,2025-08-15 14:18:34
10,Eli Manning,31,QB,16,16,220,6-5,Mississippi,1/3/1981,8,16,San Diego Chargers / 1st / 1st pick /2004,NYG,2012,2025-08-15 14:18:34
88,Hakeem Nicks,24,WR,13,11,210,6-0,North Carolina,1/14/1988,3,8,New York Giants / 1st / 29th pick /2009,NYG,2012,2025-08-15 14:18:34
71,Adewale Ojomo,24,DT,1,0,270,6-4,Miami (FL),11/11/1988,Rook,0,,NYG,2012,2025-08-15 14:18:34
86,Bear Pascoe,26,TE,15,3,257,6-5,Fresno St.,2/23/1986,3,0,San Francisco 49ers / 6th / 184th pick /2009,NYG,2012,2025-08-15 14:18:34
52,Spencer Paysinger,24,LB,16,3,236,6-2,Oregon,6/28/1988,1,2,,NYG,2012,2025-08-15 14:18:34
62,Mitch Petrus,25,G,6,0,311,6-3,Arkansas,5/11/1987,2,1,New York Giants / 5th / 147th pick /2010,NYG,2012,2025-08-15 14:18:34
21,Kenny Phillips,26,SS,7,6,208,6-2,Miami (FL),11/24/1986,4,2,New York Giants / 1st / 31st pick /2008,NYG,2012,2025-08-15 14:18:34
90,Jason Pierre-Paul,23,RDE,16,15,275,6-5,"College of the Canyons (CA),South Florida",1/1/1989,2,10,New York Giants / 1st / 15th pick /2010,NYG,2012,2025-08-15 14:18:34
82,Rueben Randle,21,WR,16,1,208,6-2,LSU,5/7/1991,Rook,3,New York Giants / 2nd / 63rd pick /2012,NYG,2012,2025-08-15 14:18:34
55,Keith Rivers,26,LLB,11,6,236,6-2,USC,5/5/1986,4,3,Cincinnati Bengals / 1st / 9th pick /2008,NYG,2012,2025-08-15 14:18:34
81,Adrien Robinson,24,LB,2,0,264,6-4,Cincinnati,9/23/1988,Rook,0,New York Giants / 4th / 127th pick /2012,NYG,2012,2025-08-15 14:18:34
26,Antrel Rolle,30,FS,16,16,206,6-0,Miami (FL),12/16/1982,7,6,Arizona Cardinals / 1st / 8th pick /2005,NYG,2012,2025-08-15 14:18:34
39,Tyler Sash,24,DB,7,0,210,6-1,Iowa,5/27/1988,1,0,New York Giants / 6th / 198th pick /2011,NYG,2012,2025-08-15 14:18:34
33,Da'Rel Scott,24,RB,4,0,205,5-11,Maryland,5/2/1988,1,0,New York Giants / 7th / 221st pick /2011,NYG,2012,2025-08-15 14:18:34
76,Chris Snee,30,RG,16,16,305,6-3,Boston Col.,1/18/1982,8,12,New York Giants / 2nd / 34th pick /2004,NYG,2012,2025-08-15 14:18:34
41,Ryan Torain,26,RB,2,0,213,6-0,Arizona St.,8/10/1986,4,0,Denver Broncos / 5th / 139th pick /2008,NYG,2012,2025-08-15 14:18:34
98,Adrian Tracy,25,LB,16,0,243,6-4,William & Mary,4/6/1987,Rook,1,New York Giants / 6th / 184th pick /2010,NYG,2012,2025-08-15 14:18:34
30,Justin Tryon,28,DB,16,0,185,5-11,Arizona St.,5/29/1984,4,1,Washington Redskins / 4th / 124th pick /2008,NYG,2012,2025-08-15 14:18:34
91,Justin Tuck,29,LDE,15,14,265,6-5,Notre Dame,3/29/1983,7,6,New York Giants / 3rd / 74th pick /2005,NYG,2012,2025-08-15 14:18:34
9,Lawrence Tynes,34,K,16,0,194,6-1,Troy,5/3/1978,8,3,,NYG,2012,2025-08-15 14:18:34
72,Osi Umenyiora,31,DE,16,4,255,6-3,Troy,11/16/1981,9,3,New York Giants / 2nd / 56th pick /2003,NYG,2012,2025-08-15 14:18:34
