No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
33,Andrew Adams,24,FS,14,13,205,5-11,Connecticut,10/28/1992,Rook,5,,NYG,2016,2025-08-15 14:19:05
89,Jerell Adams,24,TE,13,2,254,6-5,South Carolina,12/31/1992,Rook,1,New York Giants / 6th / 184th pick /2016,NYG,2016,2025-08-15 14:19:05
24,Eli Apple,21,LCB,14,11,203,6-1,Ohio St.,8/9/1995,Rook,5,New York Giants / 1st / 10th pick /2016,NYG,2016,2025-08-15 14:19:05
65,Will Beatty,31,T,6,0,291,6-6,Connecticut,3/2/1985,7,0,New York Giants / 2nd / 60th pick /2009,NYG,2016,2025-08-15 14:19:05
13,Odell Beckham Jr.,24,WR,16,16,200,5-11,LSU,11/5/1992,2,10,New York Giants / 1st / 12th pick /2014,NYG,2016,2025-08-15 14:19:05
29,Nat Berhe,25,DB,7,2,195,5-11,San Diego St.,7/6/1991,2,1,New York Giants / 5th / 152nd pick /2014,NYG,2016,2025-08-15 14:19:05
96,Jay Bromley,24,DT,15,0,314,6-3,Syracuse,5/28/1992,2,1,New York Giants / 3rd / 74th pick /2014,NYG,2016,2025-08-15 14:19:05
3,Josh Brown,37,K,5,0,202,6-0,Nebraska,4/29/1979,13,2,Seattle Seahawks / 7th / 222nd pick /2003,NYG,2016,2025-08-15 14:19:05
5,Randy Bullock,27,K,1,0,210,5-9,Texas A&M,12/16/1989,3,0,Houston Texans / 5th / 161st pick /2012,NYG,2016,2025-08-15 14:19:05
52,Jonathan Casillas,29,RLB,16,15,225,6-1,Wisconsin,6/3/1987,7,7,,NYG,2016,2025-08-15 14:19:05
21,Landon Collins,22,SS,16,16,218,6-0,Alabama,1/10/1994,1,14,New York Giants / 2nd / 33rd pick /2015,NYG,2016,2025-08-15 14:19:05
80,Victor Cruz,30,WR,15,12,204,6-0,Massachusetts,11/11/1986,6,4,,NYG,2016,2025-08-15 14:19:05
26,Orleans Darkwa,24,RB,10,2,210,6-0,Tulane,2/28/1992,2,1,,NYG,2016,2025-08-15 14:19:05
51,Zak DeOssie,32,LB,16,0,250,6-5,Brown,5/25/1984,9,2,New York Giants / 4th / 116th pick /2007,NYG,2016,2025-08-15 14:19:05
84,Larry Donnell,28,TE,14,6,269,6-5,Grambling St.,11/1/1988,3,1,,NYG,2016,2025-08-15 14:19:05
74,Ereck Flowers,22,LT,16,16,330,6-6,Miami (FL),4/25/1994,1,6,New York Giants / 1st / 9th pick /2015,NYG,2016,2025-08-15 14:19:05
60,Adam Gettis,28,G,3,1,315,6-3,Iowa,12/9/1988,3,0,Washington Redskins / 5th / 141st pick /2012,NYG,2016,2025-08-15 14:19:05
93,B.J. Goodson,23,LB,15,0,242,6-0,Clemson,5/29/1993,Rook,1,New York Giants / 4th / 109th pick /2016,NYG,2016,2025-08-15 14:19:05
5,Robbie Gould,34,K,10,0,190,6-0,Penn St.,12/6/1982,11,2,,NYG,2016,2025-08-15 14:19:05
25,Leon Hall,32,DB,12,2,195,5-11,Michigan,12/9/1984,9,2,Cincinnati Bengals / 1st / 18th pick /2007,NYG,2016,2025-08-15 14:19:05
95,Johnathan Hankins,24,RDT,16,16,335,6-3,Ohio St.,3/30/1992,3,8,New York Giants / 2nd / 49th pick /2013,NYG,2016,2025-08-15 14:19:05
17,Dwayne Harris,29,WR,16,1,215,5-10,East Carolina,9/16/1987,5,0,Dallas Cowboys / 6th / 176th pick /2011,NYG,2016,2025-08-15 14:19:05
98,Damon Harrison,28,LDT,16,16,350,6-3,"Northwest Mississippi CC,William Penn",11/29/1988,4,16,,NYG,2016,2025-08-15 14:19:05
68,Bobby Hart,22,RT,14,13,334,6-4,Florida St.,8/21/1994,1,5,New York Giants / 7th / 226th pick /2015,NYG,2016,2025-08-15 14:19:05
94,Mark Herzlich,29,LB,14,0,236,6-5,Boston Col.,9/1/1987,5,1,,NYG,2016,2025-08-15 14:19:05
97,Montori Hughes,26,DT,2,0,350,6-4,UT Martin,8/25/1990,3,0,Indianapolis Colts / 5th / 139th pick /2013,NYG,2016,2025-08-15 14:19:05
39,Michael Hunter,23,DB,2,0,192,6-0,"Indiana,Oklahoma St.",4/19/1993,Rook,0,,NYG,2016,2025-08-15 14:19:05
20,Jackrabbit Jenkins,28,RCB,15,15,190,5-10,"North Alabama,Florida",10/29/1988,4,12,St. Louis Rams / 2nd / 39th pick /2012,NYG,2016,2025-08-15 14:19:05
23,Rashad Jennings,31,RB,13,12,234,6-1,Liberty,3/26/1985,7,5,Jacksonville Jaguars / 7th / 250th pick /2009,NYG,2016,2025-08-15 14:19:05
77,John Jerry,30,RG,16,16,340,6-5,Mississippi,6/14/1986,6,6,Miami Dolphins / 3rd / 73rd pick /2010,NYG,2016,2025-08-15 14:19:05
69,Brett Jones,25,G,14,1,315,6-2,Regina,7/29/1991,1,1,,NYG,2016,2025-08-15 14:19:05
