Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
NYG,1971,60,Steve Alexakos,25,G,10,0,250,6-2,"Arizona St.,San Jose St.",12/15/1946,1,3,Boston Patriots / 9th / 209th pick /1969
NYG,1971,45,Pete Athas,25,LCB,13,5,185,5-11,Tennessee,9/15/1946,1,3,Dallas Cowboys / 10th / 257th pick /1970
NYG,1971,15,Tom Blanchard,23,P,14,0,190,6-0,Oregon,5/28/1948,Rook,2,New York Giants / 12th / 304th pick /1971
NYG,1971,21,Otto Brown,24,LCB,12,8,188,6-1,Prairie View A&M,1/12/1947,2,3,
NYG,1971,83,Skip Butler,24,K,1,0,201,6-1,Texas-Arlington,10/21/1947,1,0,Green Bay Packers / 4th / 96th pick /1970
NYG,1971,34,Junior Coffey,29,RB,6,2,215,6-2,Washington,3/21/1942,6,1,"Green Bay Packers / 7th / 94th pick /1965, Houston Oilers / 16th / 122nd pick /1965"
NYG,1971,51,John Douglas,26,RLB,14,14,228,6-2,Missouri,9/6/1945,1,5,Dallas Cowboys / 4th / 97th pick /1968
NYG,1971,89,Fred Dryer,25,RDE,14,14,240,6-6,San Diego St.,7/6/1946,2,6,New York Giants / 1st / 13th pick /1969
NYG,1971,28,Bobby Duhon,25,RB,13,11,195,6-0,Tulane,9/24/1946,3,5,New York Giants / 3rd / 70th pick /1968
NYG,1971,20,Scott Eaton,27,SS,12,12,205,6-3,Oregon St.,8/20/1944,4,4,New York Giants / 8th / 187th pick /1967
NYG,1971,31,Charlie Evans,23,RB,6,2,220,6-1,"Utah,USC",1/10/1948,Rook,2,New York Giants / 14th / 356th pick /1971
NYG,1971,58,Jim Files,23,LLB/MLB,14,14,240,6-4,Oklahoma,1/16/1948,1,5,New York Giants / 1st / 13th pick /1970
NYG,1971,44,Richmond Flowers,24,DB,8,1,180,6-0,Tennessee,6/13/1947,2,1,Dallas Cowboys / 2nd / 49th pick /1969
