No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
15,Alex Bachman,25,WR,3,0,190,6-0,Wake Forest,5/29/1996,1,0,,NYG,2021,2025-08-15 14:19:45
26,Saquon Barkley,24,RB,13,13,233,6-0,Penn St.,2/9/1997,3,5,New York Giants / 1st / 2nd pick /2018,NYG,2021,2025-08-15 14:19:45
34,Sam Beal,25,DB,3,0,177,6-1,Western Michigan,8/30/1996,2,0,New York Giants / 3rd / 1st pick /2018Supp,NYG,2021,2025-08-15 14:19:45
18,C.J. Board,28,WR,6,1,181,6-1,Chattanooga,12/12/1993,2,0,,NYG,2021,2025-08-15 14:19:45
28,Devontae Booker,29,RB,16,4,219,5-11,Utah,5/27/1992,5,5,Denver Broncos / 4th / 136th pick /2016,NYG,2021,2025-08-15 14:19:45
24,James Bradberry,28,LCB,17,16,210,6-1,"Arkansas St.,Samford",8/4/1993,5,7,Carolina Panthers / 2nd / 62nd pick /2016,NYG,2021,2025-08-15 14:19:45
68,Ben Bredeson,23,G,8,1,315,6-5,Michigan,2/20/1998,1,1,Baltimore Ravens / 4th / 143rd pick /2020,NYG,2021,2025-08-15 14:19:45
37,Gary Brightwell,22,RB,13,0,218,6-1,Arizona,2/28/1999,Rook,0,New York Giants / 6th / 196th pick /2021,NYG,2021,2025-08-15 14:19:45
47,Cam Brown,23,LB,12,0,230,6-5,Penn St.,4/1/1998,1,1,New York Giants / 6th / 183rd pick /2020,NYG,2021,2025-08-15 14:19:45
59,Lorenzo Carter,26,LILB,14,14,264,6-5,Georgia,12/10/1995,3,8,New York Giants / 3rd / 66th pick /2018,NYG,2021,2025-08-15 14:19:45
83,Pharoh Cooper,26,WR,8,0,208,5-11,South Carolina,3/7/1995,5,0,Los Angeles Rams / 4th / 117th pick /2016,NYG,2021,2025-08-15 14:19:45
49,Carter Coughlin,24,LB,7,0,240,6-3,Minnesota,7/20/1997,1,1,New York Giants / 7th / 218th pick /2020,NYG,2021,2025-08-15 14:19:45
31,Keion Crossen,25,DB,16,0,190,5-10,Western Carolina,4/17/1996,3,1,New England Patriots / 7th / 243rd pick /2018,NYG,2021,2025-08-15 14:19:45
48,Tae Crowder,24,RILB,17,17,235,6-3,Georgia,3/12/1997,1,9,New York Giants / 7th / 255th pick /2020,NYG,2021,2025-08-15 14:19:45
79,Korey Cunningham,26,DT,12,0,305,6-6,Cincinnati,5/17/1995,3,1,Arizona Cardinals / 7th / 254th pick /2018,NYG,2021,2025-08-15 14:19:45
35,Darqueze Dennard,30,DB,1,0,205,5-11,Michigan St.,10/10/1991,7,0,Cincinnati Bengals / 1st / 24th pick /2014,NYG,2021,2025-08-15 14:19:45
9,Riley Dixon,28,P,17,0,221,6-4,Syracuse,8/24/1993,5,2,Denver Broncos / 7th / 228th pick /2016,NYG,2021,2025-08-15 14:19:45
43,Nate Ebner,33,DB,6,0,215,6-0,Ohio St.,12/14/1988,9,0,New England Patriots / 6th / 197th pick /2012,NYG,2021,2025-08-15 14:19:45
88,Evan Engram,27,TE,15,12,240,6-3,Mississippi,9/2/1994,4,3,New York Giants / 1st / 23rd pick /2017,NYG,2021,2025-08-15 14:19:45
17,Jake Fromm,23,QB,3,2,215,6-2,Georgia,7/30/1998,1,1,Buffalo Bills / 5th / 167th pick /2020,NYG,2021,2025-08-15 14:19:45
