No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
31,William Andrews,26,FB,16,16,206,6-0,Auburn,12/25/1955,2,16,Atlanta Falcons / 3rd / 79th pick /1979,ATL,1981,2025-08-16 11:00:45
10,Steve Bartkowski,29,QB,16,16,216,6-4,California,11/12/1952,6,12,Atlanta Falcons / 1st / 1st pick /1975,ATL,1981,2025-08-16 11:00:45
66,Warren Bryant,26,RT,11,10,273,6-6,Kentucky,11/11/1955,4,4,Atlanta Falcons / 1st / 6th pick /1977,ATL,1981,2025-08-16 11:00:45
23,Bobby Butler,22,LCB,16,16,174,5-11,Florida St.,5/28/1959,Rook,8,Atlanta Falcons / 1st / 25th pick /1981,ATL,1981,2025-08-16 11:00:45
21,Lynn Cain,26,RB,16,16,205,6-1,USC,10/16/1955,2,7,Atlanta Falcons / 4th / 100th pick /1979,ATL,1981,2025-08-16 11:00:45
50,Buddy Curry,23,RILB,16,16,224,6-4,North Carolina,6/4/1958,1,8,Atlanta Falcons / 2nd / 36th pick /1980,ATL,1981,2025-08-16 11:00:45
59,Paul Davis,23,LB,13,0,221,6-2,North Carolina,7/10/1958,Rook,1,,ATL,1981,2025-08-16 11:00:45
55,Tony Daykin,26,LB,16,0,215,6-1,Georgia Tech,5/13/1955,4,1,Detroit Lions / 11th / 293rd pick /1977,ATL,1981,2025-08-16 11:00:45
74,Wilson Faumuina,27,RDE,16,6,275,6-5,San Jose St.,6/11/1954,4,4,Atlanta Falcons / 1st / 20th pick /1977,ATL,1981,2025-08-16 11:00:45
48,Mickey Fitzgerald,23,RB,1,0,235,6-2,Virginia Tech,4/10/1958,Rook,0,,ATL,1981,2025-08-16 11:00:45
89,Wallace Francis,30,WR,16,16,190,5-11,Ark-Pine Bluff,11/7/1951,8,4,Buffalo Bills / 5th / 110th pick /1973,ATL,1981,2025-08-16 11:00:45
34,Blane Gaison,23,DB,14,0,185,6-0,Hawaii,5/13/1958,Rook,2,,ATL,1981,2025-08-16 11:00:45
36,Bob Glazebrook,25,SS,16,16,200,6-1,Fresno St.,3/7/1956,3,8,Oakland Raiders / 11th / 304th pick /1978,ATL,1981,2025-08-16 11:00:45
64,Pat Howell,24,G,16,2,257,6-5,USC,3/12/1957,2,2,Atlanta Falcons / 2nd / 49th pick /1979,ATL,1981,2025-08-16 11:00:45
85,Alfred Jackson,26,WR,16,0,176,5-11,Texas,8/3/1955,3,5,Atlanta Falcons / 7th / 167th pick /1978,ATL,1981,2025-08-16 11:00:45
6,John James,32,P,16,0,197,6-3,Florida,1/21/1949,9,2,,ATL,1981,2025-08-16 11:00:45
84,Alfred Jenkins,29,WR,16,16,170,5-10,Morris Brown,1/25/1952,6,12,,ATL,1981,2025-08-16 11:00:45
37,Kenny Johnson,23,RCB,16,16,176,5-10,Mississippi St.,1/7/1958,1,9,Atlanta Falcons / 5th / 137th pick /1980,ATL,1981,2025-08-16 11:00:45
20,Earl Jones,24,DB,16,0,178,6-0,Norfolk St.,7/19/1957,1,2,Atlanta Falcons / 3rd / 63rd pick /1980,ATL,1981,2025-08-16 11:00:45
14,June Jones,28,QB,4,0,200,6-4,"Oregon,Hawaii,Portland St.",2/19/1953,4,0,,ATL,1981,2025-08-16 11:00:45
78,Mike Kenn,25,LT,16,16,273,6-7,Michigan,2/9/1956,3,11,Atlanta Falcons / 1st / 13th pick /1978,ATL,1981,2025-08-16 11:00:45
54,Fulton Kuykendall,28,LILB,16,16,225,6-4,UCLA,6/10/1953,6,9,Atlanta Falcons / 6th / 132nd pick /1975,ATL,1981,2025-08-16 11:00:45
51,Jim Laughlin,23,ROLB,14,7,222,6-0,Ohio St.,7/5/1958,1,4,Atlanta Falcons / 4th / 91st pick /1980,ATL,1981,2025-08-16 11:00:45
18,Mick Luckhurst,23,K,16,0,180,6-1,"St. Cloud St.,California",3/31/1958,Rook,3,,ATL,1981,2025-08-16 11:00:45
39,James Mayberry,24,RB,16,0,210,5-11,Colorado,11/5/1957,2,0,Atlanta Falcons / 3rd / 75th pick /1979,ATL,1981,2025-08-16 11:00:45
75,Jeff Merrow,28,RDE,11,10,236,6-4,West Virginia,7/12/1953,6,5,Atlanta Falcons / 11th / 263rd pick /1975,ATL,1981,2025-08-16 11:00:45
87,Russ Mikeska,26,TE,16,0,225,6-3,Texas A&M,9/10/1955,2,0,,ATL,1981,2025-08-16 11:00:45
80,Junior Miller,24,TE,16,16,239,6-4,Nebraska,11/26/1957,1,4,Atlanta Falcons / 1st / 7th pick /1980,ATL,1981,2025-08-16 11:00:45
45,Tom Moriarty,28,DB,9,0,185,6-0,Bowling Green,4/7/1953,4,1,,ATL,1981,2025-08-16 11:00:45
15,Mike Moroski,24,QB,3,0,200,6-4,UC Davis,9/4/1957,2,1,Atlanta Falcons / 6th / 154th pick /1979,ATL,1981,2025-08-16 11:00:45
