No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
52,Ron Acks,27,LLB,14,10,214,6-2,Illinois,10/3/1944,3,5,"Minnesota Vikings / 4th / 57th pick /1966, New York Jets / 16th / 141st pick /1966",ATL,1971,2025-08-16 10:59:22
54,Grady Allen,25,LB,3,0,225,6-3,Texas A&M,1/1/1946,3,1,,ATL,1971,2025-08-16 10:59:22
37,Bill Bell,24,K,14,0,192,6-0,Kansas,12/9/1947,1,2,Atlanta Falcons / 17th / 428th pick /1970,ATL,1971,2025-08-16 10:59:22
28,Willie Belton,23,RB,14,0,207,5-11,MD-Eastern Shore,12/12/1948,Rook,2,,ATL,1971,2025-08-16 10:59:22
17,Bob Berry,29,QB,11,10,185,5-11,Oregon,3/10/1942,6,10,"Philadelphia Eagles / 11th / 142nd pick /1964, Denver Broncos / 26th / 201st pick /1964",ATL,1971,2025-08-16 10:59:22
62,John Bramlett,30,LB,7,0,220,6-1,Memphis,7/7/1941,6,2,,ATL,1971,2025-08-16 10:59:22
50,Greg Brezina,25,RLB,14,14,226,6-0,Houston,1/7/1946,3,7,Atlanta Falcons / 11th / 275th pick /1968,ATL,1971,2025-08-16 10:59:22
34,Ray Brown,22,FS,10,9,208,6-1,West Texas A&M,1/12/1949,Rook,4,Atlanta Falcons / 6th / 148th pick /1971,ATL,1971,2025-08-16 10:59:22
82,Ken Burrow,23,WR,14,14,190,6-0,"Utah St.,San Diego St.",3/29/1948,Rook,9,Atlanta Falcons / 2nd / 33rd pick /1971,ATL,1971,2025-08-16 10:59:22
33,Cannonball Butler,28,RB,13,13,194,5-9,Edward Waters,5/4/1943,6,7,Pittsburgh Steelers / 14th / 186th pick /1965,ATL,1971,2025-08-16 10:59:22
45,Sonny Campbell,23,RB,14,1,192,5-11,Northern Arizona,3/5/1948,1,1,,ATL,1971,2025-08-16 10:59:22
