No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
64,Martin Bibla,24,G,10,2,306,6-3,Miami (FL),10/4/1979,1,1,Atlanta Falcons / 4th / 116th pick /2002,ATL,2003,2025-08-16 11:03:48
21,Juran Bolden,29,LCB,8,8,207,6-2,Mississippi Delta CC,6/27/1974,7,3,Atlanta Falcons / 4th / 127th pick /1996,ATL,2003,2025-08-16 11:03:48
89,Sean Brewer,26,TE,9,0,255,6-4,San Jose St.,10/5/1977,1,0,Cincinnati Bengals / 3rd / 66th pick /2001,ATL,2003,2025-08-16 11:03:48
56,Keith Brooking,28,LILB,16,16,240,6-2,Georgia Tech,10/30/1975,5,9,Atlanta Falcons / 1st / 12th pick /1998,ATL,2003,2025-08-16 11:03:48
34,Ray Buchanan,32,LCB,15,8,186,5-9,Louisville,9/29/1971,10,3,Indianapolis Colts / 3rd / 65th pick /1993,ATL,2003,2025-08-16 11:03:48
29,Keion Carpenter,26,FS,15,8,205,5-11,Virginia Tech,10/31/1977,4,3,,ATL,2003,2025-08-16 11:03:48
71,Travis Claridge,25,LG,6,6,300,6-5,USC,3/23/1978,3,3,Atlanta Falcons / 2nd / 37th pick /2000,ATL,2003,2025-08-16 11:03:48
83,Alge Crumpler,26,TE,16,16,275,6-2,North Carolina,12/23/1977,2,6,Atlanta Falcons / 2nd / 35th pick /2001,ATL,2003,2025-08-16 11:03:48
30,Woodrow Dantzler,24,RB,9,0,209,5-10,Clemson,10/4/1979,1,1,,ATL,2003,2025-08-16 11:03:48
54,Chris Draft,27,RILB,16,16,234,5-11,Stanford,2/26/1976,5,7,Chicago Bears / 6th / 157th pick /1998,ATL,2003,2025-08-16 11:03:48
45,T.J. Duckett,22,RB,16,10,254,6-0,Michigan St.,2/17/1981,1,7,Atlanta Falcons / 1st / 18th pick /2002,ATL,2003,2025-08-16 11:03:48
82,LaTarence Dunbar,23,WR,5,0,196,5-11,TCU,8/15/1980,Rook,0,Atlanta Falcons / 6th / 196th pick /2003,ATL,2003,2025-08-16 11:03:48
28,Warrick Dunn,28,RB,11,6,180,5-9,Florida St.,1/5/1975,6,8,Tampa Bay Buccaneers / 1st / 12th pick /1997,ATL,2003,2025-08-16 11:03:48
80,Terrence Edwards,24,WR,6,0,176,6-0,Georgia,4/29/1979,Rook,0,,ATL,2003,2025-08-16 11:03:48
87,Jimmy Farris,25,WR,16,0,200,6-0,Montana,4/13/1978,1,1,,ATL,2003,2025-08-16 11:03:48
4,Jay Feely,27,K,16,0,208,5-10,Michigan,5/23/1976,2,2,,ATL,2003,2025-08-16 11:03:48
86,Brian Finneran,27,WR,12,10,210,6-5,Villanova,1/31/1976,4,4,,ATL,2003,2025-08-16 11:03:48
65,Kynan Forney,25,RG,16,16,302,6-3,Hawaii,9/8/1978,2,7,Atlanta Falcons / 7th / 219th pick /2001,ATL,2003,2025-08-16 11:03:48
63,Roberto Garza,24,LG,14,8,310,6-2,Texas A&M-Kingsville,3/26/1979,2,4,Atlanta Falcons / 4th / 99th pick /2001,ATL,2003,2025-08-16 11:03:48
33,Justin Griffith,23,FB,16,11,230,6-0,Mississippi St.,7/21/1980,Rook,2,Atlanta Falcons / 4th / 121st pick /2003,ATL,2003,2025-08-16 11:03:48
27,Cory Hall,27,FS,11,10,213,6-0,Fresno St.,12/5/1976,4,3,Cincinnati Bengals / 3rd / 65th pick /1999,ATL,2003,2025-08-16 11:03:48
98,Travis Hall,31,DE,15,2,295,6-5,BYU,8/3/1972,8,3,Atlanta Falcons / 6th / 181st pick /1995,ATL,2003,2025-08-16 11:03:48
95,Ed Jasper,30,NT,14,14,293,6-2,Texas A&M,1/18/1973,6,6,Philadelphia Eagles / 6th / 198th pick /1997,ATL,2003,2025-08-16 11:03:48
36,Travis Jervey,31,RB,15,0,222,6-0,The Citadel,5/5/1972,8,0,Green Bay Packers / 5th / 170th pick /1995,ATL,2003,2025-08-16 11:03:48
11,Doug Johnson,26,QB,10,8,225,6-2,Florida,10/27/1977,3,5,,ATL,2003,2025-08-16 11:03:48
61,Ellis Johnson,30,NT,16,3,288,6-2,Florida,10/30/1973,8,3,Indianapolis Colts / 1st / 15th pick /1995,ATL,2003,2025-08-16 11:03:48
97,Patrick Kerney,27,LDE,16,16,272,6-5,Virginia,12/30/1976,4,7,Atlanta Falcons / 1st / 30th pick /1999,ATL,2003,2025-08-16 11:03:48
15,Kurt Kittner,23,QB,7,4,221,6-2,Illinois,1/23/1980,1,1,Atlanta Falcons / 5th / 158th pick /2002,ATL,2003,2025-08-16 11:03:48
85,Brian Kozlowski,33,TE,16,9,250,6-3,Connecticut,10/4/1970,9,1,,ATL,2003,2025-08-16 11:03:48
38,George Layne,25,RB,3,0,250,5-11,TCU,10/9/1978,2,0,Kansas City Chiefs / 4th / 108th pick /2001,ATL,2003,2025-08-16 11:03:48
23,Kevin Mathis,29,DB,14,3,185,5-9,Texas A&M-Commerce,4/29/1974,6,2,,ATL,2003,2025-08-16 11:03:48
32,Tod McBride,27,RCB,12,9,208,6-1,UCLA,1/26/1976,4,4,,ATL,2003,2025-08-16 11:03:48
22,Gerald McBurrows,30,DB,13,2,208,5-11,Kansas,10/7/1973,8,1,St. Louis Rams / 7th / 214th pick /1995,ATL,2003,2025-08-16 11:03:48
47,Kevin McCadam,24,DB,12,3,219,6-1,"Colorado St.,Grossmont College (CA),Virginia Tech",3/6/1979,1,1,Atlanta Falcons / 5th / 148th pick /2002,ATL,2003,2025-08-16 11:03:48
62,Todd McClure,26,C,16,16,296,6-1,LSU,2/16/1977,3,7,Atlanta Falcons / 7th / 237th pick /1999,ATL,2003,2025-08-16 11:03:48
88,Quentin McCord,25,WR,9,2,188,5-10,Kentucky,6/26/1978,2,1,Atlanta Falcons / 7th / 236th pick /2001,ATL,2003,2025-08-16 11:03:48
13,Chris Mohr,37,P,16,0,215,6-5,Alabama,5/11/1966,14,2,Tampa Bay Buccaneers / 6th / 146th pick /1989,ATL,2003,2025-08-16 11:03:48
67,Michael Moore,27,G,2,0,318,6-2,"Alabama,Troy",11/1/1976,3,0,Washington Redskins / 4th / 129th pick /2000,ATL,2003,2025-08-16 11:03:48
73,Dwayne Morgan,29,T,5,0,300,6-4,Clemson,5/3/1974,Rook,0,,ATL,2003,2025-08-16 11:03:48
53,Keith Newman,26,LOLB,12,11,250,6-2,North Carolina,1/19/1977,4,4,Buffalo Bills / 4th / 119th pick /1999,ATL,2003,2025-08-16 11:03:48
90,Will Overstreet,24,LB,4,2,259,6-2,Tennessee,10/7/1979,1,1,Atlanta Falcons / 3rd / 80th pick /2002,ATL,2003,2025-08-16 11:03:48
81,Peerless Price,27,WR,16,15,190,5-11,Tennessee,10/27/1976,4,9,Buffalo Bills / 2nd / 53rd pick /1999,ATL,2003,2025-08-16 11:03:48
48,Derek Rackley,26,TE,16,1,250,6-4,Minnesota,7/18/1977,3,0,,ATL,2003,2025-08-16 11:03:48
51,Karon Riley,25,LB,16,0,256,6-2,"SMU,Minnesota",8/23/1978,2,1,Chicago Bears / 4th / 103rd pick /2001,ATL,2003,2025-08-16 11:03:48
92,Terrence Robinson,23,LB,1,0,240,6-0,Oklahoma St.,3/12/1980,Rook,0,,ATL,2003,2025-08-16 11:03:48
25,Travaris Robinson,22,DB,5,1,193,5-10,Auburn,9/1/1981,Rook,0,,ATL,2003,2025-08-16 11:03:48
59,Sam Rogers,33,LB,2,2,245,6-3,Colorado,5/30/1970,9,1,Buffalo Bills / 2nd / 64th pick /1994,ATL,2003,2025-08-16 11:03:48
25,Derek Ross,23,DB,2,0,197,5-10,Ohio St.,1/5/1980,1,0,Dallas Cowboys / 3rd / 75th pick /2002,ATL,2003,2025-08-16 11:03:48
20,Allen Rossum,28,DB,16,0,178,5-8,Notre Dame,10/22/1975,5,2,Philadelphia Eagles / 3rd / 85th pick /1998,ATL,2003,2025-08-16 11:03:48
55,Twan Russell,29,LB,16,0,230,6-1,Miami (FL),4/25/1974,6,1,Washington Redskins / 5th / 148th pick /1997,ATL,2003,2025-08-16 11:03:48
24,Bryan Scott,22,SS,15,6,220,6-1,Penn St.,4/13/1981,Rook,3,Atlanta Falcons / 2nd / 55th pick /2003,ATL,2003,2025-08-16 11:03:48
39,Siddeeq Shabazz,22,DB,7,0,205,6-0,New Mexico St.,2/5/1981,Rook,1,Oakland Raiders / 7th / 246th pick /2003,ATL,2003,2025-08-16 11:03:48
76,Kevin Shaffer,23,LT,16,8,318,6-5,Tulsa,3/2/1980,1,4,Atlanta Falcons / 7th / 244th pick /2002,ATL,2003,2025-08-16 11:03:48
91,Brady Smith,30,RDE,16,14,274,6-5,Colorado St.,6/5/1973,7,5,New Orleans Saints / 3rd / 70th pick /1996,ATL,2003,2025-08-16 11:03:48
52,Matt Stewart,24,ROLB,16,16,236,6-3,Vanderbilt,8/31/1979,2,6,Atlanta Falcons / 4th / 102nd pick /2001,ATL,2003,2025-08-16 11:03:48
50,Artie Ulmer,30,LB,16,0,247,6-3,"Georgia Southern,Valdosta St.",7/30/1973,4,1,Minnesota Vikings / 7th / 220th pick /1997,ATL,2003,2025-08-16 11:03:48
99,Demetrin Veal,22,DE,3,0,288,6-2,"Cerritos (CA),Tennessee",8/11/1981,Rook,0,Atlanta Falcons / 7th / 238th pick /2003,ATL,2003,2025-08-16 11:03:48
7,Michael Vick,23,QB,5,4,210,6-0,Virginia Tech,6/26/1980,2,4,Atlanta Falcons / 1st / 1st pick /2001,ATL,2003,2025-08-16 11:03:48
74,Todd Weiner,28,RT,16,16,297,6-4,Kansas St.,9/16/1975,5,7,Seattle Seahawks / 2nd / 47th pick /1998,ATL,2003,2025-08-16 11:03:48
70,Bob Whitfield,32,LT,8,8,318,6-5,Stanford,10/18/1971,11,3,Atlanta Falcons / 1st / 8th pick /1992,ATL,2003,2025-08-16 11:03:48
37,Tyrone Williams,30,RCB,6,6,193,5-11,Nebraska,5/31/1973,7,2,Green Bay Packers / 3rd / 93rd pick /1996,ATL,2003,2025-08-16 11:03:48
