No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
82,Stacey Bailey,30,WR,3,1,162,6-0,San Jose St.,2/10/1960,8,0,Atlanta Falcons / 3rd / 63rd pick /1982,ATL,1990,2025-08-16 11:01:56
72,Oliver Barnett,24,DE,15,1,288,6-3,Kentucky,4/9/1966,Rook,1,Atlanta Falcons / 3rd / 55th pick /1990,ATL,1990,2025-08-16 11:01:56
36,Eric Bergeson,24,DB,13,0,192,5-11,BYU,1/1/1966,Rook,1,,ATL,1990,2025-08-16 11:01:56
65,Guy Bingham,32,LS,16,0,255,6-3,Montana,2/25/1958,10,1,New York Jets / 10th / 260th pick /1980,ATL,1990,2025-08-16 11:01:56
34,Steve Broussard,23,RB,13,10,201,5-7,Washington St.,2/22/1967,Rook,5,Atlanta Falcons / 1st / 20th pick /1990,ATL,1990,2025-08-16 11:01:56
93,Aundray Bruce,24,LB,16,3,265,6-5,Auburn,4/30/1966,2,3,Atlanta Falcons / 1st / 1st pick /1988,ATL,1990,2025-08-16 11:01:56
77,Rick Bryan,28,NT,16,4,265,6-4,Oklahoma,3/20/1962,6,3,Atlanta Falcons / 1st / 9th pick /1984,ATL,1990,2025-08-16 11:01:56
23,Bobby Butler,31,LCB,16,6,174,5-11,Florida St.,5/28/1959,9,4,Atlanta Falcons / 1st / 25th pick /1981,ATL,1990,2025-08-16 11:01:56
10,Scott Campbell,28,QB,7,2,196,6-0,Purdue,4/15/1962,6,2,Pittsburgh Steelers / 7th / 191st pick /1984,ATL,1990,2025-08-16 11:01:56
25,Scott Case,28,FS,16,16,188,6-1,"NE Oklahoma A&M,Oklahoma",5/17/1962,6,7,Atlanta Falcons / 2nd / 32nd pick /1984,ATL,1990,2025-08-16 11:01:56
75,Tony Casillas,27,NT,9,0,278,6-3,Oklahoma,10/26/1963,4,1,Atlanta Falcons / 1st / 2nd pick /1986,ATL,1990,2025-08-16 11:01:56
85,Shawn Collins,23,WR,16,6,207,6-2,Northern Arizona,2/20/1967,1,4,Atlanta Falcons / 1st / 27th pick /1989,ATL,1990,2025-08-16 11:01:56
56,Darion Conner,23,ROLB,16,8,250,6-2,Jackson St.,9/28/1967,Rook,4,Atlanta Falcons / 2nd / 27th pick /1990,ATL,1990,2025-08-16 11:01:56
51,Marcus Cotton,24,LB,7,1,225,6-3,USC,8/11/1966,2,1,Atlanta Falcons / 2nd / 28th pick /1988,ATL,1990,2025-08-16 11:01:56
5,Greg Davis,25,K,16,0,202,6-0,The Citadel,10/29/1965,3,3,Tampa Bay Buccaneers / 9th / 246th pick /1987,ATL,1990,2025-08-16 11:01:56
22,Charles Dimry,24,LCB,16,12,176,6-0,UNLV,1/31/1966,2,5,Atlanta Falcons / 5th / 110th pick /1988,ATL,1990,2025-08-16 11:01:56
86,Floyd Dixon,26,WR,16,2,170,5-9,S.F. Austin,4/9/1964,4,4,Atlanta Falcons / 6th / 154th pick /1986,ATL,1990,2025-08-16 11:01:56
64,Jamie Dukes,26,C,16,16,285,6-1,Florida St.,6/14/1964,4,6,,ATL,1990,2025-08-16 11:01:56
74,Tory Epps,23,NT,16,15,280,6-1,Memphis,5/28/1967,Rook,7,Atlanta Falcons / 8th / 195th pick /1990,ATL,1990,2025-08-16 11:01:56
27,William Evers,22,DB,2,0,175,5-10,Florida A&M,9/24/1968,Rook,0,,ATL,1990,2025-08-16 11:01:56
79,Bill Fralic,28,RG,16,16,280,6-5,Pittsburgh,10/31/1962,5,6,Atlanta Falcons / 1st / 2nd pick /1985,ATL,1990,2025-08-16 11:01:56
17,Scott Fulhage,29,P,16,0,191,5-11,Kansas St.,1/17/1961,3,3,,ATL,1990,2025-08-16 11:01:56
76,Mike Gann,27,LDE,16,15,271,6-5,Notre Dame,10/19/1963,5,8,Atlanta Falcons / 2nd / 45th pick /1985,ATL,1990,2025-08-16 11:01:56
41,Tim Gordon,25,DB,5,0,188,6-0,Tulsa,5/7/1965,3,0,,ATL,1990,2025-08-16 11:01:56
99,Tim Green,27,RDE,16,16,249,6-2,Syracuse,12/16/1963,4,8,Atlanta Falcons / 1st / 17th pick /1986,ATL,1990,2025-08-16 11:01:56
81,Michael Haynes,25,WR,13,10,184,6-0,"Eastern Arizona,Northern Arizona",12/24/1965,2,4,Atlanta Falcons / 7th / 166th pick /1988,ATL,1990,2025-08-16 11:01:56
71,Chris Hinton,29,RT,15,12,300,6-4,Northwestern,7/31/1961,7,5,Denver Broncos / 1st / 4th pick /1983,ATL,1990,2025-08-16 11:01:56
69,Houston Hoover,25,LG,16,12,295,6-2,Jackson St.,2/6/1965,2,5,Atlanta Falcons / 6th / 140th pick /1988,ATL,1990,2025-08-16 11:01:56
68,John Hunter,25,T,15,3,294,6-8,BYU,8/16/1965,1,2,Minnesota Vikings / 3rd / 80th pick /1989,ATL,1990,2025-08-16 11:01:56
43,Tracy Johnson,24,RB,16,5,234,6-0,Clemson,11/29/1966,1,1,Houston Oilers / 10th / 271st pick /1989,ATL,1990,2025-08-16 11:01:56
38,Keith Jones,24,FB,15,10,210,6-1,Illinois,3/20/1966,1,3,Atlanta Falcons / 3rd / 62nd pick /1989,ATL,1990,2025-08-16 11:01:56
40,Brian Jordan,23,SS,16,15,205,5-11,Richmond,3/29/1967,1,6,Buffalo Bills / 7th / 173rd pick /1989,ATL,1990,2025-08-16 11:01:56
78,Mike Kenn,34,LT,16,16,273,6-7,Michigan,2/9/1956,12,6,Atlanta Falcons / 1st / 13th pick /1978,ATL,1990,2025-08-16 11:01:56
33,Gene Lang,28,RB,3,0,196,5-10,LSU,3/15/1962,6,0,Denver Broncos / 11th / 298th pick /1984,ATL,1990,2025-08-16 11:01:56
54,Robert Lyles,29,LOLB,11,11,226,6-1,TCU,3/21/1961,6,5,Houston Oilers / 5th / 114th pick /1984,ATL,1990,2025-08-16 11:01:56
7,Hugh Millen,27,QB,3,2,216,6-5,Washington,11/22/1963,3,1,Los Angeles Rams / 3rd / 71st pick /1986,ATL,1990,2025-08-16 11:01:56
12,Chris Miller,25,QB,12,12,212,6-2,Oregon,8/9/1965,3,9,Atlanta Falcons / 1st / 13th pick /1987,ATL,1990,2025-08-16 11:01:56
84,James Milling,25,WR,13,0,156,5-9,Maryland,2/14/1965,2,1,Atlanta Falcons / 11th / 278th pick /1988,ATL,1990,2025-08-16 11:01:56
39,Roland Mitchell,26,DB,13,2,195,5-11,Texas Tech,3/15/1964,3,2,Buffalo Bills / 2nd / 33rd pick /1987,ATL,1990,2025-08-16 11:01:56
24,Mike Pringle,23,RB,3,0,186,5-8,"Washington St.,Cal State-Fullerton",10/1/1967,Rook,0,Atlanta Falcons / 6th / 139th pick /1990,ATL,1990,2025-08-16 11:01:56
59,John Rade,30,RILB,16,15,232,6-1,"Northern Arizona,Boise St.",8/31/1960,7,7,Atlanta Falcons / 8th / 215th pick /1983,ATL,1990,2025-08-16 11:01:56
95,Michael Reid,26,LB,6,4,226,6-2,Wisconsin,6/25/1964,3,2,Atlanta Falcons / 7th / 181st pick /1987,ATL,1990,2025-08-16 11:01:56
80,Andre Rison,23,WR,16,15,188,6-1,Michigan St.,3/18/1967,1,11,Indianapolis Colts / 1st / 22nd pick /1989,ATL,1990,2025-08-16 11:01:56
46,Ricky Royal,24,DB,1,0,187,5-9,Sam Houston St.,7/26/1966,Rook,0,Phoenix Cardinals / 7th / 177th pick /1989,ATL,1990,2025-08-16 11:01:56
30,Mike Rozier,29,RB,13,5,209,5-10,"Coffeyville CC,Nebraska",3/1/1961,5,5,Houston Oilers / 1st / 2nd pick /1984Supp,ATL,1990,2025-08-16 11:01:56
55,Mike Ruether,28,C,16,0,279,6-4,Texas,9/20/1962,4,1,St. Louis Cardinals / 1st / 17th pick /1984Supp,ATL,1990,2025-08-16 11:01:56
88,Troy Sadowski,25,TE,13,1,255,6-5,Georgia,12/8/1965,1,0,Atlanta Falcons / 6th / 145th pick /1989,ATL,1990,2025-08-16 11:01:56
21,Deion Sanders,23,RCB,16,16,195,6-1,Florida St.,8/9/1967,1,8,Atlanta Falcons / 1st / 5th pick /1989,ATL,1990,2025-08-16 11:01:56
61,John Scully,32,LG,10,5,262,6-6,Notre Dame,8/2/1958,9,2,Atlanta Falcons / 4th / 109th pick /1981,ATL,1990,2025-08-16 11:01:56
44,John Settle,25,RB,6,0,207,5-9,Appalachian St.,6/2/1965,3,0,,ATL,1990,2025-08-16 11:01:56
37,Elbert Shelley,26,DB,12,0,190,5-11,Arkansas St.,12/24/1964,3,1,Atlanta Falcons / 11th / 292nd pick /1987,ATL,1990,2025-08-16 11:01:56
89,George Thomas,26,WR,13,2,169,5-9,UNLV,7/11/1964,1,3,Atlanta Falcons / 6th / 138th pick /1988,ATL,1990,2025-08-16 11:01:56
52,Ken Tippins,24,LB,16,2,235,6-1,Middle Tenn. St.,7/22/1966,1,2,,ATL,1990,2025-08-16 11:01:56
58,Jessie Tuggle,25,LILB,16,14,230,5-11,Valdosta St.,4/4/1965,3,8,,ATL,1990,2025-08-16 11:01:56
87,Gary Wilkins,27,TE,16,13,235,6-1,Georgia Tech,11/23/1963,4,2,,ATL,1990,2025-08-16 11:01:56
