No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
68,Mel Agee,25,LDE,11,7,300,6-5,Illinois,11/22/1968,2,3,Indianapolis Colts / 6th / 152nd pick /1991,ATL,1993,2025-08-16 11:02:22
62,Keith Alex,24,G,14,0,307,6-4,Texas A&M,6/9/1969,Rook,1,Atlanta Falcons / 9th / 243rd pick /1992,ATL,1993,2025-08-16 11:02:22
5,Harold Alexander,23,P,16,0,224,6-2,Appalachian St.,10/20/1970,Rook,3,Atlanta Falcons / 3rd / 67th pick /1993,ATL,1993,2025-08-16 11:02:22
92,Lester Archambeau,26,RDE,15,11,275,6-5,Stanford,6/27/1967,3,4,Green Bay Packers / 7th / 186th pick /1990,ATL,1993,2025-08-16 11:02:22
44,Steve Broussard,26,RB,8,0,201,5-7,Washington St.,2/22/1967,3,2,Atlanta Falcons / 1st / 20th pick /1990,ATL,1993,2025-08-16 11:02:22
77,Rick Bryan,31,DE,2,2,265,6-4,Oklahoma,3/20/1962,9,1,Atlanta Falcons / 1st / 9th pick /1984,ATL,1993,2025-08-16 11:02:22
25,Scott Case,31,FS,16,16,188,6-1,"NE Oklahoma A&M,Oklahoma",5/17/1962,9,5,Atlanta Falcons / 2nd / 32nd pick /1984,ATL,1993,2025-08-16 11:02:22
27,Vinnie Clark,24,RCB,15,9,202,6-0,Ohio St.,1/22/1969,2,4,Green Bay Packers / 1st / 19th pick /1991,ATL,1993,2025-08-16 11:02:22
56,Darion Conner,26,RLB,14,10,250,6-2,Jackson St.,9/28/1967,3,3,Atlanta Falcons / 2nd / 27th pick /1990,ATL,1993,2025-08-16 11:02:22
29,Eric Dickerson,33,RB,4,2,220,6-3,SMU,9/2/1960,10,1,Los Angeles Rams / 1st / 2nd pick /1983,ATL,1993,2025-08-16 11:02:22
51,Howard Dinkins,24,LB,3,0,230,6-1,Florida St.,4/26/1969,Rook,0,Atlanta Falcons / 3rd / 73rd pick /1992,ATL,1993,2025-08-16 11:02:22
42,Jeff Donaldson,31,DB,13,2,192,6-0,Colorado,4/19/1962,9,1,Houston Oilers / 9th / 226th pick /1984,ATL,1993,2025-08-16 11:02:22
64,Jamie Dukes,29,C,16,16,285,6-1,Florida St.,6/14/1964,7,7,,ATL,1993,2025-08-16 11:02:22
32,Tracey Eaton,28,DB,16,1,195,6-1,Portland St.,7/19/1965,5,1,Houston Oilers / 7th / 187th pick /1988,ATL,1993,2025-08-16 11:02:22
