No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
72,Jim Bailey,30,LDT,16,15,253,6-4,Kansas,6/9/1948,8,7,Baltimore Colts / 2nd / 44th pick /1970,ATL,1978,2025-08-16 11:00:21
10,Steve Bartkowski,26,QB,14,13,216,6-4,California,11/12/1952,3,7,Atlanta Falcons / 1st / 1st pick /1975,ATL,1978,2025-08-16 11:00:21
44,Bubba Bean,24,FB,15,15,195,5-11,Texas A&M,1/26/1954,2,6,Atlanta Falcons / 1st / 9th pick /1976,ATL,1978,2025-08-16 11:00:21
50,Greg Brezina,32,RLB,16,16,226,6-0,Houston,1/7/1946,10,8,Atlanta Falcons / 11th / 275th pick /1968,ATL,1978,2025-08-16 11:00:21
66,Warren Bryant,23,RT,13,13,273,6-6,Kentucky,11/11/1955,1,4,Atlanta Falcons / 1st / 6th pick /1977,ATL,1978,2025-08-16 11:00:21
38,Rick Byas,28,RCB,16,16,180,5-9,"Eastern Michigan,Wayne State (MI)",10/19/1950,4,7,,ATL,1978,2025-08-16 11:00:21
32,Ray Easterling,29,DB,2,2,195,6-0,Richmond,9/3/1949,6,1,Atlanta Falcons / 9th / 223rd pick /1972,ATL,1978,2025-08-16 11:00:21
26,Mike Esposito,25,RB,16,0,183,6-0,Boston Col.,4/24/1953,2,0,Atlanta Falcons / 7th / 159th pick /1975,ATL,1978,2025-08-16 11:00:21
74,Wilson Faumuina,24,DT,16,1,275,6-5,San Jose St.,6/11/1954,1,2,Atlanta Falcons / 1st / 20th pick /1977,ATL,1978,2025-08-16 11:00:21
77,Edgar Fields,24,DE,16,2,255,6-2,Texas A&M,3/10/1954,1,2,Atlanta Falcons / 3rd / 63rd pick /1977,ATL,1978,2025-08-16 11:00:21
89,Wallace Francis,27,WR,16,16,190,5-11,Ark-Pine Bluff,11/7/1951,5,5,Buffalo Bills / 5th / 110th pick /1973,ATL,1978,2025-08-16 11:00:21
40,George Franklin,24,RB,15,0,225,6-3,Texas A&M-Kingsville,7/5/1954,Rook,0,St. Louis Cardinals / 2nd / 47th pick /1977,ATL,1978,2025-08-16 11:00:21
88,Lewis Gilbert,22,TE,4,0,225,6-4,Florida,5/24/1956,Rook,0,,ATL,1978,2025-08-16 11:00:21
36,Bob Glazebrook,22,DB,8,0,200,6-1,Fresno St.,3/7/1956,Rook,3,Oakland Raiders / 11th / 304th pick /1978,ATL,1978,2025-08-16 11:00:21
87,Claude Humphrey,34,DE,4,4,252,6-4,Tennessee St.,6/29/1944,10,2,Atlanta Falcons / 1st / 3rd pick /1968,ATL,1978,2025-08-16 11:00:21
85,Alfred Jackson,23,WR,15,0,176,5-11,Texas,8/3/1955,Rook,4,Atlanta Falcons / 7th / 167th pick /1978,ATL,1978,2025-08-16 11:00:21
30,Ernie Jackson,28,DB,16,0,173,5-10,Duke,4/11/1950,6,3,New Orleans Saints / 7th / 164th pick /1972,ATL,1978,2025-08-16 11:00:21
6,John James,29,P,16,0,197,6-3,Florida,1/21/1949,6,2,,ATL,1978,2025-08-16 11:00:21
84,Alfred Jenkins,26,WR,1,1,170,5-10,Morris Brown,1/25/1952,3,0,,ATL,1978,2025-08-16 11:00:21
14,June Jones,25,QB,7,3,200,6-4,"Oregon,Hawaii,Portland St.",2/19/1953,1,1,,ATL,1978,2025-08-16 11:00:21
78,Mike Kenn,22,LT,16,16,273,6-7,Michigan,2/9/1956,Rook,5,Atlanta Falcons / 1st / 13th pick /1978,ATL,1978,2025-08-16 11:00:21
54,Fulton Kuykendall,25,LLB,16,16,225,6-4,UCLA,6/10/1953,3,8,Atlanta Falcons / 6th / 132nd pick /1975,ATL,1978,2025-08-16 11:00:21
22,Rolland Lawrence,27,LCB,16,16,179,5-10,Tabor,3/24/1951,5,8,,ATL,1978,2025-08-16 11:00:21
69,Mike Lewis,29,RDT,16,16,261,6-4,"Wiley,Ark-Pine Bluff",7/14/1949,7,8,,ATL,1978,2025-08-16 11:00:21
4,Tim Mazzetti,22,K,10,0,175,6-1,Pennsylvania,2/1/1956,Rook,3,,ATL,1978,2025-08-16 11:00:21
56,Ron McCartney,24,LB,15,0,220,6-1,Tennessee,7/20/1954,1,4,Los Angeles Rams / 2nd / 53rd pick /1976,ATL,1978,2025-08-16 11:00:21
52,Dewey McClain,24,LB,16,0,236,6-3,East Central (OK),4/25/1954,2,6,,ATL,1978,2025-08-16 11:00:21
73,Phil McKinnely,24,T,14,3,248,6-4,UCLA,7/8/1954,2,2,Atlanta Falcons / 9th / 246th pick /1976,ATL,1978,2025-08-16 11:00:21
75,Jeff Merrow,25,RDE,14,14,236,6-4,West Virginia,7/12/1953,3,6,Atlanta Falcons / 11th / 263rd pick /1975,ATL,1978,2025-08-16 11:00:21
86,Jim Mitchell,31,TE,16,16,234,6-1,Prairie View A&M,10/19/1947,9,3,Atlanta Falcons / 4th / 81st pick /1969,ATL,1978,2025-08-16 11:00:21
71,Marv Montgomery,30,T,1,0,255,6-6,USC,2/8/1948,7,0,Denver Broncos / 1st / 12th pick /1971,ATL,1978,2025-08-16 11:00:21
88,Ken Moore,24,TE,6,0,232,6-4,Northern Illinois,7/25/1954,Rook,0,Minnesota Vikings / 5th / 138th pick /1977,ATL,1978,2025-08-16 11:00:21
45,Tom Moriarty,25,DB,14,0,185,6-0,Bowling Green,4/7/1953,1,3,,ATL,1978,2025-08-16 11:00:21
