No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
63,Nick Bebout,22,T,13,0,261,6-5,Wyoming,5/5/1951,Rook,4,Atlanta Falcons / 6th / 142nd pick /1973,ATL,1973,2025-08-16 10:59:39
51,Duane Benson,28,LB,14,0,215,6-2,Hamline,8/5/1945,6,4,Oakland Raiders / 11th / 280th pick /1967,ATL,1973,2025-08-16 10:59:39
50,Greg Brezina,27,RLB,14,14,226,6-0,Houston,1/7/1946,5,8,Atlanta Falcons / 11th / 275th pick /1968,ATL,1973,2025-08-16 10:59:39
34,Ray Brown,24,SS,14,14,208,6-1,West Texas A&M,1/12/1949,2,7,Atlanta Falcons / 6th / 148th pick /1971,ATL,1973,2025-08-16 10:59:39
82,Ken Burrow,25,WR,9,8,190,6-0,"Utah St.,San Diego St.",3/29/1948,2,8,Atlanta Falcons / 2nd / 33rd pick /1971,ATL,1973,2025-08-16 10:59:39
81,Wes Chesson,24,WR,2,2,195,6-2,Duke,1/15/1949,2,0,Atlanta Falcons / 7th / 163rd pick /1971,ATL,1973,2025-08-16 10:59:39
41,Al Dodd,28,WR,13,10,185,6-0,Northwestern St. (LA),8/21/1945,6,4,Chicago Bears / 4th / 90th pick /1967,ATL,1973,2025-08-16 10:59:39
32,Ray Easterling,24,DB,1,0,195,6-0,Richmond,9/3/1949,1,0,Atlanta Falcons / 9th / 223rd pick /1972,ATL,1973,2025-08-16 10:59:39
29,Clarence Ellis,23,FS,14,14,193,5-11,Notre Dame,2/11/1950,1,6,Atlanta Falcons / 1st / 15th pick /1972,ATL,1973,2025-08-16 10:59:39
66,Ted Fritsch,23,LS,14,0,242,6-2,St. Norbert,8/26/1950,1,4,,ATL,1973,2025-08-16 10:59:39
68,Frank Gallagher,30,G,3,1,245,6-2,North Carolina,3/2/1943,6,1,,ATL,1973,2025-08-16 10:59:39
84,Tom Geredine,23,WR,12,5,195,6-2,Truman St.,6/17/1950,Rook,3,Atlanta Falcons / 4th / 94th pick /1973,ATL,1973,2025-08-16 10:59:39
65,Len Gotshalk,24,T,14,3,259,6-4,Humboldt St.,10/21/1949,1,3,Philadelphia Eagles / 8th / 186th pick /1971,ATL,1973,2025-08-16 10:59:39
43,Dave Hampton,26,RB,14,14,210,6-0,Wyoming,5/7/1947,4,13,Green Bay Packers / 9th / 220th pick /1969,ATL,1973,2025-08-16 10:59:39
58,Don Hansen,29,LLB,14,14,235,6-2,Illinois,8/20/1944,7,9,"Minnesota Vikings / 3rd / 42nd pick /1966, Miami Dolphins / 7th / 51st pick /1966",ATL,1973,2025-08-16 10:59:39
56,Dennis Havig,24,RG,14,13,253,6-2,Colorado,5/6/1949,1,8,Atlanta Falcons / 8th / 189th pick /1971,ATL,1973,2025-08-16 10:59:39
