Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
ATL,1970,52,Ron Acks,26,LB,8,2,214,6-2,Illinois,10/3/1944,2,2,"Minnesota Vikings / 4th / 57th pick /1966, New York Jets / 16th / 141st pick /1966"
ATL,1970,54,Grady Allen,24,LLB,14,12,225,6-3,Texas A&M,1/1/1946,2,7,
ATL,1970,17,Bob Berry,28,QB,12,12,185,5-11,Oregon,3/10/1942,5,7,"Philadelphia Eagles / 11th / 142nd pick /1964, Denver Broncos / 26th / 201st pick /1964"
ATL,1970,65,Bob Breitenstein,27,LT,7,6,265,6-3,Tulsa,4/8/1943,5,2,"Washington Redskins / 2nd / 21st pick /1965, Denver Broncos / 5th / 33rd pick /1965"
ATL,1970,19,Mike Brunson,23,RB,8,0,190,6-1,"Colorado Mesa,Arizona St.",7/30/1947,Rook,0,Atlanta Falcons / 11th / 272nd pick /1970
ATL,1970,33,Cannonball Butler,27,RB,14,12,194,5-9,Edward Waters,5/4/1943,5,6,Pittsburgh Steelers / 14th / 186th pick /1965
ATL,1970,45,Sonny Campbell,22,RB,11,0,192,5-11,Northern Arizona,3/5/1948,Rook,2,
ATL,1970,32,Grady Cavness,23,DB,4,0,187,5-11,Texas-El Paso,3/1/1947,1,2,Denver Broncos / 2nd / 36th pick /1969
ATL,1970,15,Gail Cogdill,33,WR,6,5,200,6-3,Washington St.,4/7/1937,10,1,"Dallas Texans /1960, Detroit Lions / 6th / 63rd pick /1960"
ATL,1970,88,Glen Condren,28,RDT,14,14,251,6-4,Oklahoma,6/10/1942,5,8,"New York Jets / 19th / 147th pick /1964, New York Giants / 11th / 152nd pick /1964"
ATL,1970,51,Ted Cottrell,23,LB,14,1,233,6-2,Delaware Valley,6/13/1947,1,2,Atlanta Falcons / 7th / 164th pick /1969
ATL,1970,84,Mike Donohoe,25,TE,14,0,225,6-3,San Francisco,5/6/1945,2,0,Minnesota Vikings / 9th / 225th pick /1968
ATL,1970,63,Dick Enderle,23,RG,12,10,250,6-2,Minnesota,11/6/1947,1,4,Atlanta Falcons / 7th / 158th pick /1969
ATL,1970,85,Paul Flatley,29,WR,14,14,187,6-1,Northwestern,1/30/1941,7,5,"Minnesota Vikings / 4th / 44th pick /1963, Denver Broncos / 7th / 53rd pick /1963"
ATL,1970,28,Mike Freeman,26,DB,14,2,179,5-11,Fresno St.,7/13/1944,2,3,Minnesota Vikings / 4th / 89th pick /1968
ATL,1970,40,Paul Gipson,24,RB,13,2,210,6-0,Houston,3/21/1946,1,3,Atlanta Falcons / 2nd / 29th pick /1969
ATL,1970,59,Dean Halverson,24,LB,7,0,230,6-2,Washington,8/24/1946,2,3,Los Angeles Rams / 13th / 351st pick /1968
ATL,1970,58,Don Hansen,26,RLB,14,14,235,6-2,Illinois,8/20/1944,4,7,"Minnesota Vikings / 3rd / 42nd pick /1966, Miami Dolphins / 7th / 51st pick /1966"
ATL,1970,68,Dave Hettema,28,T,6,0,250,6-5,New Mexico,11/7/1942,3,2,"Boston Patriots / 10th / 79th pick /1965, San Francisco 49ers / 16th / 212th pick /1965"
ATL,1970,87,Claude Humphrey,26,LDE,12,12,252,6-4,Tennessee St.,6/29/1944,2,9,Atlanta Falcons / 1st / 3rd pick /1968
ATL,1970,12,Randy Johnson,26,QB,4,2,205,6-3,Texas A&M-Kingsville,6/17/1944,4,2,"Atlanta Falcons / 1st / 16th pick /1966, Denver Broncos / 4th / 27th pick /1966"
ATL,1970,75,George Kunz,23,RT,9,9,257,6-5,Notre Dame,7/5/1947,1,3,Atlanta Falcons / 1st / 2nd pick /1969
ATL,1970,49,Al Lavan,24,SS,13,9,202,6-1,Colorado St.,9/13/1946,1,5,Philadelphia Eagles / 8th / 204th pick /1968
ATL,1970,24,Kent Lawrence,24,WR,1,0,180,6-0,Georgia,6/3/1946,1,0,Philadelphia Eagles / 9th / 211th pick /1969
ATL,1970,72,Greg Lens,25,LDT,14,10,261,6-5,Trinity (TX),3/11/1945,Rook,6,St. Louis Cardinals / 4th / 86th pick /1970
ATL,1970,26,Billy Lothridge,28,P,14,0,194,6-1,Georgia Tech,1/1/1942,6,1,"Dallas Cowboys / 6th / 73rd pick /1964, Oakland Raiders / 12th / 95th pick /1964"
ATL,1970,22,John Mallory,24,SS,14,5,184,6-0,West Virginia,7/24/1946,2,5,Philadelphia Eagles / 10th / 258th pick /1968
ATL,1970,25,Art Malone,22,RB,14,3,211,5-11,Arizona St.,3/20/1948,Rook,1,Atlanta Falcons / 2nd / 39th pick /1970
ATL,1970,89,Randy Marshall,24,DE,9,2,237,6-5,Linfield,12/14/1946,Rook,2,Atlanta Falcons / 6th / 152nd pick /1970
ATL,1970,53,John Matlock,26,C,14,0,249,6-4,Miami (FL),10/19/1944,3,3,
ATL,1970,64,Andy Maurer,22,LG,14,9,265,6-3,Oregon,9/30/1948,Rook,4,Atlanta Falcons / 3rd / 64th pick /1970
ATL,1970,20,Tom McCauley,23,FS,14,12,193,6-3,Wisconsin,5/3/1947,1,7,Minnesota Vikings / 10th / 253rd pick /1969
ATL,1970,86,Jim Mitchell,23,TE,14,14,234,6-1,Prairie View A&M,10/19/1947,1,7,Atlanta Falcons / 4th / 81st pick /1969
ATL,1970,60,Tommy Nobis,27,MLB,14,14,240,6-2,Texas,9/20/1943,4,10,"Atlanta Falcons / 1st / 1st pick /1966, Houston Oilers / 1st / 5th pick /1966"
ATL,1970,36,Ken Reaves,26,LCB,14,13,210,6-3,Norfolk St.,10/29/1944,4,7,Atlanta Falcons / 4th / 49th pick /1966
ATL,1970,47,Rudy Redmond,23,RCB,14,14,196,6-1,Pacific,8/25/1947,1,6,Chicago Bears / 4th / 91st pick /1969
ATL,1970,62,Gary Roberts,24,RG,11,6,242,6-2,Purdue,11/30/1946,Rook,3,New York Jets / 11th / 286th pick /1969
ATL,1970,61,Bill Sandeman,28,T,6,2,252,6-6,"Delta College,Pacific",11/30/1942,4,1,
ATL,1970,66,John Small,24,DT,10,4,269,6-4,The Citadel,11/20/1946,Rook,2,Atlanta Falcons / 1st / 12th pick /1970
ATL,1970,67,Mal Snider,23,LT,14,14,251,6-4,Stanford,4/5/1947,1,5,Atlanta Falcons / 3rd / 54th pick /1969
ATL,1970,80,Todd Snyder,22,WR,12,9,187,6-1,Ohio,10/22/1948,Rook,3,Atlanta Falcons / 3rd / 65th pick /1970
ATL,1970,74,Jim Sullivan,26,DE,7,0,240,6-4,Lincoln (MO),8/20/1944,Rook,3,
ATL,1970,57,Jeff Van Note,24,C,14,14,247,6-2,Kentucky,2/7/1946,1,5,Atlanta Falcons / 11th / 262nd pick /1969
ATL,1970,8,Ken Vinyard,23,K,14,0,190,5-10,Texas Tech,6/18/1947,Rook,-1,Green Bay Packers / 6th / 142nd pick /1969
ATL,1970,5,Harmon Wages,24,FB,13,11,215,6-1,Florida,5/18/1946,2,5,
ATL,1970,71,John Zook,23,RDE,14,14,243,6-4,Kansas,9/24/1947,1,9,Los Angeles Rams / 4th / 99th pick /1969
