Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
ATL,1982,31,William Andrews,27,FB,9,9,206,6-0,Auburn,12/25/1955,3,14,Atlanta Falcons / 3rd / 79th pick /1979
ATL,1982,82,Stacey Bailey,22,WR,5,0,162,6-0,San Jose St.,2/10/1960,Rook,0,Atlanta Falcons / 3rd / 63rd pick /1982
ATL,1982,10,Steve Bartkowski,30,QB,9,9,216,6-4,California,11/12/1952,7,10,Atlanta Falcons / 1st / 1st pick /1975
ATL,1982,99,Clay Brown,24,TE,1,0,223,6-3,BYU,9/20/1958,Rook,0,Denver Broncos / 2nd / 42nd pick /1981
ATL,1982,46,Reggie Brown,22,RB,8,0,211,5-11,Oregon,3/12/1960,Rook,0,Atlanta Falcons / 4th / 95th pick /1982
ATL,1982,66,Warren Bryant,27,RT,9,9,273,6-6,Kentucky,11/11/1955,5,7,Atlanta Falcons / 1st / 6th pick /1977
ATL,1982,23,Bobby Butler,23,LCB,9,9,174,5-11,Florida St.,5/28/1959,1,6,Atlanta Falcons / 1st / 25th pick /1981
ATL,1982,21,Lynn Cain,27,RB,9,9,205,6-1,USC,10/16/1955,3,4,Atlanta Falcons / 4th / 100th pick /1979
ATL,1982,89,William Curran,23,WR,7,0,175,5-10,UCLA,12/30/1959,Rook,0,
ATL,1982,50,Buddy Curry,24,RILB,9,9,224,6-4,North Carolina,6/4/1958,2,6,Atlanta Falcons / 2nd / 36th pick /1980
ATL,1982,59,Paul Davis,24,LB,9,1,221,6-2,North Carolina,7/10/1958,1,1,
ATL,1982,34,Blane Gaison,24,DB,9,0,185,6-0,Hawaii,5/13/1958,1,1,
ATL,1982,36,Bob Glazebrook,26,SS,9,9,200,6-1,Fresno St.,3/7/1956,4,7,Oakland Raiders / 11th / 304th pick /1978
ATL,1982,83,Floyd Hodge,23,WR,9,0,195,6-0,Utah,7/18/1959,1,3,
ATL,1982,64,Pat Howell,25,LG,9,9,257,6-5,USC,3/12/1957,3,7,Atlanta Falcons / 2nd / 49th pick /1979
ATL,1982,85,Alfred Jackson,27,WR,9,9,176,5-11,Texas,8/3/1955,4,6,Atlanta Falcons / 7th / 167th pick /1978
ATL,1982,62,Robert Jackson,28,LB,4,0,230,6-1,Texas A&M,8/7/1954,4,0,Cleveland Browns / 1st / 17th pick /1977
ATL,1982,84,Alfred Jenkins,30,WR,9,9,170,5-10,Morris Brown,1/25/1952,7,5,
ATL,1982,81,Billy Johnson,30,WR,9,0,170,5-9,Widener,1/27/1952,8,0,Houston Oilers / 15th / 365th pick /1974
ATL,1982,37,Kenny Johnson,24,RCB,9,9,176,5-10,Mississippi St.,1/7/1958,2,6,Atlanta Falcons / 5th / 137th pick /1980
ATL,1982,20,Earl Jones,25,DB,9,0,178,6-0,Norfolk St.,7/19/1957,2,1,Atlanta Falcons / 3rd / 63rd pick /1980
ATL,1982,78,Mike Kenn,26,LT,9,9,273,6-7,Michigan,2/9/1956,4,11,Atlanta Falcons / 1st / 13th pick /1978
ATL,1982,88,Keith Krepfle,30,TE,4,0,227,6-3,Iowa St.,2/4/1952,7,0,Philadelphia Eagles / 5th / 115th pick /1974
ATL,1982,54,Fulton Kuykendall,29,LILB,9,9,225,6-4,UCLA,6/10/1953,7,6,Atlanta Falcons / 6th / 132nd pick /1975
ATL,1982,51,Jim Laughlin,24,LB,9,0,222,6-0,Ohio St.,7/5/1958,2,1,Atlanta Falcons / 4th / 91st pick /1980
ATL,1982,18,Mick Luckhurst,24,K,9,0,180,6-1,"St. Cloud St.,California",3/31/1958,1,4,
ATL,1982,75,Jeff Merrow,29,RDE,8,7,236,6-4,West Virginia,7/12/1953,7,6,Atlanta Falcons / 11th / 263rd pick /1975
ATL,1982,87,Russ Mikeska,27,TE,5,0,225,6-3,Texas A&M,9/10/1955,3,0,
ATL,1982,80,Junior Miller,25,TE,9,9,239,6-4,Nebraska,11/26/1957,2,3,Atlanta Falcons / 1st / 7th pick /1980
ATL,1982,15,Mike Moroski,25,QB,9,0,200,6-4,UC Davis,9/4/1957,3,0,Atlanta Falcons / 6th / 154th pick /1979
