No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
55,John Abraham,32,LDE,15,13,263,6-4,South Carolina,5/6/1978,10,16,New York Jets / 1st / 13th pick /2000,ATL,2010,2025-08-15 13:37:30
59,Spencer Adkins,23,LB,9,0,246,5-11,Miami (FL),5/16/1987,1,1,Atlanta Falcons / 6th / 176th pick /2009,ATL,2010,2025-08-15 13:37:30
98,Jamaal Anderson,24,DE,16,3,288,6-5,Arkansas,2/6/1986,3,3,Atlanta Falcons / 1st / 8th pick /2007,ATL,2010,2025-08-15 13:37:30
95,Jonathan Babineaux,29,LDT,15,15,300,6-2,Iowa,10/12/1981,5,8,Atlanta Falcons / 2nd / 59th pick /2005,ATL,2010,2025-08-15 13:37:30
72,Sam Baker,25,LT,16,16,308,6-5,USC,5/30/1985,2,8,Atlanta Falcons / 1st / 21st pick /2008,ATL,2010,2025-08-15 13:37:30
71,Kroy Biermann,25,RDE,16,14,242,6-3,Montana,9/12/1985,2,8,Atlanta Falcons / 5th / 154th pick /2008,ATL,2010,2025-08-15 13:37:30
63,Justin Blalock,27,LG,16,16,320,6-3,Texas,12/20/1983,3,8,Atlanta Falcons / 2nd / 39th pick /2007,ATL,2010,2025-08-15 13:37:30
67,Rob Bruggeman,24,C,1,0,290,6-4,Iowa,3/21/1986,Rook,0,,ATL,2010,2025-08-15 13:37:30
3,Matt Bryant,35,K,16,0,203,5-9,Baylor,5/29/1975,8,4,,ATL,2010,2025-08-15 13:37:30
77,Tyson Clabo,29,RT,16,16,315,6-6,Wake Forest,10/17/1981,4,10,,ATL,2010,2025-08-15 13:37:30
26,Erik Coleman,28,DB,12,1,207,5-10,Washington St.,5/6/1982,6,1,New York Jets / 5th / 143rd pick /2004,ATL,2010,2025-08-15 13:37:30
73,Harvey Dahl,29,RG,16,16,308,6-5,Nevada,6/24/1981,4,8,,ATL,2010,2025-08-15 13:37:30
92,Chauncey Davis,27,DE,16,2,262,6-2,Florida St.,1/27/1983,5,3,Atlanta Falcons / 4th / 128th pick /2005,ATL,2010,2025-08-15 13:37:30
28,Thomas DeCoud,25,FS,16,16,196,6-1,California,3/19/1985,2,6,Atlanta Falcons / 3rd / 98th pick /2008,ATL,2010,2025-08-15 13:37:30
83,Harry Douglas,26,WR,16,4,183,6-0,Louisville,9/16/1984,2,3,Atlanta Falcons / 3rd / 84th pick /2008,ATL,2010,2025-08-15 13:37:30
86,Brian Finneran,34,WR,16,1,210,6-5,Villanova,1/31/1976,11,2,,ATL,2010,2025-08-15 13:37:30
24,Dominique Franks,23,DB,2,0,180,6-0,Oklahoma,10/8/1987,Rook,0,Atlanta Falcons / 5th / 135th pick /2010,ATL,2010,2025-08-15 13:37:30
88,Tony Gonzalez,34,TE,16,16,247,6-5,California,2/27/1976,13,8,Kansas City Chiefs / 1st / 13th pick /1997,ATL,2010,2025-08-15 13:37:30
20,Brent Grimes,27,LCB,16,16,185,5-10,Shippensburg,7/19/1983,3,10,,ATL,2010,2025-08-15 13:37:30
61,Joe Hawley,22,C,15,0,302,6-3,UNLV,10/22/1988,Rook,1,Atlanta Falcons / 4th / 117th pick /2010,ATL,2010,2025-08-15 13:37:30
12,Michael Jenkins,28,WR,11,9,214,6-4,Ohio St.,6/18/1982,6,6,Atlanta Falcons / 1st / 29th pick /2004,ATL,2010,2025-08-15 13:37:30
94,Peria Jerry,26,DT,16,0,290,6-1,Mississippi,8/23/1984,1,1,Atlanta Falcons / 1st / 24th pick /2009,ATL,2010,2025-08-15 13:37:30
27,Gartrell Johnson,24,RB,9,0,222,5-10,Colorado St.,6/21/1986,1,0,San Diego Chargers / 4th / 134th pick /2009,ATL,2010,2025-08-15 13:37:30
9,Michael Koenen,28,P,16,0,198,5-11,Western Washington,7/13/1982,5,1,,ATL,2010,2025-08-15 13:37:30
97,Trey Lewis,25,DT,1,1,294,6-3,Washburn,5/23/1985,3,0,Atlanta Falcons / 6th / 185th pick /2007,ATL,2010,2025-08-15 13:37:30
50,Curtis Lofton,24,MLB,16,16,238,6-2,Oklahoma,6/2/1986,2,8,Atlanta Falcons / 2nd / 37th pick /2008,ATL,2010,2025-08-15 13:37:30
62,Todd McClure,33,C,16,16,296,6-1,LSU,2/16/1977,10,8,Atlanta Falcons / 7th / 237th pick /1999,ATL,2010,2025-08-15 13:37:30
25,William Moore,25,SS,16,15,223,6-0,Missouri,5/18/1985,1,7,Atlanta Falcons / 2nd / 55th pick /2009,ATL,2010,2025-08-15 13:37:30
34,Ovie Mughelli,30,FB,16,6,250,6-1,Wake Forest,6/10/1980,7,2,Baltimore Ravens / 4th / 134th pick /2003,ATL,2010,2025-08-15 13:37:30
54,Stephen Nicholas,27,LLB,16,11,225,6-2,South Florida,5/1/1983,3,6,Atlanta Falcons / 4th / 109th pick /2007,ATL,2010,2025-08-15 13:37:30
32,Jerious Norwood,27,RB,2,0,209,5-11,Mississippi St.,7/29/1983,4,0,Atlanta Falcons / 3rd / 79th pick /2006,ATL,2010,2025-08-15 13:37:30
21,Chris Owens,24,DB,16,3,182,5-10,San Jose St.,12/1/1986,1,2,Atlanta Falcons / 3rd / 90th pick /2009,ATL,2010,2025-08-15 13:37:30
81,Michael Palmer,22,TE,14,1,260,6-5,Clemson,1/18/1988,Rook,0,,ATL,2010,2025-08-15 13:37:30
87,Justin Peelle,31,TE,13,8,251,6-4,Oregon,3/15/1979,8,1,San Diego Chargers / 4th / 103rd pick /2002,ATL,2010,2025-08-15 13:37:30
91,Corey Peters,22,RDT,16,15,335,6-3,Kentucky,6/8/1988,Rook,7,Atlanta Falcons / 3rd / 83rd pick /2010,ATL,2010,2025-08-15 13:37:30
53,Mike Peterson,34,RLB,16,13,233,6-1,Florida,6/17/1976,11,7,Indianapolis Colts / 2nd / 36th pick /1999,ATL,2010,2025-08-15 13:37:30
8,Chris Redman,33,QB,2,0,223,6-3,Louisville,7/7/1977,10,0,Baltimore Ravens / 3rd / 75th pick /2000,ATL,2010,2025-08-15 13:37:30
23,Dunta Robinson,28,RCB,15,15,183,5-10,South Carolina,4/11/1982,6,6,Houston Texans / 1st / 10th pick /2004,ATL,2010,2025-08-15 13:37:30
2,Matt Ryan,25,QB,16,16,217,6-4,Boston Col.,5/17/1985,2,16,Atlanta Falcons / 1st / 3rd pick /2008,ATL,2010,2025-08-15 13:37:30
39,Shann Schillinger,24,DB,15,0,199,6-1,Montana,5/22/1986,Rook,1,Atlanta Falcons / 6th / 171st pick /2010,ATL,2010,2025-08-15 13:37:30
90,Lawrence Sidbury,24,DE,6,0,267,6-2,Richmond,2/6/1986,1,0,Atlanta Falcons / 4th / 125th pick /2009,ATL,2010,2025-08-15 13:37:30
35,Antone Smith,25,RB,9,0,190,5-9,Florida St.,9/17/1985,1,0,,ATL,2010,2025-08-15 13:37:30
44,Jason Snelling,27,RB,14,0,235,5-11,Virginia,12/29/1983,3,6,Atlanta Falcons / 7th / 244th pick /2007,ATL,2010,2025-08-15 13:37:30
74,Will Svitek,28,T,16,0,305,6-6,Stanford,1/8/1982,5,1,Kansas City Chiefs / 6th / 187th pick /2005,ATL,2010,2025-08-15 13:37:30
