No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
23,Robert Alford,30,LCB,15,15,186,5-10,Southeastern Louisiana,11/1/1988,5,4,Atlanta Falcons / 2nd / 60th pick /2013,ATL,2018,2025-08-15 13:38:36
37,Ricardo Allen,27,DB,3,3,186,5-9,Purdue,12/18/1991,3,1,Atlanta Falcons / 5th / 147th pick /2014,ATL,2018,2025-08-15 13:38:36
69,Zane Beadles,32,RG,9,5,305,6-4,Utah,11/19/1986,8,3,Denver Broncos / 2nd / 45th pick /2010,ATL,2018,2025-08-15 13:38:36
44,Vic Beasley,26,LDE,16,9,246,6-3,Clemson,7/8/1992,3,4,Atlanta Falcons / 1st / 8th pick /2015,ATL,2018,2025-08-15 13:38:36
93,Michael Bennett,25,DT,2,0,287,6-2,Ohio St.,2/24/1993,3,0,Jacksonville Jaguars / 6th / 180th pick /2015,ATL,2018,2025-08-15 13:38:36
28,Justin Bethel,28,DB,14,0,200,6-0,Presbyterian,6/17/1990,6,1,Arizona Cardinals / 6th / 177th pick /2012,ATL,2018,2025-08-15 13:38:36
5,Matthew Bosher,31,P,16,0,208,6-0,Miami (FL),10/18/1987,7,2,Atlanta Falcons / 6th / 192nd pick /2011,ATL,2018,2025-08-15 13:38:36
3,Matt Bryant,43,K,13,0,203,5-9,Baylor,5/29/1975,16,4,,ATL,2018,2025-08-15 13:38:36
39,Deante Burton,24,WR,1,0,205,6-2,Kansas St.,7/12/1994,Rook,0,,ATL,2018,2025-08-15 13:38:36
59,De'Vondre Campbell,25,MLB,16,13,232,6-4,Minnesota,7/1/1993,2,5,Atlanta Falcons / 4th / 115th pick /2016,ATL,2018,2025-08-15 13:38:36
55,Bruce Carter,30,LB,11,0,240,6-2,North Carolina,2/19/1988,7,1,Dallas Cowboys / 2nd / 40th pick /2011,ATL,2018,2025-08-15 13:38:36
26,Tevin Coleman,25,RB,16,14,210,6-1,Indiana,4/16/1993,3,8,Atlanta Falcons / 3rd / 73rd pick /2015,ATL,2018,2025-08-15 13:38:36
46,Jon Condo,37,LS,4,0,240,6-3,Maryland,8/26/1981,13,0,,ATL,2018,2025-08-15 13:38:36
95,Jack Crawford,30,LDT,16,11,288,6-5,Penn St.,9/7/1988,6,5,Oakland Raiders / 5th / 158th pick /2012,ATL,2018,2025-08-15 13:38:36
24,Devonta Freeman,26,RB,2,2,206,5-8,Florida St.,3/15/1992,4,1,Atlanta Falcons / 4th / 103rd pick /2014,ATL,2018,2025-08-15 13:38:36
65,Brandon Fusco,30,RG,7,7,306,6-4,Slippery Rock,7/26/1988,7,4,Minnesota Vikings / 6th / 172nd pick /2011,ATL,2018,2025-08-15 13:38:36
83,Russell Gage,22,WR,15,0,184,6-0,LSU,1/22/1996,Rook,1,Atlanta Falcons / 6th / 194th pick /2018,ATL,2018,2025-08-15 13:38:36
63,Ben Garland,30,DT,14,4,308,6-5,Air Force,4/6/1988,4,3,,ATL,2018,2025-08-15 13:38:36
17,Marvin Hall,25,WR,16,0,190,5-10,Washington,4/10/1993,1,1,,ATL,2018,2025-08-15 13:38:36
14,Justin Hardy,27,WR,16,0,192,5-10,East Carolina,12/18/1991,3,1,Atlanta Falcons / 4th / 107th pick /2015,ATL,2018,2025-08-15 13:38:36
47,Josh Harris,29,DB,11,0,224,6-1,Auburn,4/27/1989,6,1,,ATL,2018,2025-08-15 13:38:36
32,Brian Hill,23,RB,10,0,219,6-1,Wyoming,11/9/1995,1,1,Atlanta Falcons / 5th / 156th pick /2017,ATL,2018,2025-08-15 13:38:36
81,Austin Hooper,24,TE,16,7,254,6-4,Stanford,10/29/1994,2,6,Atlanta Falcons / 3rd / 81st pick /2016,ATL,2018,2025-08-15 13:38:36
52,Bruce Irvin,31,DE,8,3,250,6-3,"Butler (KS),West Virginia",11/1/1987,6,2,Seattle Seahawks / 1st / 15th pick /2012,ATL,2018,2025-08-15 13:38:36
36,Kemal Ishmael,27,DB,16,0,206,6-0,Central Florida,5/6/1991,5,1,Atlanta Falcons / 7th / 243rd pick /2013,ATL,2018,2025-08-15 13:38:36
97,Grady Jarrett,25,RDT,14,14,294,6-1,Clemson,4/28/1993,3,5,Atlanta Falcons / 5th / 137th pick /2015,ATL,2018,2025-08-15 13:38:36
52,Richard Jarvis,23,LB,1,0,220,6-2,Brown,4/20/1995,Rook,0,,ATL,2018,2025-08-15 13:38:36
45,Deion Jones,24,LLB/MLB,6,6,222,6-1,LSU,11/4/1994,2,3,Atlanta Falcons / 2nd / 52nd pick /2016,ATL,2018,2025-08-15 13:38:36
11,Julio Jones,29,WR,16,16,220,6-3,Alabama,2/3/1989,7,14,Atlanta Falcons / 1st / 6th pick /2011,ATL,2018,2025-08-15 13:38:36
27,Damontae Kazee,25,SS,16,15,174,5-11,San Diego St.,6/5/1993,1,6,Atlanta Falcons / 5th / 149th pick /2017,ATL,2018,2025-08-15 13:38:36
43,Jeremy Langford,27,RB,1,0,211,6-0,Michigan St.,12/6/1991,3,0,Chicago Bears / 4th / 106th pick /2015,ATL,2018,2025-08-15 13:38:36
67,Andy Levitre,32,G,2,2,303,6-2,Oregon St.,5/15/1986,9,1,Buffalo Bills / 2nd / 51st pick /2009,ATL,2018,2025-08-15 13:38:36
51,Alex Mack,33,C,16,16,311,6-4,California,11/19/1985,9,12,Cleveland Browns / 1st / 21st pick /2009,ATL,2018,2025-08-15 13:38:36
70,Jake Matthews,26,LT,16,16,310,6-5,Texas A&M,2/11/1992,4,12,Atlanta Falcons / 1st / 6th pick /2014,ATL,2018,2025-08-15 13:38:36
99,Terrell McClain,30,LDT,13,5,300,6-2,South Florida,7/20/1988,7,2,Carolina Panthers / 3rd / 65th pick /2011,ATL,2018,2025-08-15 13:38:36
98,Takkarist McKinley,23,RDE,15,8,250,6-2,UCLA,11/2/1995,1,4,Atlanta Falcons / 1st / 26th pick /2017,ATL,2018,2025-08-15 13:38:36
56,Steven Means,28,DE,8,4,263,6-3,Buffalo,9/16/1990,5,2,Tampa Bay Buccaneers / 5th / 147th pick /2013,ATL,2018,2025-08-15 13:38:36
22,Keanu Neal,23,DB,1,1,211,6-0,Florida,7/26/1995,2,0,Atlanta Falcons / 1st / 17th pick /2016,ATL,2018,2025-08-15 13:38:36
40,Ryan Neal,23,DB,1,0,200,6-3,Southern Illinois,12/24/1995,Rook,0,,ATL,2018,2025-08-15 13:38:36
41,Sharrod Neasman,27,DB,12,0,213,5-11,Florida Atlantic,10/14/1991,2,1,,ATL,2018,2025-08-15 13:38:36
55,Corey Nelson,26,LB,1,0,226,6-1,Oklahoma,4/22/1992,4,0,Denver Broncos / 7th / 242nd pick /2014,ATL,2018,2025-08-15 13:38:36
20,Isaiah Oliver,22,DB,14,2,202,6-0,Colorado,9/30/1996,Rook,1,Atlanta Falcons / 2nd / 58th pick /2018,ATL,2018,2025-08-15 13:38:36
54,Foyesade Oluokun,23,MLB,16,7,230,6-2,Yale,8/2/1995,Rook,3,Atlanta Falcons / 6th / 200th pick /2018,ATL,2018,2025-08-15 13:38:36
30,Ricky Ortiz,24,FB,12,9,233,6-0,Oregon St.,4/15/1994,Rook,0,,ATL,2018,2025-08-15 13:38:36
46,Jeff Overbaugh,25,C,1,0,236,6-0,San Diego St.,11/24/1993,1,0,,ATL,2018,2025-08-15 13:38:36
82,Logan Paulsen,31,TE,15,10,268,6-5,UCLA,2/26/1987,8,1,,ATL,2018,2025-08-15 13:38:36
34,Brian Poole,26,RLB,16,9,211,5-10,Florida,10/20/1992,2,9,,ATL,2018,2025-08-15 13:38:36
50,Brooks Reed,31,RDE,16,8,254,6-3,Arizona,2/28/1987,7,3,Houston Texans / 2nd / 42nd pick /2011,ATL,2018,2025-08-15 13:38:36
29,Jordan Richards,25,FS,15,12,215,5-11,Stanford,1/21/1993,3,4,New England Patriots / 2nd / 64th pick /2015,ATL,2018,2025-08-15 13:38:36
