No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
23,Robert Alford,25,DB,16,4,186,5-10,Southeastern Louisiana,11/1/1988,Rook,2,Atlanta Falcons / 2nd / 60th pick /2013,ATL,2013,2025-08-15 13:37:52
95,Jonathan Babineaux,32,RDT,16,16,300,6-2,Iowa,10/12/1981,8,6,Atlanta Falcons / 2nd / 59th pick /2005,ATL,2013,2025-08-15 13:37:52
72,Sam Baker,28,T,4,4,308,6-5,USC,5/30/1985,5,2,Atlanta Falcons / 1st / 21st pick /2008,ATL,2013,2025-08-15 13:37:52
59,Joplo Bartu,23,LLB,16,13,230,6-2,Texas St.,10/3/1990,Rook,5,,ATL,2013,2025-08-15 13:37:52
71,Kroy Biermann,28,LB,2,2,242,6-3,Montana,9/12/1985,5,1,Atlanta Falcons / 5th / 154th pick /2008,ATL,2013,2025-08-15 13:37:52
63,Justin Blalock,30,LG,16,16,320,6-3,Texas,12/20/1983,6,8,Atlanta Falcons / 2nd / 39th pick /2007,ATL,2013,2025-08-15 13:37:52
5,Matthew Bosher,26,P,16,0,208,6-0,Miami (FL),10/18/1987,2,2,Atlanta Falcons / 6th / 192nd pick /2011,ATL,2013,2025-08-15 13:37:52
3,Matt Bryant,38,K,16,0,203,5-9,Baylor,5/29/1975,11,3,,ATL,2013,2025-08-15 13:37:52
51,Jamar Chaney,27,LB,1,0,242,6-1,Mississippi St.,10/11/1986,3,0,Philadelphia Eagles / 7th / 220th pick /2010,ATL,2013,2025-08-15 13:37:52
86,Chase Coffman,27,TE,11,0,250,6-5,Missouri,11/10/1986,3,0,Cincinnati Bengals / 3rd / 98th pick /2009,ATL,2013,2025-08-15 13:37:52
15,Kevin Cone,25,WR,16,0,207,6-2,Georgia Tech,3/20/1988,2,0,,ATL,2013,2025-08-15 13:37:52
4,Dominique Davis,24,QB,1,0,210,6-3,East Carolina,7/17/1989,Rook,0,,ATL,2013,2025-08-15 13:37:52
19,Drew Davis,24,WR,16,3,205,6-1,Oregon,1/4/1989,1,2,,ATL,2013,2025-08-15 13:37:52
28,Thomas DeCoud,28,FS,15,15,196,6-1,California,3/19/1985,5,5,Atlanta Falcons / 3rd / 98th pick /2008,ATL,2013,2025-08-15 13:37:52
52,Akeem Dent,26,MLB,15,7,242,6-1,Georgia,9/27/1987,2,3,Atlanta Falcons / 3rd / 91st pick /2011,ATL,2013,2025-08-15 13:37:52
42,Patrick DiMarco,24,RB,14,7,234,6-1,South Carolina,4/30/1989,1,0,,ATL,2013,2025-08-15 13:37:52
83,Harry Douglas,29,WR,16,11,183,6-0,Louisville,9/16/1984,5,9,Atlanta Falcons / 3rd / 84th pick /2008,ATL,2013,2025-08-15 13:37:52
34,Bradie Ewing,24,RB,2,2,239,6-0,Wisconsin,12/26/1989,Rook,0,Atlanta Falcons / 5th / 157th pick /2012,ATL,2013,2025-08-15 13:37:52
24,Dominique Franks,26,DB,16,0,180,6-0,Oklahoma,10/8/1987,3,1,Atlanta Falcons / 5th / 135th pick /2010,ATL,2013,2025-08-15 13:37:52
53,Omar Gaither,29,LB,8,1,235,6-2,Tennessee,3/18/1984,7,1,Philadelphia Eagles / 5th / 168th pick /2006,ATL,2013,2025-08-15 13:37:52
88,Tony Gonzalez,37,TE,16,16,247,6-5,California,2/27/1976,16,7,Kansas City Chiefs / 1st / 13th pick /1997,ATL,2013,2025-08-15 13:37:52
93,Malliciah Goodman,23,DE,14,1,276,6-4,Clemson,1/4/1990,Rook,1,Atlanta Falcons / 4th / 127th pick /2013,ATL,2013,2025-08-15 13:37:52
69,Harland Gunn,24,G,3,0,310,6-2,Miami (FL),8/30/1989,Rook,0,,ATL,2013,2025-08-15 13:37:52
47,Josh Harris,24,DB,16,0,224,6-1,Auburn,4/27/1989,1,1,,ATL,2013,2025-08-15 13:37:52
61,Joe Hawley,25,C,16,7,302,6-3,UNLV,10/22/1988,3,4,Atlanta Falcons / 4th / 117th pick /2010,ATL,2013,2025-08-15 13:37:52
76,Lamar Holmes,24,LT,16,15,320,6-5,Southern Miss,7/8/1989,1,8,Atlanta Falcons / 3rd / 91st pick /2012,ATL,2013,2025-08-15 13:37:52
51,Thomas Howard,30,LB,2,0,245,6-3,Texas-El Paso,7/14/1983,7,0,Oakland Raiders / 2nd / 38th pick /2006,ATL,2013,2025-08-15 13:37:52
36,Kemal Ishmael,22,DB,4,0,206,6-0,Central Florida,5/6/1991,Rook,0,Atlanta Falcons / 7th / 243rd pick /2013,ATL,2013,2025-08-15 13:37:52
39,Steven Jackson,30,RB,12,12,240,6-2,Oregon St.,7/22/1983,9,5,St. Louis Rams / 1st / 24th pick /2004,ATL,2013,2025-08-15 13:37:52
94,Peria Jerry,29,LDE,16,14,290,6-1,Mississippi,8/23/1984,4,5,Atlanta Falcons / 1st / 24th pick /2009,ATL,2013,2025-08-15 13:37:52
13,Darius Johnson,22,WR,10,2,175,5-10,SMU,2/22/1991,Rook,2,,ATL,2013,2025-08-15 13:37:52
11,Julio Jones,24,WR,5,5,220,6-3,Alabama,2/3/1989,2,5,Atlanta Falcons / 1st / 6th pick /2011,ATL,2013,2025-08-15 13:37:52
66,Peter Konz,24,C/RG,16,15,315,6-5,Wisconsin,6/9/1989,1,8,Atlanta Falcons / 2nd / 55th pick /2012,ATL,2013,2025-08-15 13:37:52
99,Stansly Maponga,22,DE,12,0,257,6-2,TCU,3/5/1991,Rook,1,Atlanta Falcons / 5th / 153rd pick /2013,ATL,2013,2025-08-15 13:37:52
96,Jonathan Massaquoi,25,DE,16,4,264,6-2,Troy,5/11/1988,1,3,Atlanta Falcons / 5th / 164th pick /2012,ATL,2013,2025-08-15 13:37:52
98,Cliff Matthews,24,DE,15,0,265,6-4,South Carolina,8/5/1989,1,1,Atlanta Falcons / 7th / 230th pick /2011,ATL,2013,2025-08-15 13:37:52
27,Robert McClain,25,RCB,16,6,180,5-9,Connecticut,7/22/1988,3,3,Carolina Panthers / 7th / 249th pick /2010,ATL,2013,2025-08-15 13:37:52
25,William Moore,28,SS,16,16,223,6-0,Missouri,5/18/1985,4,6,Atlanta Falcons / 2nd / 55th pick /2009,ATL,2013,2025-08-15 13:37:52
41,Zeke Motta,23,DB,10,1,213,6-2,Notre Dame,5/14/1990,Rook,1,Atlanta Falcons / 7th / 244th pick /2013,ATL,2013,2025-08-15 13:37:52
54,Stephen Nicholas,30,LB,14,3,225,6-2,South Florida,5/1/1983,6,2,Atlanta Falcons / 4th / 109th pick /2007,ATL,2013,2025-08-15 13:37:52
