No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
58,Dave Ahrens,26,LB,16,0,238,6-3,Wisconsin,12/5/1958,3,1,St. Louis Cardinals / 6th / 143rd pick /1981,CRD,1984,2025-08-16 10:55:56
51,Kurt Allerman,29,MLB,16,10,222,6-3,Penn St.,8/30/1955,7,5,St. Louis Cardinals / 3rd / 78th pick /1977,CRD,1984,2025-08-16 10:55:56
32,Ottis Anderson,27,RB,15,15,220,6-2,Miami (FL),1/19/1957,5,14,St. Louis Cardinals / 1st / 8th pick /1979,CRD,1984,2025-08-16 10:55:56
61,Dan Audick,30,G,7,1,252,6-3,Hawaii,11/15/1954,7,1,Pittsburgh Steelers / 4th / 106th pick /1977,CRD,1984,2025-08-16 10:55:56
60,Al Baker,28,LDE,15,15,265,6-6,Colorado St.,12/9/1956,6,7,Detroit Lions / 2nd / 40th pick /1978,CRD,1984,2025-08-16 10:55:56
52,Charles Baker,27,RLB,9,6,226,6-2,New Mexico,9/26/1957,4,3,St. Louis Cardinals / 3rd / 81st pick /1980,CRD,1984,2025-08-16 10:55:56
43,Martin Bayless,22,DB,3,0,195,6-2,Bowling Green,10/11/1962,Rook,0,St. Louis Cardinals / 4th / 101st pick /1984,CRD,1984,2025-08-16 10:55:56
82,Steve Bird,24,WR,8,0,171,5-11,Eastern Kentucky,10/20/1960,1,0,St. Louis Cardinals / 5th / 130th pick /1983,CRD,1984,2025-08-16 10:55:56
18,Carl Birdsong,25,P,16,0,192,6-0,SW Oklahoma St.,1/1/1959,3,1,,CRD,1984,2025-08-16 10:55:56
71,Joe Bostic,27,RG,16,16,265,6-3,Clemson,4/20/1957,5,9,St. Louis Cardinals / 3rd / 64th pick /1979,CRD,1984,2025-08-16 10:55:56
64,Randy Clark,27,C,16,16,260,6-3,Northern Illinois,7/27/1957,4,9,Chicago Bears / 8th / 215th pick /1980,CRD,1984,2025-08-16 10:55:56
62,Ramsey Dardar,25,RDT,16,6,264,6-2,LSU,10/3/1959,Rook,3,St. Louis Cardinals / 3rd / 71st pick /1983,CRD,1984,2025-08-16 10:55:56
55,Billy Davis,23,LB,1,0,210,6-4,Clemson,12/6/1961,Rook,0,,CRD,1984,2025-08-16 10:55:56
66,Doug Dawson,23,G,15,1,238,6-3,Texas,12/27/1961,Rook,2,St. Louis Cardinals / 2nd / 45th pick /1984,CRD,1984,2025-08-16 10:55:56
73,Mark Duda,23,RDT,8,6,273,6-3,Maryland,2/4/1961,1,3,St. Louis Cardinals / 4th / 96th pick /1983,CRD,1984,2025-08-16 10:55:56
86,Clyde Duncan,23,WR,8,0,202,6-1,Tennessee,2/5/1961,Rook,0,St. Louis Cardinals / 1st / 17th pick /1984,CRD,1984,2025-08-16 10:55:56
31,Earl Ferrell,26,FB,16,9,225,6-0,East Tennessee St.,3/27/1958,2,4,St. Louis Cardinals / 5th / 125th pick /1982,CRD,1984,2025-08-16 10:55:56
65,David Galloway,25,LDT,14,14,277,6-3,Florida,2/16/1959,2,7,St. Louis Cardinals / 2nd / 38th pick /1982,CRD,1984,2025-08-16 10:55:56
84,John Goode,22,TE,16,1,233,6-2,Youngstown St.,11/5/1962,Rook,0,St. Louis Cardinals / 5th / 136th pick /1984,CRD,1984,2025-08-16 10:55:56
81,Roy Green,27,WR,16,16,195,6-0,Henderson St.,6/30/1957,5,15,St. Louis Cardinals / 4th / 89th pick /1979,CRD,1984,2025-08-16 10:55:56
75,Curtis Greer,27,RDE,16,16,255,6-4,Michigan,11/10/1957,4,8,St. Louis Cardinals / 1st / 6th pick /1980,CRD,1984,2025-08-16 10:55:56
35,Jeff Griffin,26,DB,8,1,185,6-0,Utah,7/19/1958,3,1,St. Louis Cardinals / 3rd / 61st pick /1981,CRD,1984,2025-08-16 10:55:56
78,Elois Grooms,31,RDT,11,6,249,6-4,Tennessee Tech,5/20/1953,9,3,New Orleans Saints / 3rd / 63rd pick /1975,CRD,1984,2025-08-16 10:55:56
39,Willard Harrell,32,RB,16,0,162,5-8,Pacific,9/16/1952,9,1,Green Bay Packers / 3rd / 58th pick /1975,CRD,1984,2025-08-16 10:55:56
36,Perry Harrington,26,RB,6,0,210,5-11,Jackson St.,3/13/1958,4,0,Philadelphia Eagles / 2nd / 53rd pick /1980,CRD,1984,2025-08-16 10:55:56
50,Bob Harris,24,LB,16,3,219,6-2,Auburn,11/11/1960,1,2,St. Louis Cardinals / 8th / 211th pick /1983,CRD,1984,2025-08-16 10:55:56
46,Victor Heflin,24,DB,16,0,184,6-0,Delaware St.,7/7/1960,1,1,Denver Broncos / 6th / 143rd pick /1983,CRD,1984,2025-08-16 10:55:56
74,Randy Holloway,29,DE,6,1,250,6-5,Pittsburgh,8/26/1955,6,1,Minnesota Vikings / 1st / 21st pick /1978,CRD,1984,2025-08-16 10:55:56
