No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
32,Ottis Anderson,29,RB,4,3,220,6-2,Miami (FL),1/19/1957,7,2,St. Louis Cardinals / 1st / 8th pick /1979,CRD,1986,2025-08-16 10:56:10
17,Evan Arapostathis,23,P,5,0,160,5-9,"Grossmont College (CA),Eastern Illinois",10/30/1963,Rook,0,,CRD,1986,2025-08-16 10:56:10
16,Kent Austin,23,QB,16,0,195,6-1,Mississippi,6/25/1963,Rook,0,St. Louis Cardinals / 12th / 312th pick /1986,CRD,1986,2025-08-16 10:56:10
60,Al Baker,30,RDE,16,13,265,6-6,Colorado St.,12/9/1956,8,6,Detroit Lions / 2nd / 40th pick /1978,CRD,1986,2025-08-16 10:56:10
52,Charles Baker,29,ROLB,16,16,226,6-2,New Mexico,9/26/1957,6,7,St. Louis Cardinals / 3rd / 81st pick /1980,CRD,1986,2025-08-16 10:56:10
55,Anthony Bell,22,LB,16,1,235,6-3,Michigan St.,7/2/1964,Rook,2,St. Louis Cardinals / 1st / 5th pick /1986,CRD,1986,2025-08-16 10:56:10
89,Cap Boso,23,TE,2,0,232,6-4,Illinois,9/10/1963,Rook,0,Pittsburgh Steelers / 8th / 207th pick /1986,CRD,1986,2025-08-16 10:56:10
71,Joe Bostic,29,RG,13,13,265,6-3,Clemson,4/20/1957,7,4,St. Louis Cardinals / 3rd / 64th pick /1979,CRD,1986,2025-08-16 10:56:10
62,Ray Brown,24,T,11,4,318,6-5,"Memphis,Arkansas St.",12/12/1962,Rook,2,St. Louis Cardinals / 8th / 201st pick /1986,CRD,1986,2025-08-16 10:56:10
41,Carl Carter,22,DB,14,4,180,5-11,Texas Tech,3/7/1964,Rook,3,St. Louis Cardinals / 4th / 89th pick /1986,CRD,1986,2025-08-16 10:56:10
14,Greg Cater,29,P,11,0,191,6-0,Chattanooga,4/17/1957,6,0,Buffalo Bills / 10th / 259th pick /1980,CRD,1986,2025-08-16 10:56:10
58,Gene Chilton,22,C,16,7,281,6-3,Texas,3/27/1964,Rook,3,St. Louis Cardinals / 3rd / 59th pick /1986,CRD,1986,2025-08-16 10:56:10
64,Randy Clark,29,C,12,10,260,6-3,Northern Illinois,7/27/1957,6,4,Chicago Bears / 8th / 215th pick /1980,CRD,1986,2025-08-16 10:56:10
79,Bob Clasby,26,LDE,16,10,260,6-5,Notre Dame,9/28/1960,Rook,5,Seattle Seahawks / 9th / 236th pick /1983,CRD,1986,2025-08-16 10:56:10
66,Doug Dawson,25,G,1,1,238,6-3,Texas,12/27/1961,2,0,St. Louis Cardinals / 2nd / 45th pick /1984,CRD,1986,2025-08-16 10:56:10
56,Rick DiBernardo,22,LB,16,0,230,6-3,Notre Dame,6/12/1964,Rook,1,,CRD,1986,2025-08-16 10:56:10
73,Mark Duda,25,DT,14,3,273,6-3,Maryland,2/4/1961,3,2,St. Louis Cardinals / 4th / 96th pick /1983,CRD,1986,2025-08-16 10:56:10
94,Gary Dulin,29,DE,3,3,275,6-4,Ohio St.,1/20/1957,Rook,1,,CRD,1986,2025-08-16 10:56:10
31,Earl Ferrell,28,FB,16,15,225,6-0,East Tennessee St.,3/27/1958,4,7,St. Louis Cardinals / 5th / 125th pick /1982,CRD,1986,2025-08-16 10:56:10
