No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
60,Steve Alvord,24,RDT,15,10,272,6-4,Washington,10/2/1964,1,4,St. Louis Cardinals / 8th / 201st pick /1987,CRD,1988,2025-08-16 10:56:26
80,Robert Awalt,24,TE,16,15,258,6-5,"Nevada,Sacramento CC,San Diego St.",4/9/1964,1,4,St. Louis Cardinals / 3rd / 62nd pick /1987,CRD,1988,2025-08-16 10:56:26
82,Greg Baty,24,TE,1,0,241,6-5,Stanford,8/28/1964,2,0,New England Patriots / 8th / 220th pick /1986,CRD,1988,2025-08-16 10:56:26
55,Anthony Bell,24,LLB,16,16,235,6-3,Michigan St.,7/2/1964,2,7,St. Louis Cardinals / 1st / 5th pick /1986,CRD,1988,2025-08-16 10:56:26
71,Joe Bostic,31,G,10,1,265,6-3,Clemson,4/20/1957,9,1,St. Louis Cardinals / 3rd / 64th pick /1979,CRD,1988,2025-08-16 10:56:26
44,Michael Brim,22,DB,4,0,192,6-0,Virginia Union,1/23/1966,Rook,0,Phoenix Cardinals / 4th / 95th pick /1988,CRD,1988,2025-08-16 10:56:26
62,Ray Brown,26,T,15,1,318,6-5,"Memphis,Arkansas St.",12/12/1962,2,2,St. Louis Cardinals / 8th / 201st pick /1986,CRD,1988,2025-08-16 10:56:26
41,Carl Carter,24,LCB,16,16,180,5-11,Texas Tech,3/7/1964,2,6,St. Louis Cardinals / 4th / 89th pick /1986,CRD,1988,2025-08-16 10:56:26
34,Jessie Clark,28,RB,4,0,231,6-0,"Arkansas,Louisiana Tech",1/3/1960,5,0,Green Bay Packers / 7th / 188th pick /1983,CRD,1988,2025-08-16 10:56:26
79,Bob Clasby,28,LDT,16,16,260,6-5,Notre Dame,9/28/1960,2,7,Seattle Seahawks / 9th / 236th pick /1983,CRD,1988,2025-08-16 10:56:26
20,Travis Curtis,23,DB,12,0,180,5-10,West Virginia,9/27/1965,1,1,,CRD,1988,2025-08-16 10:56:26
53,Wayne Davis,24,LB,16,0,213,6-1,Alabama,3/10/1964,1,1,St. Louis Cardinals / 9th / 229th pick /1987,CRD,1988,2025-08-16 10:56:26
17,Al Del Greco,26,K,16,0,200,5-10,Auburn,3/2/1962,4,2,,CRD,1988,2025-08-16 10:56:26
74,Scott Dill,22,T,13,0,294,6-5,Memphis,4/5/1966,Rook,1,Phoenix Cardinals / 9th / 233rd pick /1988,CRD,1988,2025-08-16 10:56:26
31,Earl Ferrell,30,FB,16,16,225,6-0,East Tennessee St.,3/27/1958,6,9,St. Louis Cardinals / 5th / 125th pick /1982,CRD,1988,2025-08-16 10:56:26
65,David Galloway,29,LDE,8,6,277,6-3,Florida,2/16/1959,6,3,St. Louis Cardinals / 2nd / 38th pick /1982,CRD,1988,2025-08-16 10:56:26
76,Mark Garalczyk,24,DT,6,0,272,6-5,Western Michigan,8/12/1964,1,0,St. Louis Cardinals / 6th / 146th pick /1987,CRD,1988,2025-08-16 10:56:26
81,Roy Green,31,WR,16,16,195,6-0,Henderson St.,6/30/1957,9,9,St. Louis Cardinals / 4th / 89th pick /1979,CRD,1988,2025-08-16 10:56:26
56,Ken Harvey,23,LB,16,0,237,6-2,California,5/6/1965,Rook,1,Phoenix Cardinals / 1st / 12th pick /1988,CRD,1988,2025-08-16 10:56:26
83,Don Holmes,27,WR,16,0,180,5-10,"Colorado,Colorado Mesa",4/1/1961,2,0,Atlanta Falcons / 12th / 318th pick /1984,CRD,1988,2025-08-16 10:56:26
11,Greg Horne,24,P,16,0,188,6-0,Arkansas,11/22/1964,1,2,Cincinnati Bengals / 5th / 139th pick /1987,CRD,1988,2025-08-16 10:56:26
51,Ricky Hunley,27,LB,16,0,242,6-2,Arizona,11/11/1961,4,1,Cincinnati Bengals / 1st / 7th pick /1984,CRD,1988,2025-08-16 10:56:26
28,Tony Jeffery,24,RB,3,0,208,5-11,TCU,7/8/1964,Rook,0,Phoenix Cardinals / 2nd / 38th pick /1988,CRD,1988,2025-08-16 10:56:26
86,Ernie Jones,24,WR,16,0,186,5-11,Indiana,12/16/1964,Rook,4,Phoenix Cardinals / 7th / 179th pick /1988,CRD,1988,2025-08-16 10:56:26
59,Tyrone Jones,27,LB,1,0,220,6-0,Southern,8/3/1961,Rook,0,,CRD,1988,2025-08-16 10:56:26
32,Tony Jordan,23,RB,9,2,220,6-2,Kansas St.,5/5/1965,Rook,1,Phoenix Cardinals / 5th / 132nd pick /1988,CRD,1988,2025-08-16 10:56:26
54,E.J. Junior,29,RLB,16,16,238,6-3,Alabama,12/8/1959,7,7,St. Louis Cardinals / 1st / 5th pick /1981,CRD,1988,2025-08-16 10:56:26
70,Derek Kennard,26,C,16,16,285,6-3,Nevada,9/9/1962,2,8,St. Louis Cardinals / 2nd / 45th pick /1984Supp,CRD,1988,2025-08-16 10:56:26
49,Greg Lasker,24,DB,1,0,200,6-0,Arkansas,9/28/1964,2,0,New York Giants / 2nd / 53rd pick /1986,CRD,1988,2025-08-16 10:56:26
15,Neil Lomax,29,QB,14,14,215,6-3,Portland St.,2/17/1959,7,10,St. Louis Cardinals / 2nd / 33rd pick /1981,CRD,1988,2025-08-16 10:56:26
26,Lester Lyles,26,DB,6,4,209,6-3,Virginia,12/27/1962,3,2,New York Jets / 2nd / 40th pick /1985,CRD,1988,2025-08-16 10:56:26
76,Mark MacDonald,27,G,1,0,267,6-4,Boston Col.,4/30/1961,3,0,Minnesota Vikings / 5th / 115th pick /1985,CRD,1988,2025-08-16 10:56:26
47,Cedric Mack,28,RCB,16,14,193,6-0,Baylor,9/14/1960,5,6,St. Louis Cardinals / 2nd / 44th pick /1983,CRD,1988,2025-08-16 10:56:26
33,Derrick McAdoo,23,RB,4,0,198,5-10,Baylor,4/2/1965,1,0,,CRD,1988,2025-08-16 10:56:26
46,Tim McDonald,23,SS,16,15,215,6-2,USC,1/6/1965,1,6,St. Louis Cardinals / 2nd / 34th pick /1987,CRD,1988,2025-08-16 10:56:26
95,Sean McNanie,27,DE,12,1,265,6-5,"Arizona St.,San Diego St.",9/9/1961,4,1,Buffalo Bills / 3rd / 79th pick /1984,CRD,1988,2025-08-16 10:56:26
25,Roland Mitchell,24,DB,11,0,195,5-11,Texas Tech,3/15/1964,1,1,Buffalo Bills / 2nd / 33rd pick /1987,CRD,1988,2025-08-16 10:56:26
30,Stump Mitchell,29,RB,14,14,188,5-9,The Citadel,3/15/1959,7,6,St. Louis Cardinals / 9th / 226th pick /1981,CRD,1988,2025-08-16 10:56:26
37,Ricky Moore,25,RB,8,0,234,5-11,Alabama,4/7/1963,2,0,San Francisco 49ers / 3rd / 75th pick /1985,CRD,1988,2025-08-16 10:56:26
57,Niko Noga,26,MLB,16,16,234,6-1,Hawaii,3/1/1962,4,6,St. Louis Cardinals / 8th / 201st pick /1984,CRD,1988,2025-08-16 10:56:26
85,Jay Novacek,26,TE,16,1,234,6-4,Wyoming,10/24/1962,3,5,St. Louis Cardinals / 6th / 158th pick /1985,CRD,1988,2025-08-16 10:56:26
78,Freddie Joe Nunn,26,RDE,16,16,262,6-5,Mississippi,4/9/1962,3,7,St. Louis Cardinals / 1st / 18th pick /1985,CRD,1988,2025-08-16 10:56:26
64,Todd Peat,24,LG,15,15,300,6-2,Northern Illinois,5/20/1964,1,7,St. Louis Cardinals / 11th / 285th pick /1987,CRD,1988,2025-08-16 10:56:26
48,Reggie Phillips,28,DB,16,0,170,5-10,SMU,12/12/1960,3,1,Chicago Bears / 2nd / 49th pick /1985,CRD,1988,2025-08-16 10:56:26
63,Tootie Robbins,30,RT,15,15,303,6-5,East Carolina,6/2/1958,6,7,St. Louis Cardinals / 4th / 90th pick /1982,CRD,1988,2025-08-16 10:56:26
72,Rod Saddler,23,LDE/RDT,16,15,276,6-5,Texas A&M,9/26/1965,1,6,St. Louis Cardinals / 4th / 90th pick /1987,CRD,1988,2025-08-16 10:56:26
