Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
PIT,1988,1,Gary Anderson,29,K,16,0,193,5-11,Syracuse,7/16/1959,6,4,Buffalo Bills / 7th / 171st pick /1982
PIT,1988,14,Todd Blackledge,27,QB,3,3,225,6-3,Penn St.,2/25/1961,5,2,Kansas City Chiefs / 1st / 7th pick /1983
PIT,1988,60,Brian Blankenship,25,LG,13,12,286,6-1,"Nebraska-Omaha,Nebraska",4/7/1963,1,6,
PIT,1988,13,Steve Bono,26,QB,2,0,215,6-4,UCLA,5/11/1962,3,0,Minnesota Vikings / 6th / 142nd pick /1985
PIT,1988,77,Jim Boyle,26,T,6,0,270,6-5,Tulane,7/27/1962,1,1,Miami Dolphins / 9th / 250th pick /1984
PIT,1988,6,Bubby Brister,26,QB,13,13,205,6-3,"Tulane,La-Monroe",8/15/1962,2,9,Pittsburgh Steelers / 3rd / 67th pick /1986
PIT,1988,91,Gregg Carr,26,ROLB,13,5,219,6-2,Auburn,3/31/1962,3,3,Pittsburgh Steelers / 6th / 160th pick /1985
PIT,1988,24,Rodney Carter,24,RB,14,1,218,6-0,Purdue,10/30/1964,1,5,Pittsburgh Steelers / 7th / 175th pick /1986
PIT,1988,88,Joey Clinkscales,24,WR,4,0,199,6-0,Tennessee,5/21/1964,1,0,Pittsburgh Steelers / 9th / 233rd pick /1987
PIT,1988,63,Dermontti Dawson,23,RG,8,5,288,6-2,Kentucky,6/17/1965,Rook,3,Pittsburgh Steelers / 2nd / 44th pick /1988
PIT,1988,27,Thomas Everett,24,FS,14,12,190,5-9,Baylor,11/21/1964,1,4,Pittsburgh Steelers / 4th / 94th pick /1987
PIT,1988,68,Lorenzo Freeman,24,NT,13,2,300,6-5,Pittsburgh,5/23/1964,1,1,Green Bay Packers / 4th / 89th pick /1987
PIT,1988,92,Keith Gary,29,RDE,15,9,263,6-3,"Ferrum,Oklahoma",9/14/1959,5,3,Pittsburgh Steelers / 1st / 17th pick /1981
PIT,1988,86,Preston Gothard,26,TE,16,15,239,6-4,Alabama,2/23/1962,3,1,
PIT,1988,29,Cornell Gowdy,25,SS,16,14,196,6-1,Morgan St.,10/2/1963,2,4,
PIT,1988,22,Larry Griffin,25,DB,15,3,197,6-0,North Carolina,1/11/1963,2,2,Houston Oilers / 8th / 199th pick /1986
PIT,1988,35,Delton Hall,23,DB,14,4,205,6-1,Clemson,1/16/1965,1,1,Pittsburgh Steelers / 2nd / 38th pick /1987
PIT,1988,96,Anthony Henton,25,LB,16,4,218,6-1,Troy,7/27/1963,2,2,Pittsburgh Steelers / 9th / 234th pick /1986
PIT,1988,53,Bryan Hinkle,29,LOLB,13,13,222,6-1,Oregon,6/4/1959,6,5,Pittsburgh Steelers / 6th / 156th pick /1981
PIT,1988,81,Mike Hinnant,22,TE,16,1,268,6-3,Temple,9/8/1966,Rook,0,Pittsburgh Steelers / 8th / 211th pick /1988
PIT,1988,33,Merril Hoge,23,FB,16,8,225,6-2,Idaho St.,1/26/1965,1,9,Pittsburgh Steelers / 10th / 261st pick /1987
PIT,1988,62,Tunch Ilkin,31,RT,16,16,263,6-3,Indiana St.,9/23/1957,8,11,Pittsburgh Steelers / 6th / 165th pick /1980
PIT,1988,43,Earnest Jackson,29,FB,12,6,213,5-9,Texas A&M,12/18/1959,5,3,San Diego Chargers / 8th / 202nd pick /1983
PIT,1988,65,John Jackson,23,T,16,0,297,6-6,Eastern Kentucky,1/4/1965,Rook,1,Pittsburgh Steelers / 10th / 252nd pick /1988
PIT,1988,78,Tim Johnson,23,LDE/RDE,15,12,275,6-3,Penn St.,1/29/1965,1,5,Pittsburgh Steelers / 6th / 141st pick /1987
PIT,1988,85,Troy Johnson,26,WR,14,0,180,6-1,"Southeastern Louisiana,Southern",10/20/1962,2,2,
PIT,1988,97,Aaron Jones,22,ROLB/LDE,15,12,261,6-5,Eastern Kentucky,12/18/1966,Rook,4,Pittsburgh Steelers / 1st / 18th pick /1988
PIT,1988,55,Darin Jordan,24,LB,15,2,242,6-1,Northeastern,12/4/1964,Rook,3,Pittsburgh Steelers / 5th / 121st pick /1988
PIT,1988,51,Chuck Lanza,24,C,16,0,263,6-2,Notre Dame,9/20/1964,Rook,1,Pittsburgh Steelers / 3rd / 70th pick /1988
PIT,1988,21,Greg Lee,23,DB,16,0,207,6-1,Arkansas St.,1/15/1965,Rook,1,
PIT,1988,83,Louis Lipps,26,WR,16,16,190,5-10,Southern Miss,8/9/1962,4,9,Pittsburgh Steelers / 1st / 23rd pick /1984
PIT,1988,50,David Little,29,LILB,16,15,232,6-1,Florida,1/3/1959,7,10,Pittsburgh Steelers / 7th / 183rd pick /1981
PIT,1988,95,Greg Lloyd,23,LB,9,4,228,6-2,Fort Valley St.,5/26/1965,Rook,2,Pittsburgh Steelers / 6th / 150th pick /1987
PIT,1988,89,Charles Lockett,23,WR,16,5,178,6-0,Long Beach St.,10/1/1965,1,3,Pittsburgh Steelers / 3rd / 66th pick /1987
PIT,1988,74,Terry Long,29,RG,12,11,272,5-11,East Carolina,7/21/1959,4,6,Pittsburgh Steelers / 4th / 111th pick /1984
PIT,1988,88,Jeff Markland,23,TE,1,0,245,6-3,Illinois,11/16/1965,Rook,0,
PIT,1988,18,Harry Newsome,25,P,16,0,192,6-0,Wake Forest,1/25/1963,3,2,Pittsburgh Steelers / 8th / 214th pick /1985
PIT,1988,54,Hardy Nickerson,23,RILB,15,10,230,6-2,California,9/1/1965,1,4,Pittsburgh Steelers / 5th / 122nd pick /1987
PIT,1988,30,Frank Pollard,31,RB,10,3,218,5-10,Baylor,6/15/1957,8,1,Pittsburgh Steelers / 11th / 305th pick /1980
PIT,1988,76,Rollin Putzier,23,DE,5,0,279,6-4,Oregon,12/10/1965,Rook,0,Green Bay Packers / 4th / 88th pick /1988
PIT,1988,64,Jerry Reese,24,DE,15,0,267,6-2,Kentucky,7/11/1964,Rook,1,Pittsburgh Steelers / 5th / 128th pick /1988
PIT,1988,79,John Rienstra,25,G,5,4,273,6-5,Temple,3/22/1963,2,2,Pittsburgh Steelers / 1st / 9th pick /1986
PIT,1988,28,Lupe Sanchez,27,DB,16,2,192,5-10,UCLA,10/28/1961,2,1,Kansas City Chiefs / 2nd / 34th pick /1984Supp
PIT,1988,20,Dwight Stone,24,RB,16,6,191,6-0,Middle Tenn. St.,1/28/1964,1,4,
PIT,1988,90,Tyronne Stowe,23,LB,10,4,250,6-2,Rutgers,5/30/1965,1,2,
PIT,1988,69,Ben Thomas,27,LDE,8,4,280,6-4,Auburn,7/2/1961,3,2,New England Patriots / 2nd / 56th pick /1985
PIT,1988,87,Weegie Thompson,27,WR,16,11,212,6-6,Florida St.,3/21/1961,4,3,Pittsburgh Steelers / 4th / 108th pick /1984
PIT,1988,52,Mike Webster,36,C,16,16,255,6-1,Wisconsin,3/18/1952,14,8,Pittsburgh Steelers / 5th / 125th pick /1974
PIT,1988,98,Gerald Williams,25,NT,16,16,290,6-3,Auburn,9/8/1963,2,6,Pittsburgh Steelers / 2nd / 36th pick /1986
PIT,1988,42,Warren Williams,23,RB,15,8,209,6-0,Miami (FL),7/29/1965,Rook,3,Pittsburgh Steelers / 6th / 155th pick /1988
PIT,1988,73,Craig Wolfley,30,LT,16,16,265,6-1,Syracuse,5/19/1958,8,8,Pittsburgh Steelers / 5th / 138th pick /1980
PIT,1988,49,Dwayne Woodruff,31,LCB,14,13,198,5-11,Louisville,2/18/1957,9,4,Pittsburgh Steelers / 6th / 161st pick /1979
PIT,1988,26,Rod Woodson,23,RCB,16,16,200,6-0,Purdue,3/10/1965,1,6,Pittsburgh Steelers / 1st / 10th pick /1987
