No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
71,Flozell Adams,35,RT,16,16,338,6-7,Michigan St.,5/18/1975,12,8,Dallas Cowboys / 2nd / 38th pick /1998,PIT,2010,2025-08-15 14:24:18
26,Will Allen,28,DB,14,0,202,6-1,Ohio St.,6/17/1982,6,1,Tampa Bay Buccaneers / 4th / 111th pick /2004,PIT,2010,2025-08-15 14:24:18
16,Charlie Batch,36,QB,3,2,216,6-2,Eastern Michigan,12/5/1974,12,1,Detroit Lions / 2nd / 60th pick /1998,PIT,2010,2025-08-15 14:24:18
81,Arnaz Battle,30,WR,15,0,208,6-1,Notre Dame,2/22/1980,7,0,San Francisco 49ers / 6th / 197th pick /2003,PIT,2010,2025-08-15 14:24:18
84,Antonio Brown,22,WR,9,0,185,5-10,Central Michigan,7/10/1988,Rook,2,Pittsburgh Steelers / 6th / 195th pick /2010,PIT,2010,2025-08-15 14:24:18
28,Crezdon Butler,23,DB,4,0,183,6-0,Clemson,5/26/1987,Rook,0,Pittsburgh Steelers / 5th / 164th pick /2010,PIT,2010,2025-08-15 14:24:18
25,Ryan Clark,31,FS,16,15,205,5-11,LSU,10/12/1979,8,7,,PIT,2010,2025-08-15 14:24:18
10,Dennis Dixon,25,QB,2,2,195,6-3,Oregon,1/11/1985,2,1,Pittsburgh Steelers / 5th / 156th pick /2008,PIT,2010,2025-08-15 14:24:18
27,Jonathan Dwyer,21,RB,1,0,235,5-11,Georgia Tech,7/26/1989,Rook,0,Pittsburgh Steelers / 6th / 188th pick /2010,PIT,2010,2025-08-15 14:24:18
93,Nick Eason,30,RDE,16,5,305,6-3,Clemson,5/29/1980,6,4,Denver Broncos / 4th / 114th pick /2003,PIT,2010,2025-08-15 14:24:18
79,Trai Essex,28,RG,12,5,324,6-5,Northwestern,12/5/1982,5,3,Pittsburgh Steelers / 3rd / 93rd pick /2005,PIT,2010,2025-08-15 14:24:18
51,James Farrior,35,LILB,16,16,243,6-2,Virginia,1/6/1975,13,10,New York Jets / 1st / 8th pick /1997,PIT,2010,2025-08-15 14:24:18
50,Larry Foote,30,LB,16,0,239,6-1,Michigan,6/12/1980,8,2,Pittsburgh Steelers / 4th / 128th pick /2002,PIT,2010,2025-08-15 14:24:18
