Team,Year,No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
PIT,1979,33,Anthony Anderson,23,RB,16,0,197,6-0,Temple,9/27/1956,Rook,1,
PIT,1979,30,Larry Anderson,23,DB,16,0,183,5-11,Louisiana Tech,9/25/1956,1,0,Pittsburgh Steelers / 4th / 101st pick /1978
PIT,1979,9,Matt Bahr,23,K,16,0,175,5-10,Penn St.,7/6/1956,Rook,3,Pittsburgh Steelers / 6th / 165th pick /1979
PIT,1979,76,John Banaszak,29,RDE,16,16,242,6-3,Eastern Michigan,8/24/1950,4,8,
PIT,1979,65,Tom Beasley,25,LDE,13,5,253,6-5,Virginia Tech,8/11/1954,1,3,Pittsburgh Steelers / 3rd / 60th pick /1977
PIT,1979,83,Theo Bell,26,WR,13,1,185,6-0,Arizona,12/21/1953,3,1,Pittsburgh Steelers / 4th / 120th pick /1976
PIT,1979,20,Rocky Bleier,33,RB,16,7,210,5-11,Notre Dame,3/5/1946,11,6,Pittsburgh Steelers / 16th / 417th pick /1968
PIT,1979,47,Mel Blount,31,RCB,16,16,205,6-3,Southern,4/10/1948,9,13,Pittsburgh Steelers / 3rd / 53rd pick /1970
PIT,1979,12,Terry Bradshaw,31,QB,16,16,215,6-3,Louisiana Tech,9/2/1948,9,14,Pittsburgh Steelers / 1st / 1st pick /1970
PIT,1979,79,Larry Brown,30,RT,15,14,246,6-4,Kansas,6/16/1949,8,7,Pittsburgh Steelers / 5th / 106th pick /1971
PIT,1979,56,Robin Cole,24,RLB,13,8,220,6-2,New Mexico,9/11/1955,2,4,Pittsburgh Steelers / 1st / 21st pick /1977
PIT,1979,5,Craig Colquitt,25,P,16,0,182,6-1,Tennessee,6/9/1954,1,3,Pittsburgh Steelers / 3rd / 76th pick /1978
PIT,1979,77,Steve Courson,24,RG,16,9,274,6-1,South Carolina,10/1/1955,1,5,Pittsburgh Steelers / 5th / 125th pick /1977
PIT,1979,89,Bennie Cunningham,25,TE,15,7,254,6-5,Clemson,12/23/1954,3,5,Pittsburgh Steelers / 1st / 28th pick /1976
PIT,1979,57,Sam Davis,35,LG,13,12,255,6-1,Allen,7/5/1944,12,6,
PIT,1979,35,Jack Deloplaine,25,RB,1,0,205,5-10,Salem,4/21/1954,3,0,Pittsburgh Steelers / 6th / 182nd pick /1976
PIT,1979,63,Thom Dornbrook,23,G,16,1,240,6-2,Kentucky,12/1/1956,Rook,2,
PIT,1979,67,Gary Dunn,26,RDT,16,15,258,6-3,Miami (FL),8/24/1953,3,8,Pittsburgh Steelers / 6th / 159th pick /1976
PIT,1979,64,Steve Furness,29,DT,12,2,255,6-4,Rhode Island,12/5/1950,7,2,Pittsburgh Steelers / 5th / 113th pick /1972
PIT,1979,50,Tom Graves,24,LB,11,0,228,6-3,Michigan St.,12/18/1955,Rook,3,Pittsburgh Steelers / 8th / 220th pick /1979
PIT,1979,75,Joe Greene,33,LDT,15,15,275,6-4,North Texas,9/24/1946,10,9,Pittsburgh Steelers / 1st / 4th pick /1969
PIT,1979,68,L.C. Greenwood,33,LDE,12,11,245,6-6,Ark-Pine Bluff,9/8/1946,10,7,Pittsburgh Steelers / 10th / 238th pick /1969
PIT,1979,84,Randy Grossman,27,TE,16,9,218,6-1,Temple,9/20/1952,5,2,
PIT,1979,59,Jack Ham,31,LLB,15,15,225,6-1,Penn St.,12/23/1948,8,13,Pittsburgh Steelers / 2nd / 34th pick /1971
PIT,1979,32,Franco Harris,29,FB,15,15,230,6-2,Penn St.,3/7/1950,7,12,Pittsburgh Steelers / 1st / 13th pick /1972
PIT,1979,27,Greg Hawthorne,23,RB,15,0,228,6-2,Baylor,9/5/1956,Rook,1,Pittsburgh Steelers / 1st / 28th pick /1979
PIT,1979,29,Ron Johnson,23,LCB,11,11,200,5-10,Eastern Michigan,6/8/1956,1,5,Pittsburgh Steelers / 1st / 22nd pick /1978
PIT,1979,55,Jon Kolb,32,LT,14,12,262,6-2,Oklahoma St.,8/30/1947,10,6,Pittsburgh Steelers / 3rd / 56th pick /1969
PIT,1979,15,Mike Kruczek,26,QB,8,0,202,6-1,Boston Col.,3/15/1953,3,1,Pittsburgh Steelers / 2nd / 47th pick /1976
PIT,1979,58,Jack Lambert,27,MLB,16,15,220,6-4,Kent St.,7/8/1952,5,14,Pittsburgh Steelers / 2nd / 46th pick /1974
PIT,1979,39,Rick Moser,23,RB,16,0,210,6-0,Rhode Island,12/18/1956,1,0,Pittsburgh Steelers / 8th / 208th pick /1978
PIT,1979,72,Gerry Mullins,30,RG,15,10,244,6-3,USC,8/24/1949,8,6,Pittsburgh Steelers / 4th / 86th pick /1971
PIT,1979,66,Ted Petersen,24,LT,16,6,244,6-5,Eastern Illinois,2/7/1955,2,4,Pittsburgh Steelers / 4th / 93rd pick /1977
PIT,1979,31,Donnie Shell,27,SS,16,16,190,5-11,South Carolina St.,8/26/1952,5,14,
PIT,1979,86,Jim Smith,24,WR,15,4,205,6-2,Michigan,7/20/1955,2,3,Pittsburgh Steelers / 3rd / 75th pick /1977
PIT,1979,82,John Stallworth,27,WR,16,16,191,6-2,Alabama A&M,7/15/1952,5,12,Pittsburgh Steelers / 4th / 82nd pick /1974
PIT,1979,88,Lynn Swann,27,WR,13,11,180,5-11,USC,3/7/1952,5,8,Pittsburgh Steelers / 1st / 21st pick /1974
PIT,1979,24,J.T. Thomas,28,FS,14,13,196,6-2,Florida St.,4/22/1951,6,5,Pittsburgh Steelers / 1st / 24th pick /1973
PIT,1979,38,Sidney Thornton,25,RB,13,10,230,5-11,Northwestern St. (LA),9/2/1954,2,7,Pittsburgh Steelers / 2nd / 48th pick /1977
PIT,1979,51,Loren Toews,28,LB,11,0,220,6-3,California,11/3/1951,6,3,Pittsburgh Steelers / 8th / 192nd pick /1973
PIT,1979,54,Zack Valentine,22,LB,16,0,220,6-2,East Carolina,5/29/1957,Rook,4,Pittsburgh Steelers / 2nd / 56th pick /1979
PIT,1979,23,Mike Wagner,30,DB,8,7,210,6-1,Western Illinois,6/22/1949,8,4,Pittsburgh Steelers / 11th / 268th pick /1971
PIT,1979,52,Mike Webster,27,C,16,16,255,6-1,Wisconsin,3/18/1952,5,15,Pittsburgh Steelers / 5th / 125th pick /1974
PIT,1979,78,Dwight White,30,DE,11,0,255,6-4,Texas A&M-Commerce,7/30/1949,8,4,Pittsburgh Steelers / 4th / 104th pick /1971
PIT,1979,53,Dirt Winston,24,RLB,16,10,228,6-0,Arkansas,10/25/1955,2,7,Pittsburgh Steelers / 5th / 132nd pick /1977
PIT,1979,49,Dwayne Woodruff,22,DB,16,1,198,5-11,Louisville,2/18/1957,Rook,2,Pittsburgh Steelers / 6th / 161st pick /1979
