No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Team,Year,Scraped_Date
28,Cortez Allen,23,DB,15,0,196,6-1,The Citadel,10/29/1988,Rook,1,Pittsburgh Steelers / 4th / 128th pick /2011,PIT,2011,2025-08-15 14:24:26
26,Will Allen,29,DB,16,0,202,6-1,Ohio St.,6/17/1982,7,1,Tampa Bay Buccaneers / 4th / 111th pick /2004,PIT,2011,2025-08-15 14:24:26
16,Charlie Batch,37,QB,4,1,216,6-2,Eastern Michigan,12/5/1974,13,1,Detroit Lions / 2nd / 60th pick /1998,PIT,2011,2025-08-15 14:24:26
81,Arnaz Battle,31,WR,10,0,208,6-1,Notre Dame,2/22/1980,8,0,San Francisco 49ers / 6th / 197th pick /2003,PIT,2011,2025-08-15 14:24:26
84,Antonio Brown,23,WR,16,3,185,5-10,Central Michigan,7/10/1988,1,10,Pittsburgh Steelers / 6th / 195th pick /2010,PIT,2011,2025-08-15 14:24:26
31,Curtis Brown,23,DB,12,0,180,6-0,Texas,9/24/1988,Rook,1,Pittsburgh Steelers / 3rd / 95th pick /2011,PIT,2011,2025-08-15 14:24:26
95,Corbin Bryant,23,DT,1,0,300,6-4,Northwestern,1/4/1988,Rook,0,,PIT,2011,2025-08-15 14:24:26
54,Chris Carter,22,LB,8,0,245,6-1,Fresno St.,4/6/1989,Rook,1,Pittsburgh Steelers / 5th / 162nd pick /2011,PIT,2011,2025-08-15 14:24:26
25,Ryan Clark,32,FS,16,16,205,5-11,LSU,10/12/1979,9,10,,PIT,2011,2025-08-15 14:24:26
38,John Clay,23,RB,2,0,248,6-1,Wisconsin,1/4/1988,Rook,0,,PIT,2011,2025-08-15 14:24:26
74,Willie Colon,28,T,1,1,315,6-3,Hofstra,4/9/1983,5,0,Pittsburgh Steelers / 4th / 131st pick /2006,PIT,2011,2025-08-15 14:24:26
89,Jerricho Cotchery,29,WR,13,0,205,6-1,North Carolina St.,6/16/1982,7,2,New York Jets / 4th / 108th pick /2004,PIT,2011,2025-08-15 14:24:26
42,Da'Mon Cromartie-Smith,24,DB,4,0,210,6-2,Texas-El Paso,2/17/1987,Rook,0,,PIT,2011,2025-08-15 14:24:26
27,Jonathan Dwyer,22,RB,7,0,235,5-11,Georgia Tech,7/26/1989,1,1,Pittsburgh Steelers / 6th / 188th pick /2010,PIT,2011,2025-08-15 14:24:26
79,Trai Essex,29,T,16,3,324,6-5,Northwestern,12/5/1982,6,3,Pittsburgh Steelers / 3rd / 93rd pick /2005,PIT,2011,2025-08-15 14:24:26
51,James Farrior,36,LILB,14,14,243,6-2,Virginia,1/6/1975,14,8,New York Jets / 1st / 8th pick /1997,PIT,2011,2025-08-15 14:24:26
50,Larry Foote,31,RILB,15,5,239,6-1,Michigan,6/12/1980,9,4,Pittsburgh Steelers / 4th / 128th pick /2002,PIT,2011,2025-08-15 14:24:26
73,Ramon Foster,25,RG,15,14,328,6-5,Tennessee,1/7/1986,2,6,,PIT,2011,2025-08-15 14:24:26
22,William Gay,26,LCB,16,15,187,5-10,Louisville,1/1/1985,4,8,Pittsburgh Steelers / 5th / 170th pick /2007,PIT,2011,2025-08-15 14:24:26
77,Marcus Gilbert,23,RT,14,13,330,6-6,Florida,2/15/1988,Rook,6,Pittsburgh Steelers / 2nd / 63rd pick /2011,PIT,2011,2025-08-15 14:24:26
98,Casey Hampton,34,NT,13,12,325,6-1,Texas,9/3/1977,10,7,Pittsburgh Steelers / 1st / 19th pick /2001,PIT,2011,2025-08-15 14:24:26
92,James Harrison,33,ROLB,11,11,242,6-0,Kent St.,5/4/1978,9,10,,PIT,2011,2025-08-15 14:24:26
97,Cameron Heyward,22,DE,16,0,295,6-5,Ohio St.,5/6/1989,Rook,2,Pittsburgh Steelers / 1st / 31st pick /2011,PIT,2011,2025-08-15 14:24:26
76,Chris Hoke,35,NT,6,2,305,6-2,BYU,4/6/1976,7,1,,PIT,2011,2025-08-15 14:24:26
96,Evander Hood,24,LDE,16,14,305,6-3,Missouri,2/16/1987,2,8,Pittsburgh Steelers / 1st / 32nd pick /2009,PIT,2011,2025-08-15 14:24:26
57,Mortty Ivy,25,LB,6,0,239,6-1,West Virginia,4/26/1986,Rook,0,,PIT,2011,2025-08-15 14:24:26
85,David Johnson,24,TE,16,16,270,6-2,Arkansas St.,8/26/1987,2,1,Pittsburgh Steelers / 7th / 241st pick /2009,PIT,2011,2025-08-15 14:24:26
13,Jeremy Kapinos,27,P,8,0,235,6-1,Penn St.,8/23/1984,4,1,,PIT,2011,2025-08-15 14:24:26
99,Brett Keisel,33,RDE,14,14,285,6-5,"Snow College (UT),BYU",9/19/1978,9,9,Pittsburgh Steelers / 7th / 242nd pick /2002,PIT,2011,2025-08-15 14:24:26
68,Chris Kemoeatu,28,LG,13,8,344,6-3,Utah,1/4/1983,5,4,Pittsburgh Steelers / 6th / 204th pick /2005,PIT,2011,2025-08-15 14:24:26
64,Doug Legursky,25,LG,10,10,323,6-1,Marshall,6/9/1986,2,5,,PIT,2011,2025-08-15 14:24:26
23,Keenan Lewis,25,DB,16,1,198,6-0,Oregon St.,5/17/1986,2,2,Pittsburgh Steelers / 3rd / 96th pick /2009,PIT,2011,2025-08-15 14:24:26
20,Bryant McFadden,30,DB,13,1,190,6-0,Florida St.,11/21/1981,6,1,Pittsburgh Steelers / 2nd / 62nd pick /2005,PIT,2011,2025-08-15 14:24:26
90,Steve McLendon,25,DT,14,1,310,6-3,Troy,1/3/1986,1,2,,PIT,2011,2025-08-15 14:24:26
34,Rashard Mendenhall,24,RB,15,15,210,5-11,Illinois,6/19/1987,3,6,Pittsburgh Steelers / 1st / 23rd pick /2008,PIT,2011,2025-08-15 14:24:26
69,Jamon Meredith,25,T,4,0,289,6-4,South Carolina,5/11/1986,2,0,Green Bay Packers / 5th / 162nd pick /2009,PIT,2011,2025-08-15 14:24:26
83,Heath Miller,29,TE,16,16,256,6-5,Virginia,10/22/1982,6,5,Pittsburgh Steelers / 1st / 30th pick /2005,PIT,2011,2025-08-15 14:24:26
21,Mewelde Moore,29,RB,12,0,209,5-11,Tulane,7/24/1982,7,2,Minnesota Vikings / 4th / 119th pick /2004,PIT,2011,2025-08-15 14:24:26
29,Ryan Mundy,26,DB,16,0,215,6-1,West Virginia,2/11/1985,2,2,Pittsburgh Steelers / 6th / 194th pick /2008,PIT,2011,2025-08-15 14:24:26
43,Troy Polamalu,30,SS,16,16,207,5-10,USC,4/19/1981,8,17,Pittsburgh Steelers / 1st / 16th pick /2003,PIT,2011,2025-08-15 14:24:26
53,Maurkice Pouncey,22,C,14,14,304,6-4,Florida,7/24/1989,1,12,Pittsburgh Steelers / 1st / 18th pick /2010,PIT,2011,2025-08-15 14:24:26
33,Isaac Redman,27,RB,16,1,230,6-0,Bowie St.,11/10/1984,2,4,,PIT,2011,2025-08-15 14:24:26
7,Ben Roethlisberger,29,QB,15,15,240,6-5,Miami (OH),3/2/1982,7,12,Pittsburgh Steelers / 1st / 11th pick /2004,PIT,2011,2025-08-15 14:24:26
88,Emmanuel Sanders,24,WR,11,0,180,5-11,SMU,3/17/1987,1,2,Pittsburgh Steelers / 3rd / 82nd pick /2010,PIT,2011,2025-08-15 14:24:26
82,Weslye Saunders,22,WR,16,6,270,6-5,South Carolina,1/16/1989,1,0,,PIT,2011,2025-08-15 14:24:26
71,Chris Scott,24,G,2,0,340,6-4,Tennessee,8/4/1987,Rook,0,Pittsburgh Steelers / 5th / 151st pick /2010,PIT,2011,2025-08-15 14:24:26
72,Jonathan Scott,28,LT,12,5,318,6-6,Texas,1/10/1983,5,3,Detroit Lions / 5th / 141st pick /2006,PIT,2011,2025-08-15 14:24:26
9,Daniel Sepulveda,27,P,8,0,229,6-3,Baylor,1/12/1984,4,1,Pittsburgh Steelers / 4th / 112th pick /2007,PIT,2011,2025-08-15 14:24:26
91,Aaron Smith,35,DE,4,4,298,6-5,Northern Colorado,4/19/1976,12,2,Pittsburgh Steelers / 4th / 109th pick /1999,PIT,2011,2025-08-15 14:24:26
30,Chad Spann,23,RB,0,0,198,5-9,Northern Illinois,8/8/1988,Rook,0,,PIT,2011,2025-08-15 14:24:26
78,Max Starks,29,LT,12,12,345,6-8,Florida,1/10/1982,7,5,Pittsburgh Steelers / 3rd / 75th pick /2004,PIT,2011,2025-08-15 14:24:26
6,Shaun Suisham,30,K,16,0,199,6-0,Bowling Green,12/29/1981,6,1,,PIT,2011,2025-08-15 14:24:26
55,Stevenson Sylvester,23,LB,15,1,225,6-2,Utah,7/18/1988,1,2,Pittsburgh Steelers / 5th / 166th pick /2010,PIT,2011,2025-08-15 14:24:26
24,Ike Taylor,31,RCB,16,16,195,6-2,Louisiana,5/5/1980,8,8,Pittsburgh Steelers / 4th / 125th pick /2003,PIT,2011,2025-08-15 14:24:26
94,Lawrence Timmons,25,RILB,16,16,234,6-1,Florida St.,5/14/1986,4,10,Pittsburgh Steelers / 1st / 15th pick /2007,PIT,2011,2025-08-15 14:24:26
17,Mike Wallace,25,WR,16,14,200,6-0,Mississippi,8/1/1986,2,10,Pittsburgh Steelers / 3rd / 84th pick /2009,PIT,2011,2025-08-15 14:24:26
86,Hines Ward,35,WR,15,9,205,6-0,Georgia,3/8/1976,13,3,Pittsburgh Steelers / 3rd / 92nd pick /1998,PIT,2011,2025-08-15 14:24:26
60,Greg Warren,30,LS,16,0,252,6-3,North Carolina,10/18/1981,6,2,,PIT,2011,2025-08-15 14:24:26
56,LaMarr Woodley,27,LOLB,10,10,266,6-2,Michigan,11/3/1984,4,7,Pittsburgh Steelers / 2nd / 46th pick /2007,PIT,2011,2025-08-15 14:24:26
93,Jason Worilds,23,LOLB,12,7,240,6-2,Virginia Tech,3/3/1988,1,5,Pittsburgh Steelers / 2nd / 52nd pick /2010,PIT,2011,2025-08-15 14:24:26
